E	P1	E	P2	E	P3	E	P4
508.312	0.00644092345613783	470.912	0.0128782360491433	470.352	0.0844965586689117	470.212	-0.0281912881278397
508.412	3.79627057475817E-4	471.012	0.0228862561209088	470.452	0.098698948831587	470.312	-0.0272016080378782
508.512	0.00745961381855018	471.112	0.0100900406649188	470.552	0.111407794331968	470.412	-0.0185157906817166
508.612	0.0164634019585568	471.212	-0.0175581853715884	470.652	0.13166684091548	470.512	-0.00516518112243069
508.712	0.0139525026520006	471.312	-0.00738031578825017	470.752	0.141761987405628	470.612	0.0124296119812649
508.812	0.0131105640530309	471.412	0.0104979684145331	470.852	0.16165166965213	470.712	0.027732271695202
508.912	0.0107878503240445	471.512	-0.00192374455988403	470.952	0.173446646506909	470.812	0.030563500640362
509.012	0.0147839997077232	471.612	-0.0228277212203129	471.052	0.1817639738421	470.912	0.0273779207800064
509.112	0.0191714321970931	471.712	-0.0232968040927273	471.152	0.19092453267298	471.012	0.0242379472870886
509.212	0.00507983889325693	471.812	-0.0132645843261562	471.252	0.226648360584188	471.112	0.0233555268382215
509.312	-0.0161551686828069	471.912	-0.0168037672751183	471.352	0.224484356273439	471.212	0.0291686311873435
509.412	-0.0119734495118957	472.012	-0.00872630965447273	471.452	0.231511893892098	471.312	0.0295271462488016
509.512	-0.0139339389716658	472.112	-0.0300806556865298	471.552	0.222063675163039	471.412	0.0358916672444669
509.612	-0.0265440091591575	472.212	-0.0225850600841194	471.652	0.226288130204024	471.512	0.0367001212981935
509.712	-0.0461380298515723	472.312	-0.01271300596607	471.752	0.198424450527111	471.612	0.0322404820367895
509.812	-0.0519228826095989	472.412	-0.0103638322991371	471.852	0.182659430196423	471.712	0.0320906923162137
509.912	-0.0548072130094279	472.512	-0.0139140839434178	471.952	0.167623383925232	471.812	0.0275945898774187
510.012	-0.0662671418037236	472.612	-0.0163618164881384	472.052	0.182542243720654	471.912	0.0441693265399969
510.112	-0.0558974571275207	472.712	-0.018703577815452	472.152	0.178636581032502	472.012	0.0605745904193554
510.212	-0.058454132764979	472.812	-0.00741068579085712	472.252	0.171499548778549	472.112	0.0665843181838106
510.312	-0.0737676114569887	472.912	-0.00130261241799352	472.352	0.137799247444268	472.212	0.0716810419371369
510.412	-0.065952991869648	473.012	0.0193881332826336	472.452	0.146932208582136	472.312	0.0713104528439326
510.512	-0.0546046492322439	473.112	0.0199854376750758	472.552	0.159158335084119	472.412	0.0668809667832627
510.612	-0.0493559967425844	473.212	0.0434933805349703	472.652	0.180242059813477	472.512	0.060356616290459
510.712	-0.0388398818527492	473.312	0.0617096036623334	472.752	0.190998190135659	472.612	0.0578977855508508
510.812	-0.0176707230152583	473.412	0.0660346706208	472.852	0.226030963848184	472.712	0.0681844621158326
510.912	0.00655728915919202	473.512	0.0676527093064381	472.952	0.255606447272475	472.812	0.0560166792985745
511.012	0.00416206831622872	473.612	0.0587741345213445	473.052	0.29085651755283	472.912	0.0477861764689474
511.112	-0.00739488251966762	473.712	0.0698509927121956	473.152	0.304145926909095	473.012	0.030673687138327
511.212	0.00561973369524917	473.812	0.0991733381597671	473.252	0.324965241510515	473.112	0.0129163927096757
511.312	0.00657651846088624	473.912	0.109479014145547	473.352	0.344103320584958	473.212	-0.00491649392433129
511.412	0.0168356697817631	474.012	0.098780560541579	473.452	0.361571764124858	473.312	-0.0115756691125547
511.512	0.0123803735305365	474.112	0.0797495944301183	473.552	0.361700874197999	473.412	-0.0213121005707072
511.612	0.0216054164586825	474.212	0.0760634166834097	473.652	0.345390023608225	473.512	-0.0294319367304797
511.712	0.0123050992995086	474.312	0.0673293692371301	473.752	0.347749020638693	473.612	-0.0335710483048936
511.812	-0.011755707665325	474.412	0.0485687077721635	473.852	0.342447044126106	473.712	-0.0405730363360614
511.912	-0.00420874179836236	474.512	0.0290112231190607	473.952	0.317527455804693	473.812	-0.055770197703304
512.012	4.32275566810401E-4	474.612	0.0217401563166783	474.052	0.277035548085537	473.912	-0.0668739754008539
512.112	-0.0183528606045329	474.712	0.0327621326416921	474.152	0.233770321145542	474.012	-0.0630300719102234
512.212	-0.00179326479386169	474.812	0.0260603149248056	474.252	0.225853284822464	474.112	-0.0637154226429139
512.312	-0.0106637557171773	474.912	0.0250556307379628	474.352	0.218894285070395	474.212	-0.0604239618922837
512.412	-0.0230165985948666	475.012	0.0128955082616702	474.452	0.216697920265734	474.312	-0.0434581740397957
512.512	-0.0172315296558204	475.112	0.0131136608555739	474.552	0.223221961789393	474.412	-0.0330858037280466
512.612	-0.0102664517539091	475.212	0.0144944581802241	474.652	0.237752487360323	474.512	-0.0386707208316497
512.712	-0.0299806690932266	475.312	0.0197424411238727	474.752	0.245591028741761	474.612	-0.0323008322713764
512.812	-0.0284465837237743	475.412	0.020312693133457	474.852	0.261741570423239	474.712	-0.0157554837223722
512.912	-0.00561900948883351	475.512	0.0237687330113128	474.952	0.265737676543089	474.812	-0.00101779305826856
513.012	-0.0179163673460299	475.612	0.0335200443677676	475.052	0.290371164908081	474.912	0.013137215991278
513.112	-0.0358753763981778	475.712	0.0404501800780089	475.152	0.327324328154659	475.012	0.0305358558894577
513.212	-0.0277586870721372	475.812	0.0368537009393281	475.252	0.364782422974557	475.112	0.0297124308333314
513.312	-0.0284151855924863	475.912	0.038668339313794	475.352	0.374297071989321	475.212	0.0329425929600824
513.412	-0.0436413552561064	476.012	0.0287946280463404	475.452	0.375462381672609	475.312	0.0401068252947379
513.512	-0.0390419311191065	476.112	0.0350803717461008	475.552	0.366416163253547	475.412	0.0388066353777897
513.612	-0.0492846094462891	476.212	0.0280786764058787	475.652	0.360639898066104	475.512	0.0352741163841025
513.712	-0.0435099020635127	476.312	0.0165804174090353	475.752	0.342112602570319	475.612	0.0392539643070901
513.812	-0.0173889656451609	476.412	0.0100515708879697	475.852	0.331578017167989	475.712	0.0382107958580094
513.912	-0.0138615183300968	476.512	0.0155656541671994	475.952	0.287382311521697	475.812	0.0244862081084894
514.012	-0.0213353328636441	476.612	0.0148413902121915	476.052	0.270451284512467	475.912	0.0154879462908814
514.112	-0.00680592759708529	476.712	0.0248985269967571	476.152	0.234094966598992	476.012	0.018914879271637
514.212	0.00947897563920943	476.812	0.0290930112463656	476.252	0.231037314802553	476.112	0.0215452250193065
514.312	0.0122347431866768	476.912	0.0215412884253594	476.352	0.230411346684444	476.212	0.0214558851540415
514.412	0.0209427956918582	477.012	0.00464871587525882	476.452	0.244013209055761	476.312	0.0172426657230592
514.512	0.0198765044307381	477.112	0.00659022414689185	476.552	0.257823506198113	476.412	0.00488537241016004
514.612	0.019645904137121	477.212	0.00171309065005753	476.652	0.264586235405832	476.512	-0.00220150642473973
514.712	0.0159006112085967	477.312	-0.00876387945649485	476.752	0.26133873537845	476.612	-0.0146776592158335
514.812	0.00317224028174438	477.412	-0.0100230141189793	476.852	0.270329310343111	476.712	-0.00410377610361831
514.912	-0.0240006113599235	477.512	-0.0210750947713449	476.952	0.276143744318244	476.812	0.00703198781598697
515.012	-0.02486313039196	477.612	-0.035597900501296	477.052	0.283388329577857	476.912	0.00677357165798372
515.112	-0.0152705559505663	477.712	-0.0494813255202669	477.152	0.292091825473716	477.012	0.00458930758815039
515.212	-0.0349610798501347	477.812	-0.0685938041209553	477.252	0.304484301509526	477.112	-0.00228866658856402
515.312	-0.0571180778567295	477.912	-0.0819600590463255	477.352	0.272833365361925	477.212	-0.00373705229450436
515.412	-0.0488075390104055	478.012	-0.0778567014092412	477.452	0.252646308431021	477.312	-0.00605484280248239
515.512	-0.068505153647417	478.112	-0.0481551709537244	477.552	0.230068806707617	477.412	-0.00829014914417829
515.612	-0.0560395291317976	478.212	-0.0237641866435086	477.652	0.232162779590519	477.512	-0.00374596536067882
515.712	-0.0434002247850242	478.312	-0.0222510332276721	477.752	0.237386095210216	477.612	-0.00331428883953014
515.812	-0.0433892211711261	478.412	0.00459103445642013	477.852	0.258246333390089	477.712	0.00172992682260099
515.912	-0.0239746307249868	478.512	0.0386464177843016	477.952	0.25707289209551	477.812	-0.00825804696360018
516.012	-0.0153673401930453	478.612	0.0436191943729981	478.052	0.261581123775404	477.912	-0.0182175690710328
516.112	-0.0208312506093603	478.712	0.058279520256908	478.152	0.259129111068849	478.012	-0.0285491347342398
516.212	-0.025515218819509	478.812	0.0623927709763067	478.252	0.262721789697946	478.112	-0.0238477737557571
516.312	-0.0293185131155944	478.912	0.0626062078344312	478.352	0.267651520959809	478.212	-0.0270715920348051
516.412	-0.0180646048329861	479.012	0.0638930391422674	478.452	0.277349745248235	478.312	-0.0327317945119342
516.512	-0.00546914199698948	479.112	0.0531210698742526	478.552	0.281104641225012	478.412	-0.0388659258471149
516.612	-0.0107906755937898	479.212	0.0362421895626155	478.652	0.278486262389506	478.512	-0.0431596023618878
516.712	-0.0264959023968638	479.312	0.02301189394908	478.752	0.245783411048304	478.612	-0.045332055797169
516.812	-0.0361036570694544	479.412	0.0239046292252744	478.852	0.235280688286132	478.712	-0.0400460008655049
516.912	-0.0296133840263412	479.512	0.027699966292452	478.952	0.217162794526131	478.812	-0.0300871960272849
517.012	-0.0561434862605072	479.612	0.01773770878339	479.052	0.199212943002715	478.912	-0.0219951640115751
517.112	-0.0785946850166881	479.712	0.0353076436431383	479.152	0.17293897673795	479.012	-0.0121867665424197
517.212	-0.0608972852636101	479.812	0.0178267099938729	479.252	0.176023661993148	479.112	0.00317513562365362
517.312	-0.0514742356541735	479.912	0.0250112364028235	479.352	0.151429089196474	479.212	0.00694426579127944
517.412	-0.0366186218762653	480.012	0.0280039353147172	479.452	0.130479316997756	479.312	-1.86852614725224E-4
517.512	-0.0427237295203613	480.112	0.0470926359800677	479.552	0.11342729493155	479.412	0.00645491285577549
517.612	-0.0679503034424882	480.212	0.0437368586225734	479.652	0.0844718717608392	479.512	0.0159972632194708
517.712	-0.0530071147335364	480.312	0.0290792559100291	479.752	0.0569185043278428	479.612	0.021873863825643
517.812	-0.0315092742738318	480.412	0.0267249746363155	479.852	0.0492540939343824	479.712	0.0239687021571473
517.912	-0.0464960018401328	480.512	0.0252012606290858	479.952	0.0362518964079189	479.812	0.021184952449036
518.012	-0.0369335370911504	480.612	0.0190944160042774	480.052	0.0131671812814956	479.912	0.018882663722675
518.112	-0.0244650373679702	480.712	0.0186961687967734	480.152	0.0112907538932995	480.012	0.0170066899300981
518.212	-0.0066597416680052	480.812	0.013132065508876	480.252	0.0298192774283399	480.112	0.0110779657687253
518.312	-0.0163858230216789	480.912	0.0346886568289334	480.352	0.0411277101083896	480.212	0.00791007854894843
518.412	-0.0312991787499246	481.012	0.0357069203422562	480.452	0.0620446372355444	480.312	0.00240931704813433
518.512	-0.028568985417077	481.112	0.0396438955298478	480.552	0.0844946087417146	480.412	0.010679841507413
518.612	-0.0287447042676079	481.212	0.0263378392963591	480.652	0.0957182901179682	480.512	0.00111941994438772
518.712	-0.0229982884948678	481.312	0.0307359935175238	480.752	0.108342683026805	480.612	-0.00212361790192381
518.812	-0.0286502547801407	481.412	0.0528657891634384	480.852	0.13100609771276	480.712	-0.00977428428487065
518.912	-0.0309192259076522	481.512	0.0370451266025614	480.952	0.140371674378421	480.812	-0.00618494342339845
519.012	-0.0111348578274716	481.612	0.0261598468382154	481.052	0.14311423453492	480.912	-0.00732475991405522
519.112	-0.02048494634279	481.712	0.0140312268053049	481.152	0.155262197997765	481.012	-0.00940400979391263
519.212	-0.0206294201181948	481.812	-0.00680000464931696	481.252	0.148118892786531	481.112	-0.0129372420719836
519.312	-0.0101907304605326	481.912	-0.0115229335861676	481.352	0.13943932706104	481.212	-0.0198292269073185
519.412	-0.0216179186394086	482.012	-0.00903877032208142	481.452	0.128200759857587	481.312	-0.0250876470501507
519.512	-0.0148674068848899	482.112	-0.0153098221802308	481.552	0.128476238933956	481.412	-0.0382560881611529
519.612	-0.0166100420839591	482.212	-0.0204441293240723	481.652	0.134590048965576	481.512	-0.0445835900957873
519.712	-0.041242560940889	482.312	-0.0246581041745885	481.752	0.149730594739412	481.612	-0.0412265390604889
519.812	-0.0389609907835546	482.412	-0.0330133584839242	481.852	0.170578983999976	481.712	-0.0375815315929195
519.912	-0.0204227981909108	482.512	-0.0382057920526568	481.952	0.172631817567799	481.812	-0.029024230947935
520.012	-0.0365096493479008	482.612	-0.0194610744239413	482.052	0.176058594731446	481.912	-0.0282614749127123
520.112	-0.0444853237948503	482.712	-0.0167723179667873	482.152	0.175291534859886	482.012	-0.0299186815954299
520.212	-0.0316224666556991	482.812	-0.00185407454515566	482.252	0.183478972151057	482.112	-0.0334115236471705
520.312	-0.023291520321124	482.912	0.0166796637215458	482.352	0.188886145161542	482.212	-0.0359865001964521
520.412	-0.00850231735243972	483.012	0.0315225616408104	482.452	0.213244287211166	482.312	-0.0360122421915284
520.512	0.0128603234976013	483.112	0.0282258638181851	482.552	0.240144503711168	482.412	-0.0309322009246397
520.612	0.0065274302367636	483.212	0.0122650774858486	482.652	0.243239660490293	482.512	-0.0217031178895708
520.712	-0.0138649253429658	483.312	0.0278554660193046	482.752	0.240817933887013	482.612	-0.0216930761205937
520.812	0.0112527387432922	483.412	0.0346616110879568	482.852	0.24181380734321	482.712	-0.0273993830687806
520.912	0.0107260266598757	483.512	0.0514062589769178	482.952	0.235356810124885	482.812	-0.0325935478446459
521.012	0.00604412946389483	483.612	0.0688228327956177	483.052	0.235465441813675	482.912	-0.0398740694428173
521.112	3.92898194088591E-4	483.712	0.0683003491969135	483.152	0.253584945300808	483.012	-0.0564788716398926
521.212	0.0185590216338831	483.812	0.0586281194011015	483.252	0.256516424361245	483.112	-0.0509394812071482
521.312	0.00385060551222685	483.912	0.043267583135599	483.352	0.252723027694277	483.212	-0.0434170605670093
521.412	0.00625998621197455	484.012	0.0305956970571484	483.452	0.259260975932754	483.312	-0.0399294187170604
521.512	-0.00197782933935299	484.112	0.0285170206512697	483.552	0.23295828350647	483.412	-0.0412625830936459
521.612	-0.00847220982183876	484.212	0.0247596419361748	483.652	0.197037222533658	483.512	-0.0390382993865755
521.712	0.0167077554724604	484.312	0.0395799142865208	483.752	0.17118772637825	483.612	-0.0385158285375917
521.812	0.0211343645023848	484.412	0.0226605849172836	483.852	0.162204453268626	483.712	-0.034468915943221
521.912	0.0121639309318937	484.512	0.0110311155537917	483.952	0.146320296534971	483.812	-0.0304829313836362
522.012	0.0183052791621169	484.612	-0.0105887396864036	484.052	0.153982265785532	483.912	-0.0267226076880102
522.112	0.0100204874752283	484.712	-0.0278649373421516	484.152	0.161543087748715	484.012	-0.0215431190372016
522.212	0.0264704795089578	484.812	-0.0321603748677851	484.252	0.148914031609731	484.112	-0.0215801380982324
522.312	0.0172880177562442	484.912	-0.0150828026746856	484.352	0.138859782975592	484.212	-0.0378613721838218
522.412	-0.00399688439914542	485.012	-0.0088997856332785	484.452	0.143747462190497	484.312	-0.0530135448321152
522.512	-0.0111117649385949	485.112	0.00130151982850661	484.552	0.146682044539324	484.412	-0.0608561464791247
522.612	-0.00952361269613836	485.212	-0.00865921004783816	484.652	0.149513936254142	484.512	-0.0456798656156282
522.712	2.24378603872687E-4	485.312	-0.0178694737471336	484.752	0.170867464527091	484.612	-0.0458126042530877
522.812	-0.0218919773710356	485.412	-0.00900662361620554	484.852	0.178646711526609	484.712	-0.0452599084764485
522.912	-0.0204087810135993	485.512	0.00824028334265963	484.952	0.168704389543346	484.812	-0.0456497442935257
523.012	-0.00621321112476176	485.612	0.0141849863592361	485.052	0.181238488376609	484.912	-0.0499635208832931
523.112	-0.0136570154091669	485.712	0.0464260069507288	485.152	0.182989108121555	485.012	-0.0604134758148776
523.212	-0.0159010824832195	485.812	0.058123157085476	485.252	0.171541624888439	485.112	-0.0577725583159794
523.312	-0.0272246875265497	485.912	0.0460958390273629	485.352	0.163331767583282	485.212	-0.0336463715342946
523.412	-0.045530896267051	486.012	0.0540076481264083	485.452	0.184412099439317	485.312	-0.00932819569335626
523.512	-0.0281535308954023	486.112	0.0568376209445087	485.552	0.183340552212744	485.412	0.0105978219721875
523.612	-0.0137468861826388	486.212	0.0511942468023492	485.652	0.181372138046216	485.512	0.0190794566924804
523.712	-0.0214866855190928	486.312	0.0433172644083163	485.752	0.187768546462865	485.612	0.0147639666262605
523.812	-0.0455840811214953	486.412	0.0497620977718148	485.852	0.169185889629806	485.712	0.00650005897546859
523.912	-0.0435178445541732	486.512	0.0340797523906621	485.952	0.170472526272572	485.812	0.0124037225475171
524.012	-0.018464561337365	486.612	0.0377345472478534	486.052	0.1825214334338	485.912	0.0115577632836266
524.112	-0.0313174741496142	486.712	0.0504940463835786	486.152	0.192272562980989	486.012	0.0197962975360209
524.212	-0.0285818494848298	486.812	0.0408993173806412	486.252	0.18286959915803	486.112	0.0269016958635085
524.312	-0.00910093470187451	486.912	0.0416133860477318	486.352	0.190405113555463	486.212	0.0196643698112546
524.412	-0.00891802394118322	487.012	0.0479722136892496	486.452	0.196836786612912	486.312	0.00459006072082368
524.512	0.00354293106441262	487.112	0.0193731359144791	486.552	0.193491043445042	486.412	-0.0107228997759729
524.612	0.0229822310010932	487.212	0.00427823173192034	486.652	0.207764012674693	486.512	-0.0226268390981854
524.712	0.00849581116847352	487.312	-0.0188525851032564	486.752	0.230241180271848	486.612	-0.0241535924428516
524.812	-0.0128385748223046	487.412	-0.0138458153656605	486.852	0.244647574307162	486.712	-0.0210933633470651
524.912	0.00595510049931328	487.512	-0.00252198877854145	486.952	0.26331055154562	486.812	-0.0129040497019746
525.012	0.00909895188956261	487.612	0.00684493697684802	487.052	0.276426475464274	486.912	-0.0103697383322216
525.112	-0.0123489507546123	487.712	0.00387299394426461	487.152	0.265192986369096	487.012	-0.00803008585712475
525.212	-0.0136658390536633	487.812	-0.0100356602611256	487.252	0.243682069929866	487.112	-0.019875368497058
525.312	0.00113031975550789	487.912	-0.016197004843592	487.352	0.239856744242238	487.212	-0.0193147947135665
525.412	-0.00715546636407091	488.012	-0.0354778551372462	487.452	0.223439933778813	487.312	-0.0178087684567315
525.512	-0.00198856705059697	488.112	-0.0289643845715738	487.552	0.230064558355596	487.412	-0.021726532744535
525.612	-0.00575152196842333	488.212	-0.0144769368971455	487.652	0.237313806845357	487.512	-0.0218986574314271
525.712	-0.017271246432743	488.312	0.00953661918274966	487.752	0.232290794385405	487.612	-0.0184969743193713
525.812	-0.0188039806708227	488.412	0.0281993062554899	487.852	0.197272906500078	487.712	-0.0146212679088175
525.912	-0.00322692759427494	488.512	0.0353213524863052	487.952	0.170889960048896	487.812	-0.0164599078388758
526.012	-0.00357279560754759	488.612	0.0191127509178249	488.052	0.145573550756024	487.912	-0.0107134776478989
526.112	-0.0163393830150464	488.712	0.0260619388648028	488.152	0.117985731843357	488.012	-0.00362082081100833
526.212	-0.00985105343929952	488.812	0.026177507600803	488.252	0.112252813122629	488.112	-0.00198036834164967
526.312	0.0198197698839518	488.912	0.035589574902987	488.352	0.121933728695593	488.212	-0.00267596008476528
526.412	0.0133574490466741	489.012	0.0223089703589438	488.452	0.123591382549828	488.312	-0.00448008940362252
526.512	0.00583292276954691	489.112	0.0490063114477806	488.552	0.135001393990507	488.412	0.00149259140599909
526.612	0.0233256855694629	489.212	0.0446001537595539	488.652	0.147703800582356	488.512	0.0183118570976578
526.712	0.0445075126147029	489.312	0.0557694636182644	488.752	0.137797871708399	488.612	0.0311531278117949
526.812	0.0595947211189183	489.412	0.0369020704404729	488.852	0.127774582109858	488.712	0.0332561631357097
526.912	0.0969288697429369	489.512	0.0284973042263951	488.952	0.145182553013957	488.812	0.0367211492406112
527.012	0.123847341178831	489.612	0.012536664015449	489.052	0.145720002734877	488.912	0.0316216141904541
527.112	0.128934534550375	489.712	0.00966161274842706	489.152	0.148853343237304	489.012	0.0222295317268097
527.212	0.180388276243889	489.812	0.0136361477752187	489.252	0.166328292066236	489.112	0.0110635860093452
527.312	0.234362535137522	489.912	0.00728408854292061	489.352	0.19077710987931	489.212	0.00692099966407893
527.412	0.263777810877494	490.012	0.00227925159280612	489.452	0.195509043845316	489.312	0.0198947858652538
527.512	0.294091664643573	490.112	0.0250623659377755	489.552	0.215445613958226	489.412	0.0243442458810816
527.612	0.362258252872559	490.212	0.0135478011221458	489.652	0.22923305961334	489.512	0.023089395348031
527.712	0.404961224691418	490.312	0.013927019339498	489.752	0.223355398211643	489.612	0.0179979594627335
527.812	0.457621234856249	490.412	0.0086802651439046	489.852	0.237338915269606	489.712	0.00602609873091168
527.912	0.491890444647607	490.512	0.00679347269107441	489.952	0.23375041861203	489.812	-0.00878464978732967
528.012	0.519523999660163	490.612	0.0130172476375658	490.052	0.217397167477671	489.912	-0.0167126861672241
528.112	0.570690155743292	490.712	0.0180898052102238	490.152	0.213188610566515	490.012	-0.0275934708438035
528.212	0.618047267115213	490.812	0.00980678136088823	490.252	0.220055192066999	490.112	-0.031140805431561
528.312	0.631647647420863	490.912	-0.0139321329239721	490.352	0.215649302523488	490.212	-0.0319533033833589
528.412	0.632124110388082	491.012	-0.0106593163179403	490.452	0.190794816877773	490.312	-0.0222467979906898
528.512	0.640084111711109	491.112	-0.0112296779185673	490.552	0.189641953538297	490.412	-0.0133405657978943
528.612	0.640491829114092	491.212	-0.018140814527123	490.652	0.17954896441441	490.512	-0.013027378165847
528.712	0.632020559679689	491.312	-0.0272737335177563	490.752	0.171910062387713	490.612	-0.00361699736762198
528.812	0.613852274429698	491.412	-0.038157850952861	490.852	0.16090583494555	490.712	-0.00443048027549513
528.912	0.578814735676548	491.512	-0.0476952273100879	490.952	0.145109897896834	490.812	0.0151078533806094
529.012	0.581002271413973	491.612	-0.0395836935170257	491.052	0.128768246754906	490.912	0.030985145354606
529.112	0.568029680789268	491.712	-0.0267761868626908	491.152	0.143099713800473	491.012	0.0321557685579462
529.212	0.516377765955078	491.812	-0.0112865755954032	491.252	0.161080647993168	491.112	0.0317773094275474
529.312	0.492767339717447	491.912	0.01705051316836	491.352	0.168597426494383	491.212	0.0434401665977291
529.412	0.473239275854115	492.012	0.0477047550889264	491.452	0.191669645491619	491.312	0.0559898155741461
529.512	0.458332513646968	492.112	0.0617093280242561	491.552	0.219148318266619	491.412	0.057127962421469
529.612	0.424325077452255	492.212	0.0760075418563061	491.652	0.220488208665775	491.512	0.0564157738657384
529.712	0.388162165165326	492.312	0.0782616868054044	491.752	0.214151028250545	491.612	0.0597744068781336
529.812	0.343786233290018	492.412	0.0836011377542802	491.852	0.209251981374959	491.712	0.0524912353687043
529.912	0.32574465173562	492.512	0.080137097730303	491.952	0.190001903460847	491.812	0.0456360544136364
530.012	0.321825506031126	492.612	0.0636809731684597	492.052	0.176331863337154	491.912	0.0237870180648236
