E	P1	E	P2	E	P3	E	P4
470.375	0.0597013739371947	470.875	0.0422167428238994	471.075	0.265521617602404	469.275	-0.0358681102627291
470.475	0.0546911006254801	470.975	0.0640985138983197	471.175	0.301800882923145	469.375	0.00191234283610965
470.575	0.0310267257460922	471.075	0.107353960926567	471.275	0.206429611404813	469.475	-0.10165052945322
470.675	0.0505032598372163	471.175	-0.0115760674770493	471.375	0.189394021971862	469.575	-0.0103005247399866
470.775	-0.0201748544141185	471.275	0.0261848198252556	471.475	0.401024626859861	469.675	0.00938198287974073
470.875	-0.0133849899915619	471.375	-0.00413062781537109	471.575	0.32630472527387	469.775	-0.0146222904518869
470.975	0.0527026566821933	471.475	0.142826961281387	471.675	0.389073242134276	469.875	0.0112775555824883
471.075	0.14112995077135	471.575	0.17515196925133	471.775	0.403646924172941	469.975	0.10702451330254
471.175	0.0426412438464187	471.675	0.132608864017464	471.875	0.325632021925146	470.075	-0.0362030640505977
471.275	0.0639847584163586	471.775	0.0150167233718352	471.975	0.228828141423422	470.175	-0.0485413664785862
471.375	-0.0117645311548111	471.875	0.0909016572078003	472.075	0.301265211738051	470.275	-0.0346244450728756
471.475	0.081279680032693	471.975	0.0781877520438176	472.175	0.28223642719777	470.375	0.0144536015836464
471.575	-0.0164732837136792	472.075	0.137865604247754	472.275	0.360500478833981	470.475	-0.0328825237793848
471.675	0.0432718322063592	472.175	0.0701960155688558	472.375	0.308591760941162	470.575	0.00693442321245012
471.775	-0.0133659947706384	472.275	0.107386381033517	472.475	0.3021029765566	470.675	-0.0376519568896251
471.875	0.0943950854595746	472.375	0.0412034343699963	472.575	0.28637697859651	470.775	-0.103201856565085
471.975	8.40235813180867E-4	472.475	0.0207422043151162	472.675	0.265056019682802	470.875	0.0104209141877303
472.075	0.0792588836712994	472.575	0.0264449011276794	472.775	0.3021029765566	470.975	-0.0608128307679877
472.175	0.0324769086980706	472.675	0.0833607403311534	472.875	0.402343561434789	471.075	-0.0183763135332642
472.275	0.0779142717678799	472.775	0.0217767659502423	472.975	0.316793447371085	471.175	0.0186315014566136
472.375	0.0500910030006395	472.875	0.0833221964262235	473.075	0.421221299158342	471.275	-0.0471642045633077
472.475	0.0512679877552719	472.975	0.0532010352820819	473.175	0.390951205649462	471.375	-0.094007909254546
472.575	0.111614896491182	473.075	0.0832424069407847	473.275	0.317517537781169	471.475	0.00178926011213007
472.675	0.0157247130851342	473.175	0.0277667409327265	473.375	0.24550246424317	471.575	-0.0269748223559883
472.775	0.0287111629086148	473.275	0.091188755266016	473.475	0.409595365821375	471.675	-0.073389084151416
472.875	0.0289113316709362	473.375	0.106624868743595	473.575	0.383188645016623	471.775	0.0914479501923448
472.975	0.0373231495741211	473.475	0.0707143770566505	473.675	0.364053971986266	471.875	0.0759710383028769
473.075	-1.25299590959486E-4	473.575	0.0898242289868176	473.775	0.366078310767146	471.975	-0.127057550824367
473.175	0.0868232952546003	473.675	-0.00161970854323852	473.875	0.400031143673552	472.075	-3.40180988163051E-5
473.275	0.0350159113354548	473.775	0.075509671098015	473.975	0.328663858545435	472.175	-0.0095397190912886
473.375	0.0665250854217355	473.875	0.00179095515038427	474.075	0.287118198027048	472.275	0.0511444179605615
473.475	0.0542251122874862	473.975	0.00973559601664953	474.175	0.247958142902746	472.375	0.0305755531316069
473.575	0.135923103410437	474.075	0.0715810745824561	474.275	0.226783559254732	472.475	-0.0491675532034276
473.675	0.0578065817305327	474.175	0.0205131022260006	474.375	0.377425508225823	472.575	-0.0386968134053336
473.775	0.0261825660197444	474.275	0.0796900637775548	474.475	0.35588654359725	472.675	-0.00158747536774443
473.875	0.0786561070392051	474.375	0.109511158820701	474.575	0.318774185008993	472.775	-0.0686578955637252
473.975	0.108058779235423	474.475	0.0433736003069104	474.675	0.18376791734469	472.875	-0.114419352087514
474.075	0.0303371084127639	474.575	-0.0203708139788297	474.775	0.233820472293809	472.975	0.0240396450261921
474.175	0.0383343991342417	474.675	-0.00572234699960916	474.875	0.329124784914004	473.075	0.00569246376421264
474.275	0.00789839827151058	474.775	0.0596834356668006	474.975	0.277647406899881	473.175	-0.0991942615261001
474.375	0.0510791707186021	474.875	-0.0045723877949104	475.075	0.428677094606694	473.275	0.0109493349852094
474.475	0.0343900528612025	474.975	0.0380262638888639	475.175	0.242940897093517	473.375	-0.0339171907333342
474.575	0.131133431967216	475.075	0.120559390934257	475.275	0.267832478179964	473.475	-0.0459773675020312
474.675	-0.0305543047635625	475.175	0.0803593588743739	475.375	0.200456254817537	473.575	0.0172671774913927
474.775	0.201139334864555	475.275	0.0725133327689833	475.475	0.349886714887454	473.675	0.0696562032884903
474.875	0.0602644195295088	475.375	0.0475946982318434	475.575	0.48733153219088	473.775	0.0277134084757403
474.975	-0.0465027225222021	475.475	-0.00452622516484724	475.675	0.446399402041468	473.875	0.0338297490315428
475.075	-0.00486317386681399	475.575	0.0547885398524165	475.775	0.380201966722985	473.975	-0.0326262585455411
475.175	0.24246150819027	475.675	0.060032852375043	475.875	0.475169927668818	474.075	-0.145051329356262
475.275	-0.0841142059278711	475.775	0.0565820922135909	475.975	0.245504021426847	474.175	-0.0368932609739785
475.375	0.0221617847939851	475.875	0.127819513662373	476.075	0.354592523961164	474.275	0.0105258172971177
475.475	0.0439313674667111	475.975	0.0903669055548251	476.175	0.437179317486394	474.375	-0.0569659345444099
475.575	-0.0289039530492627	476.075	0.0142821377818523	476.275	0.250075912704283	474.475	-0.00647055126875755
475.675	0.152140746262444	476.175	0.0472940917957317	476.375	0.323036196734586	474.575	0.0317662954434255
475.775	0.0267569633377101	476.275	0.0211984272645895	476.475	0.31765301276112	474.675	-0.0958366438187066
475.875	0.113695478607673	476.375	-0.00264632725216179	476.575	0.326782780662893	474.775	-0.0042574502753875
475.975	0.148572331303897	476.475	-0.0143424391807799	476.675	0.4296986070992	474.875	0.0201809881630509
476.075	0.0627283115821657	476.575	0.0796082930633579	476.775	0.330808100469491	474.975	-0.0148189445050432
476.175	0.181630259159897	476.675	0.125304794033259	476.875	0.443006298807976	475.075	0.0180923524421282
476.275	0.0776749395520609	476.775	0.0517705881187513	476.975	0.350478444684943	475.175	0.0298136252844773
476.375	0.0450799729072148	476.875	0.0787981506130102	477.075	0.274087685012886	475.275	-0.0704408444318758
476.475	0.157443515705112	476.975	0.0781021989838098	477.175	0.438362777081371	475.375	0.0892717829937561
476.575	0.0529016902719495	477.075	0.0540931285583319	477.275	0.296522030256079	475.475	0.0920337377736481
476.675	0.040406656651922	477.175	0.00899899317556749	477.375	0.246517748000965	475.575	-0.113852866319234
476.775	0.0428444397355805	477.275	0.0431171212385922	477.475	0.336055809463005	475.675	-0.0733473383697599
476.875	0.0883041278658377	477.375	0.0952965629283282	477.575	0.320429471258282	475.775	-0.0392244262199419
476.975	0.0268407769121036	477.475	-0.00517358265596323	477.675	0.288912073623644	475.875	-0.0362304008043918
477.075	0.0789370622490796	477.575	0.0173591481436787	477.775	0.368966886489096	475.975	-0.0330855968075699
477.175	0.0426902454621477	477.675	0.0372570067956146	477.875	0.32155998660822	476.075	-0.00896147268344578
477.275	0.0733641217359059	477.775	0.0166078481874459	477.975	0.21852269984506	476.175	-0.0175309390107596
477.375	0.0377736238870579	477.875	0.0535794499748744	478.075	0.27775796694099	476.275	0.0835440821987907
477.475	0.0460677622343223	477.975	-0.0110008447238978	478.175	0.371726215965804	476.375	0.0181634100468181
477.575	0.093236074270557	478.075	-6.06981850143459E-4	478.275	0.384091811549631	476.475	-0.106054933857624
477.675	0.127083325450191	478.175	0.0456210341653894	478.375	0.419935065440644	476.575	0.0132952683625329
477.775	0.0455906113661045	478.275	0.167469844797744	478.475	0.399525058978332	476.675	0.0594585617007142
477.875	0.0769327258898807	478.375	0.0202816586847163	478.575	0.351756892484253	476.775	0.0927169321788156
477.975	0.0100791026082482	478.475	0.0204543858100794	478.675	0.27851787257566	476.875	0.112639545374971
478.075	0.0542671136723968	478.575	0.0444263532242697	478.775	0.316639286187002	476.975	0.078671945488089
478.175	0.0423290713910026	478.675	0.038291748542446	478.875	0.429025903750477	477.075	-0.0050921773791729
478.275	0.00606910552185775	478.775	-0.0108902741480266	478.975	0.316768532432243	477.175	0.0906475982709167
478.375	0.0609264143304185	478.875	0.111602615942407	479.075	0.369631803919431	477.275	0.0453175148242413
478.475	0.0764302228343745	478.975	0.0664226753432479	479.175	0.373094980418415	477.375	-0.16911844580006
478.575	0.0260348043908475	479.075	-0.0131090342230251	479.275	0.333855508926555	477.475	0.025608388657716
478.675	0.0655662429950393	479.175	0.0220273013322863	479.375	0.316035098920093	477.575	-2.34114383441738E-4
478.775	0.0707318457527518	479.275	0.0361311285259118	479.475	0.186899413720345	477.675	-0.0248685905636578
478.875	0.0486612531548338	479.375	-0.0378915403333147	479.575	0.315301665407943	477.775	0.0106032489888992
478.975	0.0715468996545292	479.475	-0.017074913861577	479.675	0.34931834284513	477.875	0.0182916099956459
479.075	0.0367710773166034	479.575	0.0131298191138144	479.775	0.321654974812554	477.975	0.0168428518204303
479.175	0.0752178585347949	479.675	0.0664612192481777	479.875	0.346881350389685	478.075	0.058535216831181
479.275	0.0935314083329234	479.775	0.0299507754709471	479.975	0.221484463199857	478.175	0.0730479358282049
479.375	0.104361332995304	479.875	0.121555048441043	480.075	0.272740721131761	478.275	-0.0217037665468159
479.475	0.0471524196203226	479.975	0.0622887514836702	480.175	0.334599842724449	478.375	0.0827441791567352
479.575	0.131851239419246	480.075	0.0123774564985204	480.275	0.290856996036967	478.475	0.090997275302208
479.675	0.0286318900244819	480.175	-0.0498093517599615	480.375	0.266996270545092	478.575	-0.0422273394470704
479.775	0.065427373551236	480.275	0.0611583704213353	480.475	0.416020305675156	478.675	0.0184892964713593
479.875	0.0845448147209178	480.375	0.0262240841770066	480.575	0.260750406814236	478.775	0.0585280347612186
479.975	0.116571249106052	480.475	0.03456793903579	480.675	0.188677717480165	478.875	0.0105515380851704
480.075	0.122000211898879	480.575	0.0425232929462853	480.775	0.385144467715689	478.975	0.14189750288405
480.175	0.069574915713437	480.675	-0.00888752204116993	480.875	0.323342961919073	479.075	0.0689330586191573
480.275	0.0432969951982201	480.775	-0.0115873604809703	480.975	0.220766601524483	479.175	-0.0302555021389102
480.375	0.035814694430465	480.875	0.116666816759754	481.075	0.294570879108045	479.275	-0.0345252427315208
480.475	0.0070615490564824	480.975	0.0341547627838786	481.175	0.25876811199265	479.375	0.01575732683356
480.575	0.0106212421058208	481.075	0.0235593314973947	481.275	0.351580930728684	479.475	0.0793528954963933
480.675	0.0453238458132944	481.175	0.00723204331326289	481.375	0.35867701674751	479.575	0.0692073239158441
480.775	0.092559511421728	481.275	-0.0477211366489497	481.475	0.232489080249461	479.675	0.0447713184036054
480.875	0.120226315570405	481.375	0.0177059172098536	481.575	0.280933064459618	479.775	0.0190852287264843
480.975	0.0471140129485351	481.475	0.0445733243757779	481.675	0.276004578120012	479.875	-0.0300719104754979
481.075	0.0293610492021629	481.575	0.0434188083449355	481.775	0.263364918208927	479.975	0.0357144588534723
481.175	-0.0503984455703675	481.675	0.00937609305291142	481.875	0.222599406713019	480.075	0.0687674221306508
481.275	0.0388847686329117	481.775	0.0861436462894287	481.975	0.307425430366639	480.175	0.0439492856084784
481.375	0.0472833428561699	481.875	0.0733209536554571	482.075	0.319344114234995	480.275	0.0122790503507992
481.475	0.0280226807478517	481.975	-0.0943561997150633	482.175	0.285772791329601	480.375	-0.0985088227240694
481.575	0.0987320122447281	482.075	0.0489617460749157	482.275	0.265495145479885	480.475	-0.0273089681609861
481.675	0.0698255996549075	482.175	0.0800430827199029	482.375	0.280124886130944	480.575	0.055816354471063
481.775	0.0147279558947619	482.275	0.101413876886445	482.475	0.240396458964317	480.675	-0.0628570274310185
481.875	0.125197047037767	482.375	-0.0119197566330638	482.575	0.315412225449053	480.775	0.0148066900981699
481.975	0.0582432447772602	482.475	0.0147568582034578	482.675	0.349801069785186	480.875	0.0404612684433312
482.075	-0.0130787393530273	482.575	0.0907993537592015	482.775	0.27658385044808	480.975	-0.0431090731987593
482.175	0.0263377062703149	482.675	0.0471800810862897	482.875	0.316201717573596	481.075	0.0059134021914291
482.275	0.0917979998259402	482.775	0.0704960816698516	482.975	0.3846570692246	481.175	0.0333250290649394
482.375	0.0156822008725693	482.875	0.103806480779379	483.075	0.327446140909551	481.275	-0.0501052622128855
482.475	0.061875986181166	482.975	0.00973694685443913	483.175	0.351333338523946	481.375	-0.0831854275800464
482.575	0.0782497152608816	483.075	-0.0316838102991475	483.275	0.291948581794966	481.475	-0.0101545042800648
482.675	0.045883107497058	483.175	0.0676922827537639	483.375	0.316411937370072	481.575	-0.0311143430425942
482.775	-0.00924223447367724	483.275	0.0540335115838843	483.475	0.268000654017145	481.675	-0.0423002374571881
482.875	-0.00749355789569278	483.375	-0.0739553070814519	483.575	0.197569236279265	481.775	0.0685501645142901
482.975	0.0708446062275567	483.475	0.040177157873313	483.675	0.31451840201811	481.875	0.0497973309632503
483.075	0.0300256927390579	483.575	0.0224489428343459	483.775	0.236100189197817	481.975	0.0316726143183542
483.175	0.0399274246340015	483.675	0.0480658704528549	483.875	0.336200627545022	482.075	0.0556237852201978
483.275	0.0166746633267367	483.775	-0.0194673736651471	483.975	0.309633516821477	482.175	-0.0747568195998689
483.375	0.0783112037748272	483.875	0.0276267941377242	484.075	0.274349291870723	482.275	-0.0464392643764841
483.475	0.0305546831544175	483.975	0.0293519040508924	484.175	0.189244532338812	482.375	0.00384018547695678
483.575	0.0632699780911695	484.075	0.0274601908103406	484.275	0.283695508303682	482.475	-0.0759979710652356
483.675	-0.0343501326259947	484.175	0.0156117584125675	484.375	0.286107585820285	482.575	0.0381514249675685
483.775	0.0368862973319661	484.275	0.0567856184405568	484.475	0.222918629366927	482.675	0.0170463288400508
483.875	0.0779006496970981	484.375	0.0731066207261744	484.575	0.32186519460903	482.775	-0.0792420222913496
483.975	0.0928098169723434	484.475	0.0417617806563631	484.675	0.261113230611117	482.875	-0.0588364148902266
484.075	0.033368397552568	484.575	-0.00186422819432612	484.775	0.309776777719816	482.975	0.0544540055750818
484.175	0.00995285249946079	484.675	0.0394163660302119	484.875	0.387958298621114	483.075	0.0247251287161601
484.275	0.002618672831915	484.775	0.0454320969865511	484.975	0.287074596884075	483.175	0.0313949375384353
484.375	0.0889878801409128	484.875	0.0162171678875238	485.075	0.300475719613507	483.275	-0.00121342867531208
484.475	0.0794639715147364	484.975	0.00515276174283291	485.175	0.273888365502153	483.375	0.00169637799234212
484.575	0.0535678473722647	485.075	0.0210411897458804	485.275	0.24261388852122	483.475	0.0258000152618987
484.675	0.0420732791729889	485.175	0.00944352687536811	485.375	0.266933983197988	483.575	0.0130763050045561
484.775	0.043813120324508	485.275	-0.0204696953050282	485.475	0.29220551710177	483.675	0.109554846326147
484.875	0.02516166749282	485.375	0.109628771764248	485.575	0.331748639410762	483.775	-0.00486666038235545
484.975	0.0625292779924095	485.475	-0.00629947893683663	485.675	0.24961031478468	483.875	0.0535876683858747
485.075	0.0661041255954926	485.575	0.00555030429872607	485.775	0.297336437319464	483.975	-0.0403740062932888
485.175	0.0737973792649379	485.675	0.110664233957901	485.875	0.235977171687286	484.075	0.0187215017708291
485.275	0.0346573860002951	485.775	0.152872151308241	485.975	0.283035262424379	484.175	-0.0568070312464931
485.375	0.104744832126897	485.875	-0.0634958601324542	486.075	0.373409531521291	484.275	-0.0527725034451492
485.475	0.108242866386405	485.975	0.0445146079598567	486.175	0.295016233639839	484.375	0.0460662456178151
485.575	0.111831903646553	486.075	0.147538503379796	486.275	0.332064747697315	484.475	0.143397657747434
485.675	0.0362292216121721	486.175	0.132495393643138	486.375	0.333808793416227	484.575	0.0293602571181047
485.775	0.0110975794337002	486.275	-0.0234147017980552	486.475	0.297554443034328	484.675	-0.034572779057084
485.875	0.0522512363921189	486.375	-0.0462015341915056	486.575	0.254823765737287	484.775	0.0451285366083572
485.975	0.0358313436280872	486.475	0.0674664226753433	486.675	0.262525596206701	484.875	-0.0310861085300547
486.075	0.0590435414356906	486.575	0.063318630214459	486.775	0.250497909480913	484.975	0.0281237291102762
486.175	0.0458537822057917	486.675	-0.0426162305862096	486.875	0.114850393578175	485.075	-0.0279224515995816
486.275	0.0449411034634115	486.775	0.044998568111943	486.975	0.230234278284295	485.175	0.0031463077427203
486.375	-0.0149414061760955	486.875	0.0854467941017019	487.075	0.204053349112795	485.275	-0.0197730465891901
486.475	0.0474072658611987	486.975	-0.0568068716217798	487.175	0.281408005481287	485.375	-0.0180225516996817
486.575	0.0665848711768334	487.075	-0.0195280713098264	487.275	0.256167615251057	485.475	0.0141884485382243
486.675	0.0909220249964999	487.175	0.0107713824113715	487.375	0.261412209877216	485.575	0.119658223245667
486.775	0.07107901936226	487.275	0.0115687369306444	487.475	0.282253556218224	485.675	-0.00474465496887022
486.875	0.0552236857539627	487.375	0.0221144753976416	487.575	0.215212127346481	485.775	-0.0781894001624943
486.975	6.26233081198894E-6	487.475	0.141367696245211	487.675	0.234469817887369	485.875	-0.0151644918461062
487.075	0.0346740351979173	487.575	0.0164985023711706	487.775	0.290494172240087	485.975	0.107979728607531
487.175	0.0673844110535537	487.675	-0.0161841714231166	487.875	0.306660853180937	486.075	-0.00842779999730672
487.275	0.00750328254066756	487.775	0.0586726487767714	487.975	0.208276431246448	486.175	0.0689999416456816
487.375	-0.0111188639192968	487.875	0.0803429687091934	488.075	0.201396793758808	486.275	0.0665288606992643
487.475	0.0134418053784476	487.975	0.00834181959651376	488.175	0.279677974415472	486.375	-0.114871373615768
487.575	0.117693177991274	488.075	0.0471581074582456	488.275	0.265272468213988	486.475	0.0110283377547952
487.675	0.111377077838783	488.175	0.0188915565433682	488.375	0.307730638367449	486.575	0.00696467768216647
487.775	0.0652205829489513	488.275	0.0433728798600892	488.475	0.352971495752781	486.675	-0.0166504621213141
487.875	0.00818521853963834	488.375	0.0382025932483326	488.575	0.285238677328184	486.775	-0.149386606337279
487.975	0.0515506457239941	488.475	-0.0263076560082563	488.675	0.252913101364872	486.875	-0.0840517647692536
488.075	0.0377452445729292	488.575	0.070654760082203	488.775	0.308682077594463	486.975	-0.102164047455527
488.175	0.0574491915679382	488.675	0.0132312400150573	488.875	0.243158902808381	487.075	-0.0802861157121247
488.275	0.0312753285378599	488.775	0.0304462627721713	488.975	0.259278868238903	487.175	0.0211187869483834
488.375	0.104114622157812	488.875	0.0069908197063819	489.075	0.220048739849109	487.275	-0.0901116362999771
488.475	0.0453401166200615	488.975	0.0163103216614945	489.175	0.25950777423951	487.375	-0.0503898517351432
488.575	0.085678095331792	489.075	-0.0455162091529166	489.275	0.226319518518807	487.475	0.0469276451339232
488.675	0.0420312777880784	489.175	0.0774411890254336	489.375	0.241919384601011	487.575	-0.0707716685295161
488.775	-0.0307730146777813	489.275	0.076223994121154	489.475	0.255684888311001	487.675	-0.108439381085121
488.875	-0.0391401824600703	489.375	0.0993989672394819	489.575	0.350858397502277	487.775	0.11452214546385
488.975	-0.0163507418352713	489.475	-0.0209138507702477	489.675	0.173601065113635	487.875	0.0284045480458037
489.075	-0.00895794942427831	489.575	0.118490267664005	489.775	0.25718445619253	487.975	0.0466789659614772
489.175	-0.00505138547811577	489.675	0.14232048716614	489.875	0.219654772378676	488.075	0.0396885226033208
489.275	0.00928716838771441	489.775	0.0842980416454285	489.975	0.412860779993304	488.175	-0.134293037432051
489.375	0.0136597963500418	489.875	0.0137280781540712	490.075	0.263638982536185	488.275	0.138981133599968
489.475	-0.0283151768788052	489.975	0.0837625695456322	490.175	0.257961490847653	488.375	0.112972164990102
489.575	0.0896561183909307	490.075	0.0659826624472498	490.275	0.209025436595374	488.475	-0.0528304088842205
489.675	0.0646923493153018	490.175	-0.0103618984494183	490.375	0.19315306336959	488.575	-0.0703349088999313
489.775	0.0646677539097235	490.275	0.029079214929099	490.475	0.203720111805788	488.675	0.137007859877815
489.875	0.0277347253071588	490.375	0.0416158901750866	490.575	0.188539128132859	488.775	-0.0745108337036588
489.975	0.0880581738100554	490.475	-0.00172471366741653	490.675	0.193741678799723	488.875	0.0387771628130373
490.075	0.0273915248016286	490.575	0.067440486589783	490.775	0.281084111276346	488.975	0.0684024832006895
490.175	0.095780752770767	490.675	0.0363416791093836	490.875	0.285796149084765	489.075	-0.0559873775120412
490.275	0.0771467059184114	490.775	-0.0179765350470362	490.975	0.222403201569641	489.175	-0.0540158993073791
490.375	0.0523157520329049	490.875	0.0609125179436286	491.075	0.21190934076629	489.275	0.0515277609448013
490.475	0.0320917068076299	490.975	0.117837362732367	491.175	0.253968871898285	489.375	-0.0273642700996961
490.575	0.0149846562508277	491.075	-0.0317347819117417	491.275	0.275932947670842	489.475	-0.092861022457435
490.675	0.0355049815156067	491.175	0.094495786286655	491.375	0.200896937798298	489.575	0.107999030420555
490.775	0.0428374395047621	491.275	-0.0104888411792994	491.475	0.207712730755156	489.675	-0.0299972169478896
490.875	0.038427483284584	491.375	-0.0149499019291765	491.575	0.194674431822606	489.775	0.0132280262325105
490.975	0.0451573538370725	491.475	0.0486279990850325	491.675	0.191845029080405	489.875	0.099319947750441
491.075	-0.0487130927019756	491.575	-0.0104271709314117	491.775	0.299602139570373	489.975	-0.00752577689797421
491.175	0.0402990044536604	491.675	0.0404943345863104	491.875	0.265999672991428	490.075	0.102868788070582
491.275	0.106950283225555	491.775	0.00426830520288683	491.975	0.221479791648824	490.175	0.0951830754521338
491.375	0.0536321738176232	491.875	0.0281736132749531	492.075	0.285291621573223	490.275	-0.0687584445431979
491.475	0.0220770252424539	491.975	-0.033649369338864	492.175	0.200207105429121	490.375	-0.073082050660526
491.575	0.0451605701593404	492.075	0.0254980538930245	492.275	0.190558795362707	490.475	0.0197196748317825
491.675	0.108978079817767	492.175	0.0384857288490322	492.375	0.223647391328044	490.575	0.0460191132836873
491.775	0.0523407258293382	492.275	-0.0350077718200828	492.475	0.274254303666389	490.675	-0.0113592516283099
491.875	0.111498919694109	492.375	-0.0140938309939825	492.575	0.13970942952576	490.775	0.113252714598006
491.975	-0.0134052717413926	492.475	-0.036378602008966	492.675	0.204769653604491	490.875	0.0379370850671299
492.075	0.0226438547433186	492.575	0.0650574286172284	492.775	0.160090939526772	490.975	0.00510330958761452
