# energy, eels_NLFC_w, eels_LFC_w
0.000000, -0.000000, -0.000000
0.020017, 0.000076, 0.000032
0.040066, 0.000153, 0.000063
0.060149, 0.000229, 0.000095
0.080266, 0.000306, 0.000127
0.100416, 0.000383, 0.000159
0.120599, 0.000461, 0.000191
0.140817, 0.000539, 0.000224
0.161067, 0.000617, 0.000257
0.181352, 0.000696, 0.000290
0.201671, 0.000776, 0.000323
0.222023, 0.000857, 0.000357
0.242410, 0.000938, 0.000391
0.262831, 0.001020, 0.000425
0.283286, 0.001103, 0.000460
0.303775, 0.001187, 0.000496
0.324299, 0.001272, 0.000532
0.344857, 0.001358, 0.000569
0.365449, 0.001445, 0.000606
0.386077, 0.001534, 0.000644
0.406739, 0.001624, 0.000683
0.427436, 0.001716, 0.000723
0.448168, 0.001809, 0.000763
0.468935, 0.001905, 0.000805
0.489737, 0.002002, 0.000847
0.510574, 0.002101, 0.000891
0.531447, 0.002202, 0.000936
0.552355, 0.002306, 0.000982
0.573298, 0.002413, 0.001029
0.594277, 0.002522, 0.001079
0.615292, 0.002634, 0.001130
0.636342, 0.002750, 0.001182
0.657428, 0.002869, 0.001237
0.678550, 0.002991, 0.001294
0.699708, 0.003118, 0.001353
0.720903, 0.003250, 0.001415
0.742133, 0.003386, 0.001480
0.763400, 0.003527, 0.001547
0.784703, 0.003674, 0.001619
0.806042, 0.003828, 0.001694
0.827418, 0.003988, 0.001773
0.848831, 0.004156, 0.001857
0.870280, 0.004333, 0.001946
0.891767, 0.004519, 0.002040
0.913290, 0.004715, 0.002141
0.934850, 0.004922, 0.002250
0.956448, 0.005142, 0.002366
0.978083, 0.005376, 0.002492
0.999755, 0.005626, 0.002628
1.021464, 0.005894, 0.002775
1.043211, 0.006181, 0.002935
1.064996, 0.006491, 0.003110
1.086818, 0.006825, 0.003302
1.108678, 0.007186, 0.003511
1.130576, 0.007577, 0.003740
1.152512, 0.008000, 0.003991
1.174487, 0.008459, 0.004264
1.196499, 0.008953, 0.004559
1.218550, 0.009485, 0.004878
1.240639, 0.010056, 0.005217
1.262767, 0.010666, 0.005576
1.284933, 0.011315, 0.005952
1.307138, 0.012004, 0.006343
1.329382, 0.012732, 0.006746
1.351664, 0.013500, 0.007159
1.373986, 0.014309, 0.007581
1.396347, 0.015159, 0.008010
1.418747, 0.016048, 0.008446
1.441186, 0.016975, 0.008888
1.463665, 0.017937, 0.009337
1.486184, 0.018931, 0.009791
1.508742, 0.019952, 0.010250
1.531339, 0.020993, 0.010716
1.553977, 0.022048, 0.011186
1.576655, 0.023109, 0.011660
1.599372, 0.024170, 0.012137
1.622130, 0.025225, 0.012615
1.644928, 0.026270, 0.013093
1.667767, 0.027302, 0.013569
1.690646, 0.028321, 0.014042
1.713565, 0.029330, 0.014511
1.736525, 0.030330, 0.014975
1.759526, 0.031325, 0.015436
1.782568, 0.032315, 0.015892
1.805651, 0.033300, 0.016344
1.828776, 0.034279, 0.016793
1.851941, 0.035250, 0.017237
1.875148, 0.036213, 0.017677
1.898396, 0.037171, 0.018112
1.921686, 0.038127, 0.018541
1.945017, 0.039086, 0.018964
1.968391, 0.040056, 0.019382
1.991806, 0.041042, 0.019795
2.015263, 0.042052, 0.020206
2.038763, 0.043091, 0.020615
2.062305, 0.044165, 0.021023
2.085889, 0.045275, 0.021431
2.109515, 0.046423, 0.021838
2.133184, 0.047609, 0.022242
2.156896, 0.048832, 0.022640
2.180651, 0.050089, 0.023028
2.204449, 0.051374, 0.023402
2.228289, 0.052686, 0.023757
2.252173, 0.054020, 0.024091
2.276101, 0.055374, 0.024401
2.300071, 0.056743, 0.024682
2.324086, 0.058125, 0.024930
2.348143, 0.059514, 0.025139
2.372245, 0.060907, 0.025299
2.396391, 0.062301, 0.025397
2.420580, 0.063695, 0.025420
2.444814, 0.065090, 0.025354
2.469092, 0.066483, 0.025189
2.493414, 0.067871, 0.024920
2.517781, 0.069242, 0.024547
2.542192, 0.070576, 0.024078
2.566649, 0.071842, 0.023520
2.591150, 0.072996, 0.022881
2.615696, 0.073983, 0.022168
2.640287, 0.074734, 0.021385
2.664923, 0.075175, 0.020538
2.689605, 0.075228, 0.019632
2.714332, 0.074823, 0.018677
2.739105, 0.073905, 0.017688
2.763924, 0.072451, 0.016683
2.788789, 0.070468, 0.015680
2.813699, 0.068001, 0.014701
2.838656, 0.065127, 0.013764
2.863659, 0.061937, 0.012882
2.888708, 0.058533, 0.012068
2.913804, 0.055012, 0.011326
2.938946, 0.051467, 0.010657
2.964135, 0.047981, 0.010061
2.989371, 0.044628, 0.009530
3.014654, 0.041469, 0.009058
3.039985, 0.038552, 0.008638
3.065362, 0.035911, 0.008263
3.090787, 0.033560, 0.007929
3.116260, 0.031499, 0.007634
3.141780, 0.029716, 0.007376
3.167348, 0.028194, 0.007154
3.192965, 0.026908, 0.006968
3.218629, 0.025836, 0.006816
3.244341, 0.024955, 0.006696
3.270102, 0.024246, 0.006606
3.295911, 0.023692, 0.006544
3.321769, 0.023278, 0.006509
3.347676, 0.022993, 0.006500
3.373632, 0.022828, 0.006514
3.399636, 0.022774, 0.006553
3.425690, 0.022827, 0.006614
3.451793, 0.022979, 0.006698
3.477946, 0.023227, 0.006805
3.504149, 0.023566, 0.006935
3.530401, 0.023992, 0.007087
3.556703, 0.024500, 0.007262
3.583055, 0.025089, 0.007459
3.609457, 0.025758, 0.007679
