# energy, eels_NLFC_w, eels_LFC_w
4.679880, 0.064001, 0.029150
4.708414, 0.065311, 0.029442
4.737004, 0.066625, 0.029725
4.765651, 0.067944, 0.030001
4.794355, 0.069266, 0.030269
4.823116, 0.070586, 0.030526
4.851934, 0.071896, 0.030767
4.880809, 0.073196, 0.030989
4.909742, 0.074487, 0.031190
4.938733, 0.075776, 0.031369
4.967782, 0.077072, 0.031526
4.996889, 0.078380, 0.031663
5.026054, 0.079708, 0.031782
5.055277, 0.081061, 0.031886
5.084559, 0.082449, 0.031977
5.113900, 0.083882, 0.032059
5.143300, 0.085371, 0.032134
5.172759, 0.086928, 0.032208
5.202277, 0.088568, 0.032286
5.231855, 0.090308, 0.032376
5.261493, 0.092166, 0.032484
5.291190, 0.094166, 0.032617
5.320948, 0.096328, 0.032780
5.350766, 0.098668, 0.032974
5.380644, 0.101188, 0.033199
5.410582, 0.103877, 0.033449
5.440582, 0.106709, 0.033716
5.470642, 0.109643, 0.033991
5.500764, 0.112640, 0.034264
5.530947, 0.115666, 0.034534
5.561191, 0.118713, 0.034800
5.591498, 0.121801, 0.035074
5.621866, 0.124976, 0.035367
5.652296, 0.128300, 0.035697
5.682789, 0.131842, 0.036082
5.713343, 0.135665, 0.036537
5.743961, 0.139807, 0.037069
5.774642, 0.144278, 0.037677
5.805385, 0.149046, 0.038347
5.836192, 0.154037, 0.039057
5.867062, 0.159132, 0.039774
5.897996, 0.164181, 0.040461
5.928994, 0.169019, 0.041082
5.960056, 0.173499, 0.041606
5.991182, 0.177536, 0.042018
6.022372, 0.181133, 0.042320
6.053627, 0.184388, 0.042525
6.084947, 0.187473, 0.042652
6.116332, 0.190611, 0.042724
6.147782, 0.194035, 0.042760
6.179298, 0.197961, 0.042781
6.210879, 0.202563, 0.042803
6.242527, 0.207961, 0.042842
6.274240, 0.214218, 0.042907
6.306019, 0.221355, 0.043001
6.337865, 0.229380, 0.043121
6.369778, 0.238318, 0.043257
6.401758, 0.248236, 0.043394
6.433804, 0.259239, 0.043515
6.465918, 0.271454, 0.043602
6.498100, 0.284996, 0.043643
6.530349, 0.299930, 0.043628
6.562666, 0.316237, 0.043557
6.595052, 0.333781, 0.043435
6.627505, 0.352288, 0.043277
6.660028, 0.371325, 0.043099
6.692619, 0.390309, 0.042919
6.725279, 0.408546, 0.042755
6.758009, 0.425300, 0.042616
6.790808, 0.439909, 0.042509
6.823676, 0.451893, 0.042430
6.856615, 0.461035, 0.042375
6.889624, 0.467386, 0.042335
6.922703, 0.471197, 0.042310
6.955853, 0.472796, 0.042301
6.989073, 0.472477, 0.042316
7.022365, 0.470436, 0.042362
7.055728, 0.466799, 0.042446
7.089162, 0.461689, 0.042571
7.122668, 0.455278, 0.042739
7.156246, 0.447764, 0.042953
7.189897, 0.439332, 0.043218
7.223619, 0.430153, 0.043537
7.257415, 0.420423, 0.043907
7.291283, 0.410406, 0.044324
7.325225, 0.400420, 0.044780
7.359239, 0.390789, 0.045271
7.393328, 0.381792, 0.045795
7.427490, 0.373661, 0.046350
7.461727, 0.366596, 0.046935
7.496037, 0.360782, 0.047545
7.530423, 0.356379, 0.048170
7.564883, 0.353484, 0.048793
7.599418, 0.352082, 0.049390
7.634029, 0.352018, 0.049930
7.668715, 0.352992, 0.050382
7.703477, 0.354600, 0.050729
7.738314, 0.356403, 0.050972
7.773229, 0.358003, 0.051128
7.808220, 0.359087, 0.051226
7.843287, 0.359450, 0.051290
7.878432, 0.358989, 0.051340
7.913654, 0.357711, 0.051388
7.948953, 0.355708, 0.051448
7.984331, 0.353104, 0.051524
8.019786, 0.350003, 0.051621
8.055320, 0.346468, 0.051734
8.090933, 0.342536, 0.051861
8.126624, 0.338241, 0.052006
8.162394, 0.333622, 0.052182
8.198244, 0.328713, 0.052406
8.234174, 0.323526, 0.052687
8.270183, 0.318049, 0.053027
8.306273, 0.312277, 0.053415
8.342443, 0.306258, 0.053837
8.378694, 0.300106, 0.054282
8.415025, 0.293966, 0.054751
8.451438, 0.287940, 0.055245
8.487933, 0.282050, 0.055763
8.524509, 0.276273, 0.056297
8.561168, 0.270591, 0.056843
8.597909, 0.265019, 0.057409
8.634732, 0.259563, 0.058012
8.671639, 0.254184, 0.058669
8.708629, 0.248804, 0.059392
8.745702, 0.243344, 0.060192
8.782859, 0.237738, 0.061084
8.820100, 0.231921, 0.062086
8.857425, 0.225789, 0.063222
8.894835, 0.219205, 0.064517
8.932330, 0.212036, 0.066006
8.969910, 0.204186, 0.067724
9.007575, 0.195596, 0.069705
9.045327, 0.186228, 0.071967
9.083164, 0.176074, 0.074509
9.121088, 0.165190, 0.077294
9.159098, 0.153737, 0.080250
9.197196, 0.142010, 0.083267
9.235380, 0.130421, 0.086235
9.273653, 0.119414, 0.089100
9.312013, 0.109362, 0.091923
9.350461, 0.100487, 0.094879
9.388998, 0.092844, 0.098217
9.427624, 0.086365, 0.102191
9.466338, 0.080917, 0.107034
9.505142, 0.076349, 0.112951
9.544036, 0.072513, 0.120122
9.583020, 0.069274, 0.128714
9.622094, 0.066513, 0.138882
9.661259, 0.064134, 0.150756
9.700515, 0.062059, 0.164380
9.739862, 0.060232, 0.179603
9.779300, 0.058604, 0.195943
9.818831, 0.057142, 0.212436
9.858454, 0.055827, 0.227526
9.898169, 0.054655, 0.239086
9.937977, 0.053630, 0.244840
9.977879, 0.052752, 0.243275
10.017874, 0.052014, 0.234509
10.057963, 0.051393, 0.220279
10.098146, 0.050873, 0.203056
10.138423, 0.050447, 0.185092
10.178796, 0.050115, 0.167948
10.219264, 0.049872, 0.152445
10.259827, 0.049713, 0.138849
10.300486, 0.049635, 0.127101
10.341241, 0.049642, 0.117017
10.382093, 0.049742, 0.108396
10.423042, 0.049942, 0.101059
10.464088, 0.050242, 0.094837
10.505232, 0.050641, 0.089565
10.546473, 0.051141, 0.085105
10.587813, 0.051744, 0.081353
10.629252, 0.052441, 0.078237
10.670789, 0.053215, 0.075682
10.712426, 0.054044, 0.073598
10.754163, 0.054901, 0.071884
10.796000, 0.055769, 0.070448
10.837937, 0.056642, 0.069236
10.879975, 0.057521, 0.068222
10.922114, 0.058405, 0.067370
10.964355, 0.059299, 0.066631
11.006697, 0.060224, 0.065966
11.049142, 0.061211, 0.065364
11.091689, 0.062281, 0.064843
11.134340, 0.063421, 0.064413
11.177094, 0.064596, 0.064056
11.219951, 0.065779, 0.063741
11.262913, 0.066977, 0.063446
11.305979, 0.068226, 0.063178
11.349150, 0.069573, 0.062966
11.392427, 0.071054, 0.062845
11.435809, 0.072673, 0.062841
11.479297, 0.074407, 0.062957
11.522892, 0.076219, 0.063180
11.566593, 0.078082, 0.063495
11.610402, 0.079976, 0.063895
11.654318, 0.081887, 0.064371
11.698342, 0.083794, 0.064908
11.742475, 0.085690, 0.065497
11.786717, 0.087599, 0.066147
11.831067, 0.089572, 0.066886
11.875528, 0.091643, 0.067728
11.920098, 0.093810, 0.068656
11.964779, 0.096060, 0.069642
12.009571, 0.098400, 0.070678
12.054474, 0.100860, 0.071788
12.099488, 0.103459, 0.073004
12.144615, 0.106173, 0.074327
12.189854, 0.108950, 0.075727
12.235207, 0.111750, 0.077176
12.280672, 0.114564, 0.078663
12.326252, 0.117393, 0.080190
12.371945, 0.120226, 0.081762
12.417754, 0.123048, 0.083383
12.463677, 0.125856, 0.085064
12.509716, 0.128657, 0.086825
12.555871, 0.131448, 0.088682
12.602142, 0.134185, 0.090622
12.648530, 0.136778, 0.092589
12.695035, 0.139118, 0.094498
12.741658, 0.141122, 0.096284
12.788399, 0.142765, 0.097922
12.835259, 0.144083, 0.099428
12.882238, 0.145131, 0.100831
12.929336, 0.145973, 0.102158
12.976555, 0.146687, 0.103440
13.023894, 0.147373, 0.104723
13.071353, 0.148121, 0.106059
13.118935, 0.148980, 0.107493
13.166637, 0.149969, 0.109038
13.214463, 0.151080, 0.110664
13.262411, 0.152279, 0.112296
13.310482, 0.153508, 0.113836
13.358677, 0.154715, 0.115205
13.406996, 0.155864, 0.116366
13.455440, 0.156918, 0.117304
13.504009, 0.157834, 0.117997
13.552703, 0.158606, 0.118424
13.601524, 0.159307, 0.118614
13.650471, 0.160065, 0.118652
13.699546, 0.160989, 0.118636
13.748748, 0.162148, 0.118645
13.798078, 0.163580, 0.118724
13.847537, 0.165298, 0.118899
13.897125, 0.167301, 0.119192
13.946843, 0.169560, 0.119602
13.996690, 0.172034, 0.120104
14.046669, 0.174681, 0.120670
14.096778, 0.177458, 0.121304
14.147020, 0.180322, 0.122044
14.197393, 0.183234, 0.122936
14.247899, 0.186160, 0.123996
14.298538, 0.189062, 0.125193
14.349311, 0.191895, 0.126455
14.400219, 0.194613, 0.127708
14.451261, 0.197201, 0.128915
14.502439, 0.199693, 0.130085
14.553752, 0.202192, 0.131282
14.605202, 0.204826, 0.132594
14.656789, 0.207641, 0.134075
14.708514, 0.210529, 0.135700
14.760376, 0.213300, 0.137390
14.812378, 0.215807, 0.139072
14.864518, 0.218002, 0.140732
14.916799, 0.219917, 0.142460
14.969219, 0.221606, 0.144378
15.021781, 0.223128, 0.146531
15.074484, 0.224531, 0.148840
15.127329, 0.225863, 0.151167
15.180316, 0.227189, 0.153413
15.233447, 0.228589, 0.155571
15.286721, 0.230137, 0.157686
15.340140, 0.231875, 0.159792
15.393704, 0.233787, 0.161891
15.447414, 0.235752, 0.163971
15.501269, 0.237534, 0.166027
15.555271, 0.238878, 0.168074
15.609421, 0.239673, 0.170130
15.663718, 0.239991, 0.172215
15.718164, 0.239946, 0.174332
15.772760, 0.239579, 0.176471
15.827504, 0.238869, 0.178629
15.882400, 0.237734, 0.180768
15.937446, 0.236058, 0.182706
15.992644, 0.233830, 0.184166
16.047994, 0.231174, 0.184916
16.103497, 0.228270, 0.184842
16.159154, 0.225373, 0.183971
16.214964, 0.222854, 0.182522
16.270930, 0.221072, 0.180831
16.327051, 0.220202, 0.179197
16.383328, 0.220244, 0.177772
16.439762, 0.221142, 0.176588
16.496353, 0.222831, 0.175641
16.553102, 0.225225, 0.174936
16.610010, 0.228234, 0.174488
16.667077, 0.231811, 0.174315
16.724305, 0.235929, 0.174459
16.781693, 0.240485, 0.174971
16.839242, 0.245302, 0.175904
16.896954, 0.250215, 0.177334
16.954828, 0.255121, 0.179313
17.012866, 0.259972, 0.181825
17.071068, 0.264726, 0.184813
17.129435, 0.269376, 0.188221
17.187967, 0.273959, 0.192018
17.246666, 0.278497, 0.196192
17.305531, 0.282939, 0.200712
17.364565, 0.287129, 0.205459
17.423766, 0.290837, 0.210240
17.483137, 0.293788, 0.214835
17.542678, 0.295796, 0.219040
17.602389, 0.296925, 0.222700
17.662271, 0.297397, 0.225669
17.722326, 0.297318, 0.227783
17.782553, 0.296638, 0.228958
17.842954, 0.295445, 0.229351
17.903530, 0.294172, 0.229379
17.964280, 0.293292, 0.229466
18.025206, 0.292986, 0.229764
18.086308, 0.293335, 0.230283
18.147588, 0.294569, 0.231190
18.209047, 0.296907, 0.232747
18.270683, 0.300237, 0.234979
18.332500, 0.304130, 0.237576
18.394497, 0.308166, 0.240124
18.456676, 0.312085, 0.242283
18.519036, 0.315774, 0.243855
18.581579, 0.319310, 0.244818
18.644306, 0.322803, 0.245186
18.707217, 0.326143, 0.244880
18.770314, 0.329007, 0.243833
18.833597, 0.330979, 0.242045
18.897067, 0.331608, 0.239479
18.960724, 0.330467, 0.236109
19.024570, 0.327273, 0.232065
19.088605, 0.322083, 0.227646
19.152831, 0.315397, 0.223182
19.217248, 0.308074, 0.218916
19.281857, 0.301180, 0.215000
19.346658, 0.295717, 0.211597
19.411653, 0.292344, 0.208939
19.476843, 0.291397, 0.207205
19.542229, 0.293234, 0.206531
19.607810, 0.298363, 0.207166
19.673589, 0.307212, 0.209380
19.739566, 0.319854, 0.213187
19.805742, 0.335889, 0.218306
19.872118, 0.354568, 0.224403
19.938694, 0.375241, 0.231284
20.005473, 0.397726, 0.238959
20.072454, 0.421967, 0.247566
20.139638, 0.447599, 0.257315
20.207027, 0.473976, 0.268454
20.274622, 0.500059, 0.281144
20.342422, 0.524174, 0.295444
20.410431, 0.544413, 0.311168
20.478647, 0.559645, 0.327859
20.547072, 0.569669, 0.345132
20.615708, 0.574777, 0.362512
20.684555, 0.575918, 0.379086
20.753614, 0.574586, 0.393727
20.822886, 0.572281, 0.405630
20.892373, 0.570207, 0.414795
20.962074, 0.569194, 0.422035
21.031991, 0.569438, 0.428385
21.102126, 0.570548, 0.434754
21.172478, 0.572015, 0.441704
21.243050, 0.573365, 0.449049
21.313842, 0.574219, 0.456049
21.384855, 0.574794, 0.462448
21.456091, 0.576218, 0.469109
21.527549, 0.579711, 0.477236
21.599232, 0.585641, 0.487527
21.671141, 0.593723, 0.500254
21.743275, 0.602824, 0.515020
21.815638, 0.610588, 0.530208
21.888228, 0.614449, 0.543000
21.961049, 0.613529, 0.550831
22.034100, 0.608590, 0.552890
22.107383, 0.600891, 0.550446
22.180900, 0.591899, 0.546416
22.254650, 0.582299, 0.543426
22.328635, 0.572112, 0.542251
22.402857, 0.561563, 0.541593
22.477316, 0.551333, 0.539715
22.552014, 0.542156, 0.535744
22.626952, 0.534172, 0.529507
22.702131, 0.526836, 0.521271
22.777551, 0.519312, 0.511225
22.853215, 0.511322, 0.499566
22.929123, 0.503158, 0.487061
23.005277, 0.495423, 0.475303
23.081678, 0.488700, 0.465774
23.158327, 0.482928, 0.458961
23.235225, 0.477254, 0.454476
23.312373, 0.470442, 0.451013
23.389773, 0.462077, 0.446866
23.467426, 0.452626, 0.440745
23.545333, 0.442757, 0.432409
23.623496, 0.433321, 0.422878
23.701915, 0.425092, 0.413224
23.780592, 0.418514, 0.403914
23.859528, 0.413631, 0.395523
23.938725, 0.409953, 0.388458
24.018183, 0.406569, 0.382507
24.097905, 0.402494, 0.377444
24.177891, 0.396926, 0.373098
24.258142, 0.389124, 0.368618
24.338661, 0.378869, 0.362663
24.419448, 0.367141, 0.354608
24.500505, 0.355632, 0.344966
24.581832, 0.346035, 0.335034
24.663432, 0.339100, 0.326195
24.745306, 0.334174, 0.318668
24.827455, 0.330029, 0.311696
24.909881, 0.326087, 0.304803
24.992584, 0.322936, 0.298431
25.075567, 0.321241, 0.293198
25.158831, 0.321040, 0.289224
25.242377, 0.322826, 0.286959
25.326206, 0.327373, 0.286909
25.410321, 0.334778, 0.288955
25.494722, 0.344022, 0.292332
25.579411, 0.353673, 0.295946
25.664390, 0.362902, 0.299070
25.749659, 0.371513, 0.301363
25.835221, 0.379826, 0.302777
25.921077, 0.387737, 0.303591
26.007229, 0.394558, 0.304421
26.093677, 0.400053, 0.306238
26.180424, 0.404353, 0.309559
26.267471, 0.408093, 0.314061
26.354820, 0.412006, 0.319202
26.442472, 0.415888, 0.324608
26.530429, 0.419146, 0.329967
26.618692, 0.421754, 0.335251
26.707264, 0.423292, 0.340433
26.796145, 0.422783, 0.344875
26.885337, 0.420339, 0.348110
26.974842, 0.416622, 0.350422
27.064662, 0.412029, 0.352607
27.154798, 0.406793, 0.355588
27.245251, 0.400515, 0.358998
27.336025, 0.392651, 0.361822
27.427119, 0.383909, 0.364118
27.518537, 0.375538, 0.366871
27.610279, 0.367567, 0.370687
27.702348, 0.359497, 0.374954
27.794744, 0.351343, 0.378725
27.887471, 0.343670, 0.381875
27.980530, 0.336584, 0.384928
28.073922, 0.329671, 0.388095
28.167649, 0.323185, 0.391271
28.261713, 0.317960, 0.394485
28.356116, 0.314013, 0.398159
28.450860, 0.310435, 0.402169
28.545947, 0.306660, 0.405512
28.641378, 0.302784, 0.408290
28.737155, 0.298611, 0.411619
28.833280, 0.294274, 0.415710
28.929756, 0.290193, 0.419603
29.026584, 0.286064, 0.423239
29.123765, 0.281135, 0.426812
29.221303, 0.275196, 0.430078
29.319198, 0.268936, 0.433619
29.417453, 0.262879, 0.437812
29.516071, 0.256460, 0.441836
29.615051, 0.249020, 0.444538
29.714398, 0.240517, 0.444534
29.814113, 0.232136, 0.440868
29.914197, 0.225655, 0.433584
30.014654, 0.221763, 0.423847
30.115484, 0.220565, 0.413876
30.216691, 0.222963, 0.405685
30.318276, 0.231464, 0.401027
30.420242, 0.249720, 0.400259
30.522589, 0.281440, 0.402500
30.625322, 0.327581, 0.407578
30.728442, 0.383352, 0.415385
30.831950, 0.448544, 0.425665
30.935850, 0.530212, 0.437646
31.040143, 0.616760, 0.449134
31.144832, 0.671040, 0.457879
31.249919, 0.701970, 0.462041
31.355406, 0.751048, 0.463796
31.461296, 0.829383, 0.467101
31.567591, 0.922312, 0.472055
31.674292, 0.994166, 0.475741
31.781404, 1.009105, 0.477841
31.888927, 0.971501, 0.481765
31.996864, 0.917849, 0.491039
32.105219, 0.874401, 0.507792
32.213992, 0.846654, 0.532716
32.323186, 0.831345, 0.565460
32.432805, 0.824388, 0.604156
32.542850, 0.819002, 0.645298
32.653324, 0.810677, 0.685585
32.764230, 0.800421, 0.720900
32.875569, 0.789570, 0.744166
32.987345, 0.777454, 0.752099
33.099560, 0.762721, 0.747590
33.212217, 0.747481, 0.735141
33.325318, 0.734383, 0.719573
33.438866, 0.724107, 0.704730
33.552864, 0.715849, 0.692132
33.667314, 0.709090, 0.682569
33.782219, 0.704528, 0.676972
33.897582, 0.701395, 0.675353
34.013405, 0.696855, 0.674995
34.129691, 0.688396, 0.671485
34.246443, 0.677200, 0.663476
34.363664, 0.667399, 0.650397
34.481357, 0.665303, 0.634778
34.599524, 0.673265, 0.624249
34.718168, 0.679694, 0.621224
34.837293, 0.674964, 0.619319
34.956901, 0.666271, 0.614549
35.076995, 0.666808, 0.608407
35.197578, 0.691014, 0.603890
35.318653, 0.745134, 0.604636
35.440223, 0.813542, 0.611447
35.562291, 0.859955, 0.622188
35.684861, 0.861973, 0.634817
35.807935, 0.838530, 0.647890
35.931516, 0.817828, 0.657544
36.055607, 0.808832, 0.662856
36.180213, 0.804259, 0.665277
36.305335, 0.800917, 0.662580
36.430978, 0.803337, 0.651137
36.557144, 0.819027, 0.634271
36.683836, 0.849398, 0.620464
36.811059, 0.878256, 0.616997
36.938815, 0.891260, 0.627324
37.067107, 0.890449, 0.648638
37.195940, 0.880280, 0.675727
37.325316, 0.865373, 0.705718
37.455239, 0.850129, 0.735673
37.585712, 0.833954, 0.768052
37.716740, 0.815086, 0.810615
37.848324, 0.798148, 0.863605
37.980470, 0.786674, 0.920129
38.113180, 0.769644, 0.979131
38.246459, 0.735420, 1.033631
38.380309, 0.693349, 1.055525
38.514735, 0.659336, 1.044897
38.649741, 0.634437, 1.026287
38.785329, 0.614344, 1.004414
38.921504, 0.597019, 0.975760
39.058270, 0.579873, 0.942385
39.195630, 0.565206, 0.917534
39.333589, 0.549684, 0.907738
39.472150, 0.527727, 0.904157
39.611317, 0.501128, 0.903029
39.751095, 0.471256, 0.913541
39.891486, 0.432571, 0.923881
40.032496, 0.387290, 0.894158
40.174129, 0.343221, 0.817652
40.316388, 0.303051, 0.717225
40.459278, 0.267105, 0.610335
40.602802, 0.235222, 0.508667
40.746966, 0.207915, 0.421057
40.891773, 0.184823, 0.349079
41.037228, 0.166287, 0.292597
41.183335, 0.153412, 0.253387
41.330099, 0.143324, 0.224758
41.477524, 0.135303, 0.203185
41.625614, 0.129554, 0.187560
41.774373, 0.124418, 0.174716
41.923808, 0.119673, 0.163726
42.073921, 0.116006, 0.155332
42.224718, 0.112375, 0.147627
42.376204, 0.109330, 0.140891
42.528383, 0.106469, 0.134875
42.681259, 0.102748, 0.128302
42.834838, 0.098879, 0.121782
42.989125, 0.097204, 0.118015
43.144125, 0.097609, 0.116996
43.299841, 0.098591, 0.116984
43.456281, 0.098791, 0.116416
43.613447, 0.098056, 0.115110
43.771346, 0.096525, 0.113027
43.929983, 0.095220, 0.111267
44.089363, 0.093292, 0.108821
44.249490, 0.091245, 0.106429
44.410371, 0.089349, 0.104377
44.572011, 0.087770, 0.102729
44.734415, 0.086298, 0.101327
44.897588, 0.084735, 0.099880
45.061537, 0.084337, 0.099984
45.226265, 0.082932, 0.099003
45.391780, 0.079842, 0.095665
45.558087, 0.076010, 0.091051
45.725191, 0.072281, 0.086229
45.893098, 0.067592, 0.080139
46.061814, 0.062686, 0.073777
46.231345, 0.059009, 0.068944
46.401697, 0.056584, 0.065668
46.572876, 0.055012, 0.063421
46.744887, 0.053212, 0.061038
46.917737, 0.051057, 0.058366
47.091432, 0.049435, 0.056212
47.265979, 0.047524, 0.053649
47.441382, 0.045726, 0.051022
47.617650, 0.044906, 0.049416
47.794788, 0.044795, 0.048676
47.972803, 0.045828, 0.049274
48.151701, 0.048013, 0.051251
48.331488, 0.052123, 0.055657
48.512172, 0.060700, 0.065827
48.693760, 0.073632, 0.082471
48.876257, 0.082710, 0.094500
49.059671, 0.085646, 0.095190
49.244009, 0.088605, 0.094153
49.429277, 0.092875, 0.096076
49.615484, 0.096813, 0.099658
49.802635, 0.099072, 0.103247
49.990739, 0.097696, 0.103566
50.179802, 0.097038, 0.103081
50.369832, 0.101821, 0.107125
50.560836, 0.110202, 0.115473
50.752821, 0.116160, 0.123497
50.945796, 0.114831, 0.125885
