# energy, eels_NLFC_w, eels_LFC_w
2.615696, 0.169264, 0.168352
2.640287, 0.175202, 0.175138
2.664923, 0.180224, 0.181256
2.689605, 0.183982, 0.186349
2.714332, 0.186153, 0.190047
2.739105, 0.186478, 0.192010
2.763924, 0.184795, 0.191971
2.788789, 0.181074, 0.189776
2.813699, 0.175427, 0.185416
2.838656, 0.168097, 0.179044
2.863659, 0.159427, 0.170952
2.888708, 0.149819, 0.161536
2.913804, 0.139681, 0.151241
2.938946, 0.129392, 0.140510
2.964135, 0.119271, 0.129740
2.989371, 0.109568, 0.119256
3.014654, 0.100459, 0.109305
3.039985, 0.092061, 0.100053
3.065362, 0.084432, 0.091600
3.090787, 0.077591, 0.083988
3.116260, 0.071526, 0.077219
3.141780, 0.066202, 0.071264
3.167348, 0.061573, 0.066079
3.192965, 0.057587, 0.061606
3.218629, 0.054189, 0.057786
3.244341, 0.051325, 0.054557
3.270102, 0.048946, 0.051865
3.295911, 0.047007, 0.049660
3.321769, 0.045472, 0.047896
3.347676, 0.044306, 0.046536
3.373632, 0.043480, 0.045546
3.399636, 0.042966, 0.044894
3.425690, 0.042735, 0.044549
3.451793, 0.042755, 0.044474
3.477946, 0.042989, 0.044633
3.504149, 0.043402, 0.044987
3.530401, 0.043960, 0.045500
3.556703, 0.044634, 0.046142
3.583055, 0.045406, 0.046894
3.609457, 0.046266, 0.047744
3.635910, 0.047207, 0.048683
3.662413, 0.048226, 0.049706
3.688966, 0.049320, 0.050810
3.715571, 0.050484, 0.051990
3.742226, 0.051718, 0.053243
3.768933, 0.053023, 0.054571
3.795690, 0.054405, 0.055981
3.822499, 0.055873, 0.057481
3.849360, 0.057440, 0.059086
3.876272, 0.059117, 0.060807
3.903236, 0.060912, 0.062653
3.930252, 0.062826, 0.064624
3.957320, 0.064846, 0.066708
3.984440, 0.066944, 0.068874
4.011613, 0.069077, 0.071078
4.038838, 0.071192, 0.073263
4.066116, 0.073236, 0.075372
4.093446, 0.075168, 0.077359
4.120830, 0.076960, 0.079193
4.148267, 0.078605, 0.080865
4.175757, 0.080114, 0.082383
4.203301, 0.081508, 0.083771
4.230898, 0.082816, 0.085057
4.258550, 0.084070, 0.086278
4.286255, 0.085301, 0.087465
4.314014, 0.086530, 0.088645
4.341827, 0.087774, 0.089833
4.369695, 0.089038, 0.091038
4.397618, 0.090322, 0.092260
4.425595, 0.091623, 0.093497
4.453627, 0.092935, 0.094744
4.481714, 0.094253, 0.095994
4.509857, 0.095569, 0.097242
4.538054, 0.096876, 0.098480
4.566308, 0.098165, 0.099701
4.594617, 0.099430, 0.100899
4.622982, 0.100664, 0.102068
4.651403, 0.101861, 0.103204
4.679880, 0.103020, 0.104304
4.708414, 0.104141, 0.105370
4.737004, 0.105226, 0.106405
4.765651, 0.106281, 0.107416
4.794355, 0.107316, 0.108412
4.823116, 0.108342, 0.109406
4.851934, 0.109374, 0.110411
4.880809, 0.110430, 0.111443
4.909742, 0.111524, 0.112518
4.938733, 0.112674, 0.113648
4.967782, 0.113892, 0.114844
4.996889, 0.115188, 0.116116
5.026054, 0.116574, 0.117471
5.055277, 0.118058, 0.118916
5.084559, 0.119650, 0.120460
5.113900, 0.121359, 0.122109
5.143300, 0.123189, 0.123866
5.172759, 0.125144, 0.125732
5.202277, 0.127226, 0.127708
5.231855, 0.129435, 0.129794
5.261493, 0.131781, 0.131998
5.291190, 0.134277, 0.134336
5.320948, 0.136952, 0.136836
5.350766, 0.139835, 0.139536
5.380644, 0.142952, 0.142468
5.410582, 0.146304, 0.145645
5.440582, 0.149862, 0.149050
5.470642, 0.153573, 0.152641
5.500764, 0.157384, 0.156369
5.530947, 0.161266, 0.160200
5.561191, 0.165241, 0.164148
5.591498, 0.169397, 0.168279
5.621866, 0.173878, 0.172719
5.652296, 0.178857, 0.177624
5.682789, 0.184500, 0.183149
5.713343, 0.190926, 0.189411
5.743961, 0.198174, 0.196454
5.774642, 0.206178, 0.204224
5.805385, 0.214744, 0.212550
5.836192, 0.223564, 0.221146
5.867062, 0.232246, 0.229648
5.897996, 0.240383, 0.237679
5.928994, 0.247624, 0.244914
5.960056, 0.253726, 0.251125
5.991182, 0.258583, 0.256208
6.022372, 0.262228, 0.260178
6.053627, 0.264823, 0.263167
6.084947, 0.266624, 0.265393
6.116332, 0.267924, 0.267117
6.147782, 0.268998, 0.268590
6.179298, 0.270067, 0.270025
6.210879, 0.271290, 0.271592
6.242527, 0.272789, 0.273430
6.274240, 0.274671, 0.275664
6.306019, 0.277053, 0.278413
6.337865, 0.280055, 0.281780
6.369778, 0.283782, 0.285844
6.401758, 0.288306, 0.290646
6.433804, 0.293637, 0.296180
6.465918, 0.299721, 0.302394
6.498100, 0.306441, 0.309190
6.530349, 0.313655, 0.316445
6.562666, 0.321225, 0.324038
6.595052, 0.329045, 0.331868
6.627505, 0.337032, 0.339846
6.660028, 0.345120, 0.347892
6.692619, 0.353264, 0.355941
6.725279, 0.361461, 0.363967
6.758009, 0.369758, 0.371984
6.790808, 0.378214, 0.380002
6.823676, 0.386821, 0.387932
6.856615, 0.395423, 0.395524
6.889624, 0.403684, 0.402370
6.922703, 0.411124, 0.408002
6.955853, 0.417227, 0.412031
6.989073, 0.421569, 0.414274
7.022365, 0.423943, 0.414819
7.055728, 0.424426, 0.414005
7.089162, 0.423348, 0.412317
7.122668, 0.421174, 0.410231
7.156246, 0.418336, 0.408058
7.189897, 0.415085, 0.405852
7.223619, 0.411436, 0.403429
7.257415, 0.407235, 0.400488
7.291283, 0.402296, 0.396770
7.325225, 0.396553, 0.392186
7.359239, 0.390142, 0.386878
7.393328, 0.383395, 0.381181
7.427490, 0.376750, 0.375517
7.461727, 0.370641, 0.370284
7.496037, 0.365427, 0.365784
7.530423, 0.361353, 0.362214
7.564883, 0.358556, 0.359689
7.599418, 0.357089, 0.358268
7.634029, 0.356948, 0.357975
7.668715, 0.358107, 0.358822
7.703477, 0.360555, 0.360839
7.738314, 0.364318, 0.364087
7.773229, 0.369466, 0.368670
7.808220, 0.376088, 0.374703
7.843287, 0.384253, 0.382277
7.878432, 0.393990, 0.391437
7.913654, 0.405300, 0.402193
7.948953, 0.418185, 0.414554
7.984331, 0.432679, 0.428559
8.019786, 0.448836, 0.444276
8.055320, 0.466687, 0.461758
8.090933, 0.486161, 0.480973
8.126624, 0.507037, 0.501742
8.162394, 0.528938, 0.523738
8.198244, 0.551344, 0.546500
8.234174, 0.573604, 0.569440
8.270183, 0.594926, 0.591825
8.306273, 0.614396, 0.612769
8.342443, 0.631090, 0.631318
8.378694, 0.644312, 0.646674
8.415025, 0.653844, 0.658480
8.451438, 0.660025, 0.666954
8.487933, 0.663534, 0.672716
8.524509, 0.665003, 0.676387
8.561168, 0.664708, 0.678241
8.597909, 0.662551, 0.678148
8.634732, 0.658307, 0.675809
8.671639, 0.651901, 0.671055
8.708629, 0.643530, 0.664006
8.745702, 0.633637, 0.655067
8.782859, 0.622857, 0.644876
8.820100, 0.611962, 0.634267
8.857425, 0.601714, 0.624108
8.894835, 0.592588, 0.614987
8.932330, 0.584620, 0.607006
8.969910, 0.577550, 0.599909
9.007575, 0.571140, 0.593434
9.045327, 0.565378, 0.587561
9.083164, 0.560411, 0.582470
9.121088, 0.556323, 0.578303
9.159098, 0.552993, 0.574991
9.197196, 0.550142, 0.572280
9.235380, 0.547473, 0.569880
9.273653, 0.544731, 0.567536
9.312013, 0.541685, 0.565018
9.350461, 0.538130, 0.562113
9.388998, 0.533929, 0.558677
9.427624, 0.528986, 0.554614
9.466338, 0.523134, 0.549750
9.505142, 0.516067, 0.543758
9.544036, 0.507491, 0.536300
9.583020, 0.497344, 0.527255
9.622094, 0.485826, 0.516776
9.661259, 0.473271, 0.505163
9.700515, 0.460071, 0.492796
9.739862, 0.446647, 0.480111
9.779300, 0.433365, 0.467521
9.818831, 0.420380, 0.455223
9.858454, 0.407595, 0.443130
9.898169, 0.394827, 0.431019
9.937977, 0.381987, 0.418736
9.977879, 0.369124, 0.406266
10.017874, 0.356384, 0.393713
10.057963, 0.343995, 0.381297
10.098146, 0.332256, 0.369345
10.138423, 0.321458, 0.358206
10.178796, 0.311794, 0.348136
10.219264, 0.303310, 0.339228
10.259827, 0.295884, 0.331380
10.300486, 0.289242, 0.324295
10.341241, 0.283044, 0.317589
10.382093, 0.277030, 0.310957
10.423042, 0.271106, 0.304283
10.464088, 0.265370, 0.297678
10.505232, 0.260071, 0.291442
10.546473, 0.255473, 0.285912
10.587813, 0.251691, 0.281272
10.629252, 0.248659, 0.277492
10.670789, 0.246236, 0.274436
10.712426, 0.244337, 0.271998
10.754163, 0.242955, 0.270149
10.796000, 0.242118, 0.268897
10.837937, 0.241839, 0.268240
10.879975, 0.242083, 0.268144
10.922114, 0.242756, 0.268523
10.964355, 0.243709, 0.269231
11.006697, 0.244776, 0.270097
11.049142, 0.245841, 0.270990
11.091689, 0.246877, 0.271869
11.134340, 0.247939, 0.272791
11.177094, 0.249105, 0.273852
11.219951, 0.250426, 0.275133
11.262913, 0.251905, 0.276661
11.305979, 0.253479, 0.278387
11.349150, 0.254991, 0.280158
11.392427, 0.256213, 0.281738
11.435809, 0.256889, 0.282855
11.479297, 0.256785, 0.283236
11.522892, 0.255715, 0.282629
11.566593, 0.253593, 0.280876
11.610402, 0.250503, 0.278008
11.654318, 0.246700, 0.274261
11.698342, 0.242528, 0.269998
11.742475, 0.238332, 0.265602
11.786717, 0.234390, 0.261392
11.831067, 0.230887, 0.257589
11.875528, 0.227934, 0.254331
11.920098, 0.225594, 0.251713
11.964779, 0.223879, 0.249771
12.009571, 0.222736, 0.248461
12.054474, 0.222062, 0.247678
12.099488, 0.221744, 0.247299
12.144615, 0.221688, 0.247230
12.189854, 0.221841, 0.247423
12.235207, 0.222193, 0.247872
12.280672, 0.222751, 0.248577
12.326252, 0.223494, 0.249506
12.371945, 0.224351, 0.250563
12.417754, 0.225215, 0.251608
12.463677, 0.226017, 0.252550
12.509716, 0.226761, 0.253392
12.555871, 0.227472, 0.254169
12.602142, 0.228115, 0.254857
12.648530, 0.228630, 0.255385
12.695035, 0.229030, 0.255758
12.741658, 0.229435, 0.256102
12.788399, 0.230009, 0.256599
12.835259, 0.230903, 0.257424
12.882238, 0.232271, 0.258755
12.929336, 0.234306, 0.260821
12.976555, 0.237216, 0.263877
13.023894, 0.241125, 0.268091
13.071353, 0.245993, 0.273444
13.118935, 0.251610, 0.279722
13.166637, 0.257672, 0.286602
13.214463, 0.263852, 0.293735
13.262411, 0.269825, 0.300769
13.310482, 0.275294, 0.307370
13.358677, 0.280064, 0.313301
13.406996, 0.284066, 0.318454
13.455440, 0.287288, 0.322789
13.504009, 0.289726, 0.326263
13.552703, 0.291395, 0.328863
13.601524, 0.292286, 0.330555
13.650471, 0.292254, 0.331163
13.699546, 0.291097, 0.330442
13.748748, 0.288773, 0.328321
13.798078, 0.285482, 0.325018
13.847537, 0.281581, 0.320934
13.897125, 0.277473, 0.316535
13.946843, 0.273487, 0.312229
13.996690, 0.269784, 0.308227
14.046669, 0.266360, 0.304550
14.096778, 0.263131, 0.301101
14.147020, 0.259973, 0.297721
14.197393, 0.256777, 0.294267
14.247899, 0.253516, 0.290692
14.298538, 0.250270, 0.287079
14.349311, 0.247179, 0.283582
14.400219, 0.244350, 0.280311
14.451261, 0.241803, 0.277284
14.502439, 0.239478, 0.274433
14.553752, 0.237280, 0.271657
14.605202, 0.235152, 0.268912
14.656789, 0.233153, 0.266291
14.708514, 0.231425, 0.263987
14.760376, 0.230108, 0.262173
14.812378, 0.229305, 0.260954
14.864518, 0.229116, 0.260411
14.916799, 0.229637, 0.260619
14.969219, 0.230947, 0.261657
15.021781, 0.233099, 0.263587
15.074484, 0.235997, 0.266322
15.127329, 0.239328, 0.269533
15.180316, 0.242706, 0.272824
15.233447, 0.245849, 0.275947
15.286721, 0.248605, 0.278820
15.340140, 0.250948, 0.281459
15.393704, 0.253014, 0.283984
15.447414, 0.255107, 0.286648
15.501269, 0.257596, 0.289762
15.555271, 0.260715, 0.293483
15.609421, 0.264403, 0.297641
15.663718, 0.268351, 0.301819
15.718164, 0.272206, 0.305615
15.772760, 0.275771, 0.308855
15.827504, 0.279026, 0.311569
15.882400, 0.282105, 0.313938
15.937446, 0.285303, 0.316358
15.992644, 0.288946, 0.319342
16.047994, 0.293111, 0.323180
16.103497, 0.297491, 0.327721
16.159154, 0.301574, 0.332464
16.214964, 0.304916, 0.336775
16.270930, 0.307291, 0.340134
16.327051, 0.308759, 0.342378
16.383328, 0.309586, 0.343687
16.439762, 0.310067, 0.344409
16.496353, 0.310420, 0.344887
16.553102, 0.310740, 0.345320
16.610010, 0.311080, 0.345778
16.667077, 0.311608, 0.346404
16.724305, 0.312626, 0.347507
16.781693, 0.314372, 0.349371
16.839242, 0.316805, 0.351994
16.896954, 0.319637, 0.355095
16.954828, 0.322554, 0.358339
17.012866, 0.325395, 0.361525
17.071068, 0.328178, 0.364640
17.129435, 0.331014, 0.367791
17.187967, 0.333977, 0.371092
17.246666, 0.337090, 0.374609
17.305531, 0.340399, 0.378403
17.364565, 0.343943, 0.382461
17.423766, 0.347641, 0.386595
17.483137, 0.351486, 0.390676
17.542678, 0.355745, 0.394881
17.602389, 0.360830, 0.399586
17.662271, 0.367153, 0.405252
17.722326, 0.374931, 0.412242
17.782553, 0.383851, 0.420417
17.842954, 0.392975, 0.428983
17.903530, 0.401082, 0.436856
17.964280, 0.407200, 0.443158
18.025206, 0.410845, 0.447402
18.086308, 0.412140, 0.449611
18.147588, 0.411703, 0.450219
18.209047, 0.410328, 0.449773
18.270683, 0.408832, 0.448867
18.332500, 0.407960, 0.448164
18.394497, 0.408286, 0.448281
18.456676, 0.410131, 0.449573
18.519036, 0.413578, 0.452080
18.581579, 0.418657, 0.455819
18.644306, 0.425416, 0.460954
18.707217, 0.433752, 0.467554
18.770314, 0.443336, 0.475398
18.833597, 0.453872, 0.484235
18.897067, 0.465263, 0.494037
18.960724, 0.477433, 0.504832
19.024570, 0.490187, 0.516490
19.088605, 0.503253, 0.528697
19.152831, 0.516495, 0.541204
19.217248, 0.529715, 0.553824
19.281857, 0.542331, 0.566168
19.346658, 0.553784, 0.577901
19.411653, 0.563645, 0.588639
19.476843, 0.571364, 0.597707
19.542229, 0.576612, 0.604606
19.607810, 0.579637, 0.609231
19.673589, 0.580947, 0.611587
19.739566, 0.580726, 0.611678
19.805742, 0.578615, 0.609530
19.872118, 0.574196, 0.605345
19.938694, 0.567597, 0.599671
20.005473, 0.559710, 0.593581
20.072454, 0.551928, 0.588639
20.139638, 0.545923, 0.586717
20.207027, 0.543728, 0.589877
20.274622, 0.547139, 0.599615
20.342422, 0.556661, 0.615626
20.410431, 0.571221, 0.635300
20.478647, 0.588817, 0.654506
20.547072, 0.607701, 0.669553
20.615708, 0.627076, 0.679213
20.684555, 0.646864, 0.685138
20.753614, 0.666904, 0.689657
20.822886, 0.686115, 0.693414
20.892373, 0.702711, 0.695447
20.962074, 0.715966, 0.695086
21.031991, 0.727749, 0.693680
21.102126, 0.741154, 0.693811
21.172478, 0.757648, 0.696947
21.243050, 0.776458, 0.702748
21.313842, 0.796126, 0.710171
21.384855, 0.815314, 0.718052
21.456091, 0.832481, 0.724810
21.527549, 0.846469, 0.729077
21.599232, 0.857704, 0.730867
21.671141, 0.867418, 0.730827
21.743275, 0.876655, 0.729455
21.815638, 0.886789, 0.728033
21.888228, 0.899209, 0.728672
21.961049, 0.913867, 0.732577
22.034100, 0.929343, 0.739111
22.107383, 0.944671, 0.747033
22.180900, 0.960343, 0.756118
22.254650, 0.978199, 0.767694
22.328635, 0.999911, 0.783664
22.402857, 1.024683, 0.804341
22.477316, 1.049620, 0.827542
22.552014, 1.073029, 0.850648
22.626952, 1.096310, 0.873270
22.702131, 1.122387, 0.897418
22.777551, 1.152754, 0.925265
22.853215, 1.185320, 0.956210
22.929123, 1.215558, 0.986875
23.005277, 1.240035, 1.014091
23.081678, 1.258902, 1.037065
23.158327, 1.275589, 1.057643
23.235225, 1.292978, 1.078199
23.312373, 1.311180, 1.099634
23.389773, 1.329031, 1.121426
23.467426, 1.344603, 1.142010
23.545333, 1.355883, 1.159373
23.623496, 1.362658, 1.172420
23.701915, 1.365733, 1.180827
23.780592, 1.366332, 1.184797
23.859528, 1.366091, 1.185610
23.938725, 1.365570, 1.184164
24.018183, 1.365200, 1.181269
24.097905, 1.366582, 1.179001
24.177891, 1.369560, 1.178515
24.258142, 1.370946, 1.178331
24.338661, 1.368090, 1.176601
24.419448, 1.361435, 1.173658
24.500505, 1.353211, 1.171367
24.581832, 1.344211, 1.170452
24.663432, 1.334494, 1.170410
24.745306, 1.326174, 1.171743
24.827455, 1.320604, 1.174741
24.909881, 1.317608, 1.179243
24.992584, 1.317730, 1.186184
25.075567, 1.320569, 1.195716
25.158831, 1.325132, 1.207220
25.242377, 1.331180, 1.220914
25.326206, 1.337496, 1.236226
25.410321, 1.341257, 1.250154
25.494722, 1.339836, 1.258906
25.579411, 1.333049, 1.261079
25.664390, 1.323684, 1.258981
25.749659, 1.314812, 1.255779
25.835221, 1.308754, 1.254225
25.921077, 1.306086, 1.255880
26.007229, 1.305111, 1.260498
26.093677, 1.302978, 1.266418
26.180424, 1.298346, 1.272551
26.267471, 1.291152, 1.278786
26.354820, 1.280740, 1.284323
26.442472, 1.267286, 1.288259
26.530429, 1.252709, 1.290993
26.618692, 1.237092, 1.292374
26.707264, 1.218724, 1.290994
26.796145, 1.197526, 1.286077
26.885337, 1.175937, 1.278964
26.974842, 1.156531, 1.272438
27.064662, 1.138538, 1.267208
27.154798, 1.118085, 1.259537
27.245251, 1.094191, 1.246527
27.336025, 1.069684, 1.230015
27.427119, 1.046281, 1.211974
27.518537, 1.024775, 1.194258
27.610279, 1.004736, 1.178158
27.702348, 0.983624, 1.162824
27.794744, 0.958733, 1.146110
27.887471, 0.928041, 1.124533
27.980530, 0.892789, 1.096287
28.073922, 0.858287, 1.066040
28.167649, 0.827707, 1.039343
28.261713, 0.800445, 1.017460
28.356116, 0.774366, 0.998827
28.450860, 0.747663, 0.980508
28.545947, 0.721000, 0.962053
28.641378, 0.694481, 0.943910
28.737155, 0.666711, 0.923209
28.833280, 0.638423, 0.898599
28.929756, 0.612976, 0.874495
29.026584, 0.592347, 0.856674
29.123765, 0.573915, 0.844373
29.221303, 0.554706, 0.832583
29.319198, 0.534706, 0.819397
29.417453, 0.515622, 0.807369
29.516071, 0.497377, 0.799083
29.615051, 0.477543, 0.792529
29.714398, 0.455473, 0.785438
29.814113, 0.432435, 0.778885
29.914197, 0.408871, 0.773009
30.014654, 0.385247, 0.766539
30.115484, 0.362919, 0.758641
30.216691, 0.344367, 0.749806
30.318276, 0.333100, 0.742344
30.420242, 0.332567, 0.737558
30.522589, 0.344784, 0.735176
30.625322, 0.369815, 0.734341
30.728442, 0.404411, 0.733904
30.831950, 0.447186, 0.733647
30.935850, 0.504539, 0.735377
31.040143, 0.580861, 0.741969
31.144832, 0.650714, 0.753691
31.249919, 0.688523, 0.765209
31.355406, 0.720523, 0.772835
31.461296, 0.774551, 0.778568
31.567591, 0.862338, 0.783576
31.674292, 0.989263, 0.784662
31.781404, 1.145619, 0.778727
31.888927, 1.296415, 0.768267
31.996864, 1.408709, 0.758406
32.105219, 1.480627, 0.752496
32.213992, 1.531219, 0.752730
32.323186, 1.581395, 0.759628
32.432805, 1.641196, 0.773723
32.542850, 1.711245, 0.799561
32.653324, 1.785294, 0.846631
32.764230, 1.855330, 0.922947
32.875569, 1.907686, 1.026121
32.987345, 1.935638, 1.139969
33.099560, 1.949609, 1.243981
33.212217, 1.965877, 1.329882
33.325318, 1.989115, 1.400680
33.438866, 2.016924, 1.460525
33.552864, 2.041510, 1.507095
33.667314, 2.052451, 1.533322
33.782219, 2.044738, 1.537203
33.897582, 2.016072, 1.523242
34.013405, 1.962039, 1.496518
34.129691, 1.882049, 1.457947
34.246443, 1.779082, 1.401327
34.363664, 1.666410, 1.324063
34.481357, 1.579766, 1.243129
34.599524, 1.550201, 1.186497
34.718168, 1.538152, 1.157762
34.837293, 1.479041, 1.124469
34.956901, 1.384996, 1.063670
35.076995, 1.312258, 0.990208
35.197578, 1.311896, 0.926250
35.318653, 1.407400, 0.879187
35.440223, 1.590561, 0.848457
35.562291, 1.804292, 0.836917
35.684861, 1.940683, 0.846511
35.807935, 1.961805, 0.869377
35.931516, 1.929470, 0.892032
36.055607, 1.898761, 0.910959
36.180213, 1.862252, 0.930034
36.305335, 1.813364, 0.940716
36.430978, 1.776038, 0.925305
36.557144, 1.787146, 0.883401
36.683836, 1.872841, 0.836940
36.811059, 1.995908, 0.805285
36.938815, 2.072981, 0.794333
37.067107, 2.074799, 0.800302
37.195940, 2.021183, 0.815407
37.325316, 1.934167, 0.834566
37.455239, 1.845481, 0.856799
37.585712, 1.773911, 0.885723
37.716740, 1.710767, 0.935691
37.848324, 1.656548, 1.033944
37.980470, 1.635455, 1.199158
38.113180, 1.653690, 1.429986
38.246459, 1.656418, 1.716577
38.380309, 1.611503, 2.033493
38.514735, 1.547478, 2.332101
38.649741, 1.489507, 2.569601
38.785329, 1.433373, 2.750477
38.921504, 1.351694, 2.910142
39.058270, 1.245756, 3.033419
39.195630, 1.132165, 3.088696
39.333589, 1.020471, 3.053073
39.472150, 0.912883, 2.974972
39.611317, 0.803487, 2.874028
39.751095, 0.697221, 2.707059
39.891486, 0.593076, 2.457923
40.032496, 0.490198, 2.104878
40.174129, 0.397199, 1.678253
40.316388, 0.320611, 1.265801
40.459278, 0.260420, 0.930764
40.602802, 0.212571, 0.678227
40.746966, 0.174567, 0.494698
40.891773, 0.145256, 0.367353
41.037228, 0.123155, 0.281984
41.183335, 0.106712, 0.224858
41.330099, 0.094396, 0.185746
41.477524, 0.084735, 0.157696
41.625614, 0.077079, 0.136964
41.774373, 0.070972, 0.121340
41.923808, 0.065943, 0.109068
42.073921, 0.061984, 0.099363
42.224718, 0.058657, 0.091525
42.376204, 0.055725, 0.084846
42.528383, 0.053588, 0.079338
42.681259, 0.051912, 0.074711
42.834838, 0.050182, 0.070725
42.989125, 0.048902, 0.067712
43.144125, 0.048009, 0.065163
43.299841, 0.047271, 0.062925
43.456281, 0.046234, 0.060679
43.613447, 0.044830, 0.058308
43.771346, 0.043528, 0.056207
43.929983, 0.042526, 0.054706
44.089363, 0.041777, 0.053689
44.249490, 0.041423, 0.053257
44.410371, 0.041503, 0.053370
44.572011, 0.041886, 0.053889
44.734415, 0.042570, 0.054846
44.897588, 0.043826, 0.056541
45.061537, 0.045118, 0.058337
45.226265, 0.045689, 0.059140
45.391780, 0.045582, 0.058983
45.558087, 0.044317, 0.057419
45.725191, 0.041528, 0.053932
45.893098, 0.037567, 0.048886
46.061814, 0.033654, 0.043803
46.231345, 0.030665, 0.039908
46.401697, 0.028654, 0.037262
46.572876, 0.027259, 0.035449
46.744887, 0.026192, 0.034055
46.917737, 0.025302, 0.032830
47.091432, 0.024414, 0.031554
47.265979, 0.023629, 0.030289
47.441382, 0.022960, 0.029021
47.617650, 0.022336, 0.027881
47.794788, 0.022123, 0.027356
47.972803, 0.022657, 0.027744
48.151701, 0.024482, 0.029670
48.331488, 0.028849, 0.034464
48.512172, 0.039304, 0.046228
48.693760, 0.055245, 0.066510
48.876257, 0.061282, 0.080272
49.059671, 0.054234, 0.075864
49.244009, 0.047497, 0.066683
49.429277, 0.044977, 0.062215
49.615484, 0.044034, 0.060160
49.802635, 0.043033, 0.058269
49.990739, 0.042004, 0.056571
50.179802, 0.040803, 0.054920
50.369832, 0.038738, 0.052303
50.560836, 0.035578, 0.047709
50.752821, 0.032577, 0.042559
50.945796, 0.030554, 0.038668
