# energy, eels_NLFC_w, eels_LFC_w
1.921686, 0.072578, 0.019776
1.945017, 0.074012, 0.020212
1.968391, 0.075404, 0.020634
1.991806, 0.076765, 0.021038
2.015263, 0.078114, 0.021422
2.038763, 0.079478, 0.021784
2.062305, 0.080889, 0.022123
2.085889, 0.082389, 0.022439
2.109515, 0.084017, 0.022735
2.133184, 0.085810, 0.023009
2.156896, 0.087801, 0.023261
2.180651, 0.090011, 0.023488
2.204449, 0.092456, 0.023689
2.228289, 0.095141, 0.023861
2.252173, 0.098064, 0.024004
2.276101, 0.101208, 0.024120
2.300071, 0.104542, 0.024210
2.324086, 0.108014, 0.024275
2.348143, 0.111555, 0.024317
2.372245, 0.115078, 0.024334
2.396391, 0.118485, 0.024328
2.420580, 0.121674, 0.024298
2.444814, 0.124547, 0.024241
2.469092, 0.127021, 0.024159
2.493414, 0.129035, 0.024052
2.517781, 0.130553, 0.023921
2.542192, 0.131570, 0.023770
2.566649, 0.132102, 0.023603
2.591150, 0.132181, 0.023424
2.615696, 0.131842, 0.023238
2.640287, 0.131122, 0.023048
2.664923, 0.130050, 0.022860
2.689605, 0.128645, 0.022677
2.714332, 0.126919, 0.022502
2.739105, 0.124876, 0.022337
2.763924, 0.122517, 0.022187
2.788789, 0.119838, 0.022055
2.813699, 0.116834, 0.021944
2.838656, 0.113504, 0.021861
2.863659, 0.109849, 0.021809
2.888708, 0.105883, 0.021791
2.913804, 0.101628, 0.021811
2.938946, 0.097118, 0.021866
2.964135, 0.092401, 0.021951
2.989371, 0.087529, 0.022052
3.014654, 0.082563, 0.022147
3.039985, 0.077567, 0.022204
3.065362, 0.072605, 0.022182
3.090787, 0.067740, 0.022036
3.116260, 0.063033, 0.021723
3.141780, 0.058540, 0.021211
3.167348, 0.054309, 0.020492
3.192965, 0.050374, 0.019585
3.218629, 0.046762, 0.018531
3.244341, 0.043483, 0.017388
3.270102, 0.040541, 0.016219
3.295911, 0.037929, 0.015081
3.321769, 0.035633, 0.014016
3.347676, 0.033636, 0.013052
3.373632, 0.031915, 0.012204
3.399636, 0.030446, 0.011474
3.425690, 0.029208, 0.010859
3.451793, 0.028178, 0.010351
3.477946, 0.027336, 0.009940
3.504149, 0.026664, 0.009616
3.530401, 0.026143, 0.009371
3.556703, 0.025760, 0.009195
3.583055, 0.025500, 0.009082
3.609457, 0.025351, 0.009026
3.635910, 0.025304, 0.009023
3.662413, 0.025351, 0.009069
3.688966, 0.025485, 0.009162
3.715571, 0.025702, 0.009301
3.742226, 0.025998, 0.009485
3.768933, 0.026369, 0.009715
3.795690, 0.026815, 0.009990
3.822499, 0.027331, 0.010309
3.849360, 0.027914, 0.010671
3.876272, 0.028560, 0.011074
3.903236, 0.029267, 0.011514
3.930252, 0.030032, 0.011989
3.957320, 0.030852, 0.012496
3.984440, 0.031727, 0.013032
4.011613, 0.032653, 0.013595
4.038838, 0.033626, 0.014183
4.066116, 0.034640, 0.014791
4.093446, 0.035689, 0.015418
4.120830, 0.036771, 0.016061
4.148267, 0.037883, 0.016717
4.175757, 0.039025, 0.017383
4.203301, 0.040193, 0.018052
4.230898, 0.041383, 0.018719
4.258550, 0.042588, 0.019376
4.286255, 0.043806, 0.020017
4.314014, 0.045033, 0.020637
4.341827, 0.046271, 0.021235
4.369695, 0.047521, 0.021810
4.397618, 0.048785, 0.022361
4.425595, 0.050064, 0.022884
4.453627, 0.051357, 0.023379
4.481714, 0.052664, 0.023842
4.509857, 0.053986, 0.024275
4.538054, 0.055324, 0.024678
4.566308, 0.056678, 0.025058
4.594617, 0.058049, 0.025418
4.622982, 0.059434, 0.025765
4.651403, 0.060830, 0.026100
4.679880, 0.062231, 0.026426
4.708414, 0.063631, 0.026738
4.737004, 0.065022, 0.027034
4.765651, 0.066400, 0.027308
4.794355, 0.067763, 0.027561
4.823116, 0.069119, 0.027795
4.851934, 0.070478, 0.028017
4.880809, 0.071849, 0.028236
4.909742, 0.073239, 0.028458
4.938733, 0.074648, 0.028683
4.967782, 0.076070, 0.028909
4.996889, 0.077502, 0.029135
5.026054, 0.078948, 0.029359
5.055277, 0.080418, 0.029585
5.084559, 0.081926, 0.029817
5.113900, 0.083484, 0.030059
5.143300, 0.085097, 0.030311
5.172759, 0.086763, 0.030572
5.202277, 0.088477, 0.030840
5.231855, 0.090241, 0.031111
5.261493, 0.092070, 0.031387
5.291190, 0.093993, 0.031675
5.320948, 0.096044, 0.031984
5.350766, 0.098256, 0.032323
5.380644, 0.100652, 0.032705
5.410582, 0.103242, 0.033137
5.440582, 0.106024, 0.033625
5.470642, 0.108974, 0.034168
5.500764, 0.112046, 0.034756
5.530947, 0.115183, 0.035376
5.561191, 0.118327, 0.036009
5.591498, 0.121444, 0.036644
5.621866, 0.124536, 0.037274
5.652296, 0.127640, 0.037904
5.682789, 0.130819, 0.038543
5.713343, 0.134138, 0.039203
5.743961, 0.137650, 0.039890
5.774642, 0.141378, 0.040606
5.805385, 0.145308, 0.041338
5.836192, 0.149387, 0.042068
5.867062, 0.153537, 0.042766
5.897996, 0.157669, 0.043405
5.928994, 0.161709, 0.043964
5.960056, 0.165622, 0.044433
5.991182, 0.169426, 0.044817
6.022372, 0.173195, 0.045129
6.053627, 0.177048, 0.045389
6.084947, 0.181123, 0.045621
6.116332, 0.185551, 0.045845
6.147782, 0.190429, 0.046073
6.179298, 0.195809, 0.046308
6.210879, 0.201704, 0.046546
6.242527, 0.208109, 0.046775
6.274240, 0.215013, 0.046981
6.306019, 0.222422, 0.047148
6.337865, 0.230361, 0.047270
6.369778, 0.238888, 0.047350
6.401758, 0.248099, 0.047408
6.433804, 0.258120, 0.047471
6.465918, 0.269091, 0.047564
6.498100, 0.281148, 0.047702
6.530349, 0.294404, 0.047890
6.562666, 0.308937, 0.048123
6.595052, 0.324764, 0.048385
6.627505, 0.341818, 0.048656
6.660028, 0.359920, 0.048915
6.692619, 0.378755, 0.049144
6.725279, 0.397890, 0.049328
6.758009, 0.416809, 0.049462
6.790808, 0.434956, 0.049547
6.823676, 0.451759, 0.049591
6.856615, 0.466618, 0.049606
6.889624, 0.478906, 0.049607
6.922703, 0.488025, 0.049607
6.955853, 0.493525, 0.049618
6.989073, 0.495254, 0.049650
7.022365, 0.493426, 0.049706
7.055728, 0.488588, 0.049787
7.089162, 0.481499, 0.049893
7.122668, 0.473006, 0.050026
7.156246, 0.463917, 0.050193
7.189897, 0.454916, 0.050404
7.223619, 0.446502, 0.050674
7.257415, 0.438957, 0.051015
7.291283, 0.432326, 0.051436
7.325225, 0.426446, 0.051938
7.359239, 0.421029, 0.052518
7.393328, 0.415806, 0.053167
7.427490, 0.410648, 0.053876
7.461727, 0.405627, 0.054632
7.496037, 0.400972, 0.055420
7.530423, 0.396985, 0.056221
7.564883, 0.393964, 0.057017
7.599418, 0.392150, 0.057789
7.634029, 0.391694, 0.058509
7.668715, 0.392628, 0.059152
7.703477, 0.394841, 0.059703
7.738314, 0.398083, 0.060159
7.773229, 0.402001, 0.060535
7.808220, 0.406187, 0.060858
7.843287, 0.410251, 0.061160
7.878432, 0.413865, 0.061473
7.913654, 0.416783, 0.061813
7.948953, 0.418830, 0.062184
7.984331, 0.419905, 0.062578
8.019786, 0.419978, 0.062989
8.055320, 0.419088, 0.063419
8.090933, 0.417322, 0.063878
8.126624, 0.414793, 0.064378
8.162394, 0.411609, 0.064924
8.198244, 0.407844, 0.065521
8.234174, 0.403536, 0.066176
8.270183, 0.398699, 0.066903
8.306273, 0.393355, 0.067713
8.342443, 0.387553, 0.068603
8.378694, 0.381380, 0.069559
8.415025, 0.374955, 0.070557
8.451438, 0.368408, 0.071585
8.487933, 0.361838, 0.072646
8.524509, 0.355301, 0.073748
8.561168, 0.348821, 0.074890
8.597909, 0.342408, 0.076068
8.634732, 0.336060, 0.077290
8.671639, 0.329750, 0.078573
8.708629, 0.323396, 0.079943
8.745702, 0.316880, 0.081424
8.782859, 0.310082, 0.083036
8.820100, 0.302887, 0.084814
8.857425, 0.295146, 0.086802
8.894835, 0.286658, 0.089056
8.932330, 0.277212, 0.091633
8.969910, 0.266646, 0.094580
9.007575, 0.254861, 0.097927
9.045327, 0.241803, 0.101665
9.083164, 0.227463, 0.105725
9.121088, 0.211947, 0.109954
9.159098, 0.195572, 0.114093
9.197196, 0.178907, 0.117809
9.235380, 0.162684, 0.120821
9.273653, 0.147595, 0.123096
9.312013, 0.134102, 0.124935
9.350461, 0.122376, 0.126866
9.388998, 0.112356, 0.129441
9.427624, 0.103853, 0.133115
9.466338, 0.096642, 0.138230
9.505142, 0.090514, 0.145050
9.544036, 0.085293, 0.153805
9.583020, 0.080831, 0.164711
9.622094, 0.077005, 0.177967
9.661259, 0.073709, 0.193710
9.700515, 0.070855, 0.211898
9.739862, 0.068371, 0.232122
9.779300, 0.066202, 0.253367
9.818831, 0.064305, 0.273833
9.858454, 0.062644, 0.290989
9.898169, 0.061194, 0.302019
9.937977, 0.059934, 0.304700
9.977879, 0.058844, 0.298355
10.017874, 0.057903, 0.284188
10.057963, 0.057094, 0.264701
10.098146, 0.056403, 0.242682
10.138423, 0.055823, 0.220444
10.178796, 0.055353, 0.199520
10.219264, 0.054992, 0.180708
10.259827, 0.054741, 0.164258
10.300486, 0.054591, 0.150082
10.341241, 0.054536, 0.137934
10.382093, 0.054574, 0.127537
10.423042, 0.054705, 0.118652
10.464088, 0.054935, 0.111082
10.505232, 0.055265, 0.104652
10.546473, 0.055703, 0.099203
10.587813, 0.056258, 0.094603
10.629252, 0.056930, 0.090751
10.670789, 0.057705, 0.087559
10.712426, 0.058554, 0.084927
10.754163, 0.059449, 0.082736
10.796000, 0.060376, 0.080878
10.837937, 0.061338, 0.079291
10.879975, 0.062336, 0.077948
10.922114, 0.063371, 0.076828
10.964355, 0.064438, 0.075885
11.006697, 0.065539, 0.075070
11.049142, 0.066679, 0.074348
11.091689, 0.067868, 0.073708
11.134340, 0.069109, 0.073162
11.177094, 0.070406, 0.072725
11.219951, 0.071755, 0.072400
11.262913, 0.073144, 0.072166
11.305979, 0.074563, 0.071988
11.349150, 0.076016, 0.071845
11.392427, 0.077532, 0.071748
11.435809, 0.079161, 0.071736
11.479297, 0.080950, 0.071853
11.522892, 0.082932, 0.072141
11.566593, 0.085104, 0.072611
11.610402, 0.087408, 0.073232
11.654318, 0.089750, 0.073938
11.698342, 0.092050, 0.074672
11.742475, 0.094288, 0.075420
11.786717, 0.096488, 0.076201
11.831067, 0.098669, 0.077032
11.875528, 0.100820, 0.077898
11.920098, 0.102913, 0.078764
11.964779, 0.104954, 0.079611
12.009571, 0.107007, 0.080468
12.054474, 0.109170, 0.081408
12.099488, 0.111505, 0.082491
12.144615, 0.114001, 0.083727
12.189854, 0.116616, 0.085093
12.235207, 0.119330, 0.086572
12.280672, 0.122165, 0.088181
12.326252, 0.125166, 0.089961
12.371945, 0.128370, 0.091961
12.417754, 0.131767, 0.094205
12.463677, 0.135267, 0.096668
12.509716, 0.138710, 0.099270
12.555871, 0.141940, 0.101903
12.602142, 0.144883, 0.104483
12.648530, 0.147529, 0.106953
12.695035, 0.149870, 0.109269
12.741658, 0.151870, 0.111386
12.788399, 0.153496, 0.113273
12.835259, 0.154778, 0.114931
12.882238, 0.155814, 0.116405
12.929336, 0.156746, 0.117774
12.976555, 0.157715, 0.119125
13.023894, 0.158824, 0.120526
13.071353, 0.160104, 0.122010
13.118935, 0.161527, 0.123575
13.166637, 0.163050, 0.125219
13.214463, 0.164637, 0.126941
13.262411, 0.166238, 0.128712
13.310482, 0.167803, 0.130485
13.358677, 0.169312, 0.132202
13.406996, 0.170758, 0.133811
13.455440, 0.172131, 0.135261
13.504009, 0.173413, 0.136507
13.552703, 0.174599, 0.137499
13.601524, 0.175711, 0.138207
13.650471, 0.176805, 0.138651
13.699546, 0.177981, 0.138913
13.748748, 0.179358, 0.139095
13.798078, 0.181016, 0.139270
13.847537, 0.182948, 0.139470
13.897125, 0.185082, 0.139701
13.946843, 0.187346, 0.139969
13.996690, 0.189741, 0.140305
14.046669, 0.192304, 0.140756
14.096778, 0.195037, 0.141355
14.147020, 0.197883, 0.142101
14.197393, 0.200756, 0.142972
14.247899, 0.203604, 0.143946
14.298538, 0.206418, 0.145018
14.349311, 0.209205, 0.146201
14.400219, 0.211987, 0.147499
14.451261, 0.214822, 0.148918
14.502439, 0.217791, 0.150489
14.553752, 0.220882, 0.152252
14.605202, 0.223896, 0.154188
14.656789, 0.226536, 0.156198
14.708514, 0.228577, 0.158151
14.760376, 0.229957, 0.159962
14.812378, 0.230719, 0.161635
14.864518, 0.230940, 0.163229
14.916799, 0.230733, 0.164798
14.969219, 0.230248, 0.166377
15.021781, 0.229593, 0.167962
15.074484, 0.228821, 0.169523
15.127329, 0.228008, 0.171026
15.180316, 0.227269, 0.172457
15.233447, 0.226703, 0.173830
15.286721, 0.226371, 0.175189
15.340140, 0.226335, 0.176576
15.393704, 0.226655, 0.177996
15.447414, 0.227357, 0.179426
15.501269, 0.228432, 0.180888
15.555271, 0.229850, 0.182487
15.609421, 0.231479, 0.184337
15.663718, 0.233008, 0.186474
15.718164, 0.234071, 0.188829
15.772760, 0.234499, 0.191259
15.827504, 0.234389, 0.193609
15.882400, 0.233927, 0.195722
15.937446, 0.233198, 0.197404
15.992644, 0.232193, 0.198436
16.047994, 0.230960, 0.198702
16.103497, 0.229680, 0.198321
16.159154, 0.228598, 0.197588
16.214964, 0.227915, 0.196757
16.270930, 0.227760, 0.195920
16.327051, 0.228208, 0.195068
16.383328, 0.229302, 0.194226
16.439762, 0.231019, 0.193464
16.496353, 0.233234, 0.192802
16.553102, 0.235780, 0.192215
16.610010, 0.238562, 0.191700
16.667077, 0.241646, 0.191336
16.724305, 0.245266, 0.191312
16.781693, 0.249678, 0.191879
16.839242, 0.254990, 0.193250
16.896954, 0.261055, 0.195475
16.954828, 0.267564, 0.198436
17.012866, 0.274225, 0.201970
17.071068, 0.280784, 0.205942
17.129435, 0.287020, 0.210231
17.187967, 0.292850, 0.214790
17.246666, 0.298354, 0.219676
17.305531, 0.303623, 0.224961
17.364565, 0.308510, 0.230522
17.423766, 0.312607, 0.235989
17.483137, 0.315616, 0.240990
17.542678, 0.317639, 0.245381
17.602389, 0.319017, 0.249151
17.662271, 0.319959, 0.252185
17.722326, 0.320360, 0.254237
17.782553, 0.320091, 0.255223
17.842954, 0.319464, 0.255486
17.903530, 0.319178, 0.255698
17.964280, 0.319751, 0.256441
18.025206, 0.321116, 0.257863
18.086308, 0.322754, 0.259678
18.147588, 0.324257, 0.261517
18.209047, 0.325697, 0.263257
18.270683, 0.327384, 0.264951
18.332500, 0.329484, 0.266572
18.394497, 0.331976, 0.268025
18.456676, 0.334752, 0.269269
18.519036, 0.337641, 0.270246
18.581579, 0.340408, 0.270759
18.644306, 0.342767, 0.270501
18.707217, 0.344441, 0.269244
18.770314, 0.345242, 0.266975
18.833597, 0.345155, 0.263861
18.897067, 0.344242, 0.260151
18.960724, 0.342551, 0.256123
19.024570, 0.340144, 0.252073
19.088605, 0.336965, 0.248213
19.152831, 0.332916, 0.244644
19.217248, 0.328238, 0.241476
19.281857, 0.323560, 0.238869
19.346658, 0.319616, 0.236965
19.411653, 0.316961, 0.235770
19.476843, 0.315873, 0.235133
19.542229, 0.316628, 0.234977
19.607810, 0.319736, 0.235512
19.673589, 0.325777, 0.237052
19.739566, 0.335175, 0.239812
19.805742, 0.348046, 0.243852
19.872118, 0.364210, 0.249080
19.938694, 0.383385, 0.255332
20.005473, 0.405335, 0.262419
20.072454, 0.429769, 0.270192
20.139638, 0.456163, 0.278733
20.207027, 0.483880, 0.288455
20.274622, 0.512157, 0.299899
20.342422, 0.539470, 0.313348
20.410431, 0.563310, 0.328568
20.478647, 0.581679, 0.345049
20.547072, 0.594387, 0.362402
20.615708, 0.602197, 0.380119
20.684555, 0.606131, 0.397383
20.753614, 0.607500, 0.413424
20.822886, 0.607533, 0.427905
20.892373, 0.606856, 0.440752
20.962074, 0.606057, 0.452106
21.031991, 0.605913, 0.462405
21.102126, 0.606757, 0.472107
21.172478, 0.608420, 0.481425
21.243050, 0.610753, 0.490316
21.313842, 0.613976, 0.498847
21.384855, 0.618560, 0.507596
21.456091, 0.625151, 0.517639
21.527549, 0.634153, 0.529861
21.599232, 0.644859, 0.544189
21.671141, 0.655373, 0.559344
21.743275, 0.663790, 0.573485
21.815638, 0.668925, 0.585395
21.888228, 0.670260, 0.594974
21.961049, 0.667977, 0.602535
22.034100, 0.662668, 0.608040
22.107383, 0.654935, 0.611138
22.180900, 0.645607, 0.611680
22.254650, 0.636227, 0.610391
22.328635, 0.628527, 0.608858
22.402857, 0.623136, 0.608258
22.477316, 0.618994, 0.608202
22.552014, 0.614119, 0.606560
22.626952, 0.607434, 0.601216
22.702131, 0.599469, 0.592095
22.777551, 0.591391, 0.580745
22.853215, 0.583914, 0.568711
22.929123, 0.577506, 0.557289
23.005277, 0.572719, 0.547898
23.081678, 0.569365, 0.541669
23.158327, 0.566076, 0.538718
23.235225, 0.561251, 0.537814
23.312373, 0.553668, 0.536497
23.389773, 0.543051, 0.532609
23.467426, 0.530627, 0.525727
23.545333, 0.517687, 0.515960
23.623496, 0.505291, 0.503486
23.701915, 0.494810, 0.489579
23.780592, 0.487158, 0.476321
23.859528, 0.482120, 0.465308
23.938725, 0.478320, 0.456574
24.018183, 0.474280, 0.449264
24.097905, 0.468989, 0.442846
24.177891, 0.461659, 0.436935
24.258142, 0.452047, 0.430872
24.338661, 0.440398, 0.423584
24.419448, 0.427103, 0.413934
24.500505, 0.413357, 0.401953
24.581832, 0.401256, 0.389655
24.663432, 0.391723, 0.378862
24.745306, 0.383967, 0.369329
24.827455, 0.376803, 0.359921
24.909881, 0.370337, 0.350588
24.992584, 0.365724, 0.342397
25.075567, 0.363707, 0.336206
25.158831, 0.364707, 0.332480
25.242377, 0.368964, 0.331463
25.326206, 0.375690, 0.332450
25.410321, 0.383141, 0.333963
25.494722, 0.390296, 0.335295
25.579411, 0.397352, 0.336620
25.664390, 0.404720, 0.338248
25.749659, 0.412263, 0.339993
25.835221, 0.419880, 0.341516
25.921077, 0.427691, 0.343006
26.007229, 0.435533, 0.345090
26.093677, 0.442617, 0.348191
26.180424, 0.448179, 0.352272
26.267471, 0.452575, 0.357103
26.354820, 0.456282, 0.362315
26.442472, 0.459271, 0.367646
26.530429, 0.461601, 0.372882
26.618692, 0.463174, 0.377750
26.707264, 0.463612, 0.382202
26.796145, 0.462692, 0.386156
26.885337, 0.460606, 0.389411
26.974842, 0.457497, 0.392203
27.064662, 0.453243, 0.395475
27.154798, 0.447459, 0.399418
27.245251, 0.440065, 0.403392
27.336025, 0.431555, 0.407159
27.427119, 0.422575, 0.411082
27.518537, 0.413544, 0.415652
27.610279, 0.404277, 0.420970
27.702348, 0.394565, 0.426646
27.794744, 0.384676, 0.431631
27.887471, 0.375027, 0.435140
27.980530, 0.366134, 0.437826
28.073922, 0.358285, 0.440608
28.167649, 0.351644, 0.443790
28.261713, 0.346166, 0.447818
28.356116, 0.340979, 0.452503
28.450860, 0.335360, 0.456825
28.545947, 0.329879, 0.460321
28.641378, 0.325054, 0.463695
28.737155, 0.320197, 0.467347
28.833280, 0.314984, 0.470705
28.929756, 0.309933, 0.473537
29.026584, 0.304563, 0.476221
29.123765, 0.298149, 0.478520
29.221303, 0.291581, 0.480736
29.319198, 0.285767, 0.483823
29.417453, 0.279990, 0.487294
29.516071, 0.273356, 0.489950
29.615051, 0.265681, 0.491289
29.714398, 0.256696, 0.489834
29.814113, 0.247186, 0.484193
29.914197, 0.238924, 0.474866
30.014654, 0.233165, 0.463813
30.115484, 0.230544, 0.452948
30.216691, 0.231990, 0.444263
30.318276, 0.239376, 0.439297
30.420242, 0.255888, 0.437680
30.522589, 0.285491, 0.439381
30.625322, 0.329427, 0.444962
30.728442, 0.383001, 0.453683
30.831950, 0.445640, 0.464656
30.935850, 0.524190, 0.477820
31.040143, 0.608703, 0.491535
31.144832, 0.663581, 0.503148
31.249919, 0.695049, 0.511019
31.355406, 0.743793, 0.516501
31.461296, 0.822791, 0.521361
31.567591, 0.920496, 0.525384
31.674292, 1.004621, 0.527582
31.781404, 1.038110, 0.529428
31.888927, 1.021195, 0.535335
31.996864, 0.985628, 0.548901
32.105219, 0.952076, 0.569447
32.213992, 0.923639, 0.593360
32.323186, 0.901249, 0.619662
32.432805, 0.886604, 0.649311
32.542850, 0.877300, 0.682880
32.653324, 0.868191, 0.717591
32.764230, 0.854538, 0.743370
32.875569, 0.838046, 0.753621
32.987345, 0.822260, 0.751952
33.099560, 0.808598, 0.744460
33.212217, 0.797582, 0.735490
33.325318, 0.787840, 0.726226
33.438866, 0.779390, 0.718286
33.552864, 0.773563, 0.713330
33.667314, 0.771053, 0.711437
33.782219, 0.771239, 0.712300
33.897582, 0.771718, 0.715081
34.013405, 0.767706, 0.716213
34.129691, 0.757658, 0.712549
34.246443, 0.744235, 0.703710
34.363664, 0.730749, 0.689716
34.481357, 0.724955, 0.674368
34.599524, 0.733482, 0.666926
34.718168, 0.743195, 0.668199
34.837293, 0.738857, 0.668148
34.956901, 0.726443, 0.662727
35.076995, 0.722540, 0.655738
35.197578, 0.743790, 0.650480
35.318653, 0.798443, 0.650970
35.440223, 0.873692, 0.658982
35.562291, 0.930952, 0.671073
35.684861, 0.939647, 0.684326
35.807935, 0.919120, 0.697285
35.931516, 0.901946, 0.707393
36.055607, 0.895319, 0.714224
36.180213, 0.891283, 0.718424
36.305335, 0.888033, 0.717327
36.430978, 0.893653, 0.709332
36.557144, 0.917495, 0.699627
36.683836, 0.958327, 0.695210
36.811059, 0.996350, 0.701269
36.938815, 1.013953, 0.719238
37.067107, 1.015515, 0.745068
37.195940, 1.010320, 0.772757
37.325316, 1.003820, 0.798667
37.455239, 0.998194, 0.823947
37.585712, 0.985623, 0.849200
37.716740, 0.964933, 0.877950
37.848324, 0.944820, 0.916692
37.980470, 0.925504, 0.959735
38.113180, 0.900139, 1.000745
38.246459, 0.864518, 1.034792
38.380309, 0.826123, 1.049111
38.514735, 0.794302, 1.049958
38.649741, 0.770107, 1.052326
38.785329, 0.750888, 1.057158
38.921504, 0.732884, 1.059392
39.058270, 0.714503, 1.057256
39.195630, 0.694216, 1.056335
39.333589, 0.674444, 1.065197
39.472150, 0.651077, 1.088977
39.611317, 0.616674, 1.121797
39.751095, 0.567404, 1.158618
39.891486, 0.506023, 1.171923
40.032496, 0.439169, 1.110604
40.174129, 0.378394, 0.982109
40.316388, 0.325612, 0.829668
40.459278, 0.281126, 0.680671
40.602802, 0.246348, 0.557826
40.746966, 0.219066, 0.462626
40.891773, 0.197758, 0.389145
41.037228, 0.181440, 0.333731
41.183335, 0.167551, 0.289974
41.330099, 0.156131, 0.256305
41.477524, 0.146530, 0.229865
41.625614, 0.138880, 0.208991
41.774373, 0.133008, 0.193055
41.923808, 0.127863, 0.180170
42.073921, 0.122879, 0.168553
42.224718, 0.118491, 0.158459
42.376204, 0.113925, 0.148873
42.528383, 0.109199, 0.139855
42.681259, 0.105455, 0.132647
42.834838, 0.103066, 0.127395
42.989125, 0.101886, 0.123998
43.144125, 0.101777, 0.122239
43.299841, 0.101758, 0.121071
43.456281, 0.101346, 0.119839
43.613447, 0.100364, 0.118185
43.771346, 0.098746, 0.115927
43.929983, 0.096186, 0.112538
44.089363, 0.093911, 0.109593
44.249490, 0.091222, 0.106160
44.410371, 0.088719, 0.103009
44.572011, 0.087278, 0.101232
44.734415, 0.086246, 0.099948
44.897588, 0.085817, 0.099669
45.061537, 0.084882, 0.099096
45.226265, 0.082714, 0.096970
45.391780, 0.079667, 0.093521
45.558087, 0.076266, 0.089498
45.725191, 0.071891, 0.084321
45.893098, 0.066563, 0.077882
46.061814, 0.061821, 0.071955
46.231345, 0.058804, 0.068029
46.401697, 0.056775, 0.065396
46.572876, 0.054373, 0.062300
46.744887, 0.052174, 0.059474
46.917737, 0.050631, 0.057495
47.091432, 0.049175, 0.055618
47.265979, 0.046825, 0.052683
47.441382, 0.045026, 0.050138
47.617650, 0.044290, 0.048667
47.794788, 0.044377, 0.048184
47.972803, 0.045366, 0.048743
48.151701, 0.047703, 0.050899
48.331488, 0.051971, 0.055546
48.512172, 0.060742, 0.066062
48.693760, 0.074094, 0.083251
48.876257, 0.083086, 0.094827
49.059671, 0.085403, 0.094137
49.244009, 0.087083, 0.091502
49.429277, 0.088866, 0.090805
49.615484, 0.091093, 0.092202
49.802635, 0.092787, 0.094347
49.990739, 0.093402, 0.095604
50.179802, 0.096285, 0.098687
50.369832, 0.102410, 0.104735
50.560836, 0.107536, 0.110522
50.752821, 0.106480, 0.111502
50.945796, 0.102274, 0.109381
