E, eV	P1	P2	P3	E	P4
17.896695099026	0.0423097167808094	0.0360097736489307	0.0356064178583886	16.60011	0.0324249899568062
17.996695099026	0.0427619191122249	0.0364241987305181	0.0360749912800837	16.70011	0.0328221192950965
18.096695099026	0.0433234955847754	0.0368804866644788	0.0365169863969306	16.80011	0.0331840861398923
18.196695099026	0.0439291893579518	0.0373868727660336	0.0369115451691664	16.90011	0.0335008071290886
18.296695099026	0.044495667752794	0.0378773029443477	0.0372876874782002	17.00011	0.0337660771167746
18.396695099026	0.0449880045729733	0.0383566669178337	0.0376745029647715	17.10011	0.0340052337820861
18.496695099026	0.0453991533051952	0.0387958837296176	0.0380915242413673	17.20011	0.0342759332724441
18.596695099026	0.0457799713932369	0.0392037034021217	0.0385371468433903	17.30011	0.0346332462578068
18.696695099026	0.0462156297369176	0.0395730916035946	0.0389981862574119	17.40011	0.0350838949795775
18.796695099026	0.0467125621092454	0.0399177738594047	0.0394635507499128	17.50011	0.0355694476470965
18.896695099026	0.0471837593895415	0.040260311501876	0.0399301709103593	17.60011	0.0360035493131051
18.996695099026	0.047565802958156	0.0406397364937745	0.0403967910708057	17.70011	0.0363311293076453
19.096695099026	0.0478295876514817	0.0410879606815813	0.040857970003488	17.80011	0.0365607197063443
19.196695099026	0.048006975964415	0.0416133051650509	0.0413057551447506	17.90011	0.0367466155359216
19.296695099026	0.0480633480707703	0.042190206153185	0.0417376351587025	18.00011	0.0369446631095742
19.396695099026	0.0480198435104309	0.0427722542133322	0.0421590512731078	18.10011	0.0371840783226319
19.496695099026	0.0480008485615503	0.0433142408963109	0.0425785838855947	18.20011	0.0374788227533942
19.596695099026	0.0481240093591309	0.0437900877039213	0.0429999302406697	18.30011	0.0378539755332504
19.696695099026	0.0484671439195546	0.0441979931609589	0.0434215556330659	18.40011	0.0383439235124561
19.796695099026	0.0490198356579513	0.0445562293730701	0.043841785838856	18.50011	0.0389528034549519
19.896695099026	0.0495826376110747	0.0448960219104678	0.0442643878618765	18.60011	0.0396167540674059
19.996695099026	0.0502839188689405	0.0452535718463106	0.0446971049877921	18.70011	0.0402178775775132
20.096695099026	0.0508822597586793	0.0456583890601403	0.0451443320544123	18.80011	0.0406532719822532
20.196695099026	0.0513163862516439	0.0461178510218424	0.0456003487966516	18.90011	0.0409118197285359
20.296695099026	0.0516469596361949	0.0466085385537572	0.0460486920125567	19.00011	0.0410847881707991
20.396695099026	0.0519027787057964	0.0470870446819077	0.046471224276247	19.10011	0.0413009340866914
20.496705099026	0.0521163186956315	0.0475166536259338	0.0468609696546913	19.20012	0.0416295482722167
20.596705099026	0.0523025917427186	0.0478928188055573	0.0472322288106034	19.30012	0.0420383122590897
20.696705099026	0.0525014259656784	0.0482485672661956	0.0476168817579351	19.40012	0.042443715125261
20.796705099026	0.0526867799023358	0.0486328819765065	0.0480459713986746	19.50012	0.0428018037538625
20.896705099026	0.052935552458643	0.0490787041973738	0.0485263341471922	19.60012	0.0431591167392252
20.996705099026	0.0533028902603822	0.0495823451938549	0.0490321590512731	19.70012	0.0436048530538166
21.096705099026	0.0537710238392459	0.0501086333071936	0.0495201953261249	19.80012	0.0441744337388774
21.196705099026	0.0542716326532926	0.0506147620551477	0.0499598186257412	19.90012	0.0447957239731947
21.296705099026	0.0547697905061934	0.0510751676467189	0.0503555633065923	20.00012	0.0453466892205231
21.396705099026	0.0552008532977256	0.0514907937117761	0.0507432856644576	20.10012	0.0457867374846963
21.496705099026	0.0556110829195178	0.0518823143229053	0.0511640041855598	20.20012	0.0462508306892737
21.596705099026	0.0559771952406841	0.0522758937628398	0.0516341820718521	20.30012	0.0470182004002408
21.696705099026	0.0562991902612245	0.0526926350268332	0.0521337286362051	20.40012	0.0474758299111612
21.796705099026	0.0565945310793034	0.0531411165682406	0.052617300313917	20.50012	0.0479052777177367
21.896705099026	0.0569005948523956	0.0536137035635761	0.0530382978723404	20.60012	0.0483882449077928
21.996705099026	0.0572020630733392	0.0540850037909082	0.0533724450645274	20.70012	0.048867592429401
22.096705099026	0.0575415211920441	0.0545194166688132	0.0536295081967213	20.80012	0.0492675657929003
22.196705099026	0.0578760773884571	0.0548873465332158	0.0538524590163934	20.90012	0.0495749790632304
22.296705099026	0.0582072635132946	0.0551826168977002	0.0541023369375654	21.00012	0.0498430930761256
22.396705099026	0.0584866730839253	0.0554304484151306	0.0544330659225672	21.10012	0.050138871697873
22.496705099026	0.0586962302618983	0.0556762211037558	0.0548654342518312	21.20012	0.0504956675877431
22.596705099026	0.0588267439429166	0.0559646287055561	0.0553739100104639	21.30012	0.0509062414088401
22.696705099026	0.0588812778284125	0.0563171173539194	0.0558996860830136	21.40012	0.0513530119144166
22.796705099026	0.0589260078693248	0.0567230497666852	0.0563815137774677	21.50012	0.0518310666972933
22.896705099026	0.0590378329716058	0.0571491415448358	0.056786745727241	21.60012	0.0523468694511273
22.996705099026	0.0592642405074567	0.0575581622008095	0.057119776770143	21.70012	0.0528949906732466
23.096715099026	0.0595712233909786	0.0579257489270779	0.0574037670038368	21.80013	0.0534475072070528
23.196715099026	0.0599250809064155	0.058245553668158	0.0576532263690269	21.90013	0.0539684809158124
23.296715099026	0.0602869040455765	0.0585240960485999	0.0578626438786188	22.00013	0.0544429160302412
23.396715099026	0.0606802833094908	0.0587719275660303	0.0580200209277991	22.10013	0.0548914963700416
23.496715099026	0.0611413703750601	0.0589975408892708	0.0581323334495989	22.20013	0.0553553310268728
23.596715099026	0.0616615868782738	0.0592061688748682	0.0582362050924311	22.30013	0.0558594991321241
23.696715099026	0.062144732594156	0.0594010713350973	0.0583819323334496	22.40013	0.056384351057078
23.796715099026	0.0624829652322879	0.0595859370049008	0.0586018835019184	22.50013	0.056870937915582
23.896715099026	0.0625892756719906	0.0597640256965539	0.0588884548308336	22.60013	0.0572556569620507
23.996715099026	0.0624226103140705	0.0599351658409892	0.0591990233693757	22.70013	0.0575131705173482
24.096715099026	0.0621085809172542	0.0600930951672576	0.0594828043250785	22.80013	0.0576788996227155
24.196715099026	0.0618490854059338	0.0602272621777322	0.0597072898500174	22.90013	0.0578373893911868
24.296715099026	0.06173603482308	0.060330203617994	0.0598673177537496	23.00013	0.0580801657249462
24.396715099026	0.0617522724406715	0.0604048361621839	0.0599805371468434	23.10013	0.0584610065552206
24.496715099026	0.061898717369138	0.0604690029932804	0.060061806766655	23.20013	0.0589675015901885
24.596715099026	0.0620224909070051	0.0605362580675848	0.0601310777816533	23.30013	0.0595249305311739
24.696715099026	0.0621450389642993	0.0606278759494179	0.0602058597837461	23.40013	0.0600314255661418
24.796715099026	0.0622681997618799	0.0607448002686486	0.0603068015347053	23.50013	0.0604091638234608
24.896715099026	0.0623941178907496	0.0608946658487632	0.060450784792466	23.60013	0.0606475448455334
24.996715099026	0.0625568004368076	0.0610777300433622	0.0606409487268922	23.70013	0.0608086200914676
25.096715099026	0.062710904618855	0.061298882570858	0.0608618765259854	23.80013	0.0609888278706266
25.196715099026	0.0628460138520218	0.061550059685097	0.0610865713289152	23.90013	0.061254356406059
25.296715099026	0.0628950330749395	0.0618116167278956	0.0612929891873038	24.00013	0.0615943466924207
25.396715099026	0.0627822888622289	0.062051984990907	0.0614749215207534	24.10013	0.0619250292599163
25.496715099026	0.0625954030748553	0.0622435418543276	0.0616409487268922	24.20013	0.0621435021055252
25.596715099026	0.0624532473283941	0.0623745348370608	0.0618032089291943	24.30013	0.0621926261773189
25.696725099026	0.0624740804981341	0.0624552580831328	0.0619688873386815	24.40014	0.062096704963448
25.796725099026	0.0626903778192583	0.0625105891072736	0.0621404255319149	24.50014	0.0619464887228577
25.896725099026	0.0630325932692522	0.0625647191479446	0.0623197070108127	24.60014	0.0618508260567331
25.996725099026	0.063366843095522	0.0626258835203668	0.0625064527380537	24.70014	0.0618911595051532
26.096725099026	0.0635518906620362	0.062678641008501	0.0626906173700733	24.80014	0.062098514797672
26.196725099026	0.0635016459585456	0.0626907366277318	0.0628502267178235	24.90014	0.0624519495668404
26.296725099026	0.0632534861425249	0.0626339472665207	0.062963376351587	25.00014	0.0628891538058045
26.396725099026	0.0629455841485734	0.0625098170464716	0.0630281130101151	25.10014	0.0633201528988577
26.496725099026	0.06267444657181	0.0623648411847695	0.0630739448901291	25.20014	0.0636508354663533
26.596725099026	0.0625427074102188	0.0622775983141476	0.063150122078828	25.30014	0.0638093252348246
26.696725099026	0.062523406091195	0.0623202332273227	0.0632973840251134	25.40014	0.0637720943593599
26.796725099026	0.0625715062036829	0.0625144494112834	0.0635194279734915	25.50014	0.0635704271172594
26.896725099026	0.0626245082384626	0.0628140947869789	0.0637741890477851	25.60014	0.0632785267117062
26.996725099026	0.0627547155493377	0.0631269509808414	0.0639893965817928	25.70014	0.062988436140377
27.096725099026	0.0629884759686263	0.0633623437409068	0.0640947331705616	25.80014	0.0627795295613806
27.196725099026	0.0633484608869279	0.0634690597006449	0.0640544122776421	25.90014	0.0626905891366594
27.296725099026	0.0637510312551392	0.0634408365891065	0.0638837809557028	26.00014	0.0627040336194661
27.396725099026	0.0640414701509264	0.063295174451136	0.0636403208929194	26.10014	0.0627544504299912
27.496725099026	0.064081298269547	0.0630498306851785	0.0633932333449599	26.20014	0.0627601384804094
27.596725099026	0.0638395722265343	0.0627205038608742	0.0631880711545169	26.30014	0.0626644758142848
27.696725099026	0.0634314871957447	0.0623342161062916	0.0630266480641786	26.40014	0.0624573790695124
27.796725099026	0.0630001180340693	0.0619399503900887	0.0628747122427625	26.50014	0.0621709081666311
27.896725099026	0.0626101088417306	0.06159844216202	0.0626904080920823	26.60014	0.0618536700819422
27.996725099026	0.0622681997618799	0.0613548140867336	0.0624550401116149	26.70014	0.0615426371431642
28.096725099026	0.062004108698411	0.0612126691146387	0.062184931984653	26.80014	0.0612497025466259
28.196725099026	0.0617951642607244	0.0611286860562918	0.061918869898849	26.90014	0.0609642658347298
28.296725099026	0.061678743606295	0.0610328647323147	0.0616907568887339	27.00014	0.0606695214039675
28.396735099026	0.0616527021441199	0.0608626682177484	0.0615081967213115	27.10015	0.0603615910381448
28.496735099026	0.0616845646390164	0.0605927900751953	0.0613497035228462	27.20015	0.06005728034077
28.596735099026	0.061724392757637	0.0602421029020366	0.0611803278688525	27.30015	0.0597896834233674
28.696735099026	0.0616223714999396	0.0598567587773231	0.060971468433903	27.40015	0.0595820695831024
28.796735099026	0.0613380600070172	0.0594803362440989	0.0607118939658179	27.50015	0.0594271994830791
28.896735099026	0.0609014825529067	0.0591295632864066	0.0604063480990583	27.60015	0.0592837054838922
28.996735099026	0.0604131285445895	0.0587903712407439	0.0600662713637949	27.70015	0.0590939314381207
29.096735099026	0.059977776571052	0.0584336791502365	0.0597014998256017	27.80015	0.0588162511586131
29.196735099026	0.0596839676036892	0.0580370972516278	0.059316637600279	27.90015	0.0584405812832643
29.296735099026	0.0595393608960821	0.0575978804398439	0.0589137774677363	28.00015	0.0579824346768514
29.396735099026	0.059463687470703	0.0571302689474544	0.0584980816184165	28.10015	0.0574643049933008
29.496735099026	0.0594192637999338	0.0566539074326427	0.0580801534705267	28.20015	0.0569011880018971
29.596735099026	0.059315404321377	0.056183293481579	0.0576719916288804	28.30015	0.0563052354467155
29.696735099026	0.0591064598836905	0.0557251182878802	0.0572804325078479	28.40015	0.0556997166249214
29.796735099026	0.0588160209879033	0.0552830705864891	0.0569069410533659	28.50015	0.0551275504623977
29.896735099026	0.0584826902720632	0.0548636700019556	0.0565541681199861	28.60015	0.054639412317416
29.996735099026	0.0581426194130719	0.0544782400927085	0.056230554586676	28.70015	0.0542629667988284
30.096735099026	0.0578635162125845	0.0541372465718411	0.055943146145797	28.80015	0.0539770129914397
30.196735099026	0.0576557972554709	0.0538413757156219	0.055683362399721	28.90015	0.0537112259082611
30.296735099026	0.0575203816521608	0.0535762157224141	0.0554226020230206	29.00015	0.0533813189840044
30.396735099026	0.0574054928484475	0.0533163743702864	0.0551281478897803	29.10015	0.0529425634585626
30.496735099026	0.0572709963555672	0.0530369741445091	0.0547860481339379	29.20015	0.0524187457245939
30.596735099026	0.0570975908544959	0.0527244610887808	0.0544083711196372	29.30015	0.0518853617240127
30.696735099026	0.0569627879914724	0.0523779773577661	0.054017300313917	29.40015	0.0514150633735244
30.796735099026	0.0568292106090217	0.0520028415925452	0.0536210673177538	29.50015	0.0510243977288913
30.896735099026	0.0566766382776905	0.0516014557600576	0.0532122078828043	29.60015	0.0506657920047972
30.996745099026	0.0564434905986884	0.0511777659488465	0.052781792814789	29.70016	0.0502660771890441
31.096745099026	0.0561282357212991	0.0507391496287975	0.0523380537146843	29.80016	0.0497779390440624
31.196745099026	0.0558123681036234	0.0503067955796977	0.0519039414021625	29.90016	0.0492034459518222
31.296745099026	0.0555997472242181	0.0499011205205325	0.0514976630624346	30.00016	0.0485769847625792
31.396745099026	0.055528056610701	0.0495300166283885	0.0511165678409487	30.10016	0.0479363034472907
31.496745099026	0.0555231546884092	0.0491744397368173	0.0507409138472271	30.20016	0.0473119106400179
31.596745099026	0.0555271375002713	0.0488005907395997	0.0503538890826648	30.30016	0.046733022236091
31.696745099026	0.0554312436454386	0.0483832489838715	0.0499597488664109	30.40016	0.0462262686533769
31.796745099026	0.0551953386351473	0.0479297061549845	0.0495843041506802	30.50016	0.045800181967503
31.896745099026	0.0548543486657263	0.0474804525527751	0.0492580397628183	30.60016	0.0454330441677816
31.996745099026	0.0544523910378015	0.0470856721293709	0.0489951866062086	30.70016	0.0450889171174793
32.096745099026	0.0540920997493566	0.0467749605488472	0.048782908964074	30.80016	0.0447515123085803
32.196745099026	0.0538528246674898	0.0465423986783889	0.0485863271712592	30.90016	0.044440220822056
32.296745099026	0.0537370167533468	0.0463531579973742	0.0483659574468085	31.00016	0.0441886538649229
32.396745099026	0.0536613433279677	0.0461648609462286	0.0480963376351587	31.10016	0.0440074118947787
32.496745099026	0.0535795424997238	0.0459440515568669	0.0477768399023369	31.20016	0.0438654691820695
32.596745099026	0.053522557653082	0.0456713425247066	0.0474279037321242	31.30016	0.043706720865852
32.696745099026	0.0535139792890714	0.0453392705953286	0.0470771538193233	31.40016	0.0434833356130637
32.796745099026	0.0535789297594373	0.0449518676418098	0.046745169166376	31.50016	0.0431769565337187
32.896745099026	0.0535853635324453	0.044529464598602	0.0464383676316707	31.60016	0.0427989597286534
32.996745099026	0.0534404504546949	0.0441121228428738	0.0461517963027555	31.70016	0.0423759756157349
33.096745099026	0.0530957840435551	0.0437498547576856	0.0458774328566446	31.80016	0.0419367029948006
33.196745099026	0.0526264249841185	0.043477574648193	0.0456096965469132	31.90016	0.0415044111630159
33.296745099026	0.0521426665279497	0.0432892775970474	0.0453464248343216	32.00016	0.0410935787941727
33.396745099026	0.0518353772742846	0.0431318629779803	0.0450860830136031	32.10016	0.0407093768431966
33.496745099026	0.0517600102190487	0.0429329286446743	0.0448262295081967	32.20016	0.0403538736920579
33.596755099026	0.0518451811188682	0.0426464940871457	0.0445638646668992	32.30017	0.0400376697983541
33.696755099026	0.0519671164358759	0.0422843975710246	0.0442978723404255	32.40017	0.0397881712231913
33.796755099026	0.0519953024890535	0.041908060822334	0.0440290896407394	32.50017	0.0396387306258399
33.896755099026	0.0518222033581255	0.0415849104844453	0.0437608650156959	32.60017	0.0396087390872711
33.996755099026	0.0514894853825719	0.0413469441883734	0.0434998953610045	32.70017	0.0396806153607377
34.096755099026	0.0510740474683447	0.0411794069943472	0.043257760725497	32.80017	0.0398013571582517
34.196755099026	0.050694454860876	0.0410437816468022	0.0430479944192536	32.90017	0.0399034835180334
34.296755099026	0.0504220918035397	0.0409063548240527	0.0428764562260202	33.00017	0.0399352848908262
34.396755099026	0.0502811615376514	0.0407490259895191	0.0427304499476805	33.10017	0.03987659455242
34.496755099026	0.0502615538484844	0.0405617583527761	0.0425765608650157	33.20017	0.0397281881460537
34.596755099026	0.0503194578055559	0.040334343554331	0.042375514475061	33.30017	0.0394973050086233
34.696755099026	0.0504738683577465	0.040062320798439	0.0421060341820719	33.40017	0.0391922186680097
34.796755099026	0.050673621691136	0.0397606165939383	0.0417816532961284	33.50017	0.0388354227781396
34.896755099026	0.0508341596461913	0.0394678339809268	0.0414471573072899	33.60017	0.0384762999585529
34.996755099026	0.0509107521820002	0.0392286667013852	0.0411533310080223	33.70017	0.0381784529548352
35.096755099026	0.0508804215378199	0.0390659334412379	0.0409261946285316	33.80017	0.0379848006928695
35.196755099026	0.0507860595337034	0.0389592174814998	0.0407504011161493	33.90017	0.0378808644988638
35.296755099026	0.0506466611185313	0.0388503569084229	0.0405792117195675	34.00017	0.0377978706723071
35.396755099026	0.0504496651164309	0.0386743270455751	0.0403646320195326	34.10017	0.0376579963415681
35.496755099026	0.0501573879997843	0.0383963851568681	0.0400876874782002	34.20017	0.0374289230383617
35.596755099026	0.0498212999526551	0.0380329160882102	0.0397679107080572	34.30017	0.0371450376129433
35.696755099026	0.0494067811488576	0.0376405376317455	0.0394475758632717	34.40017	0.0368709770018836
35.796755099026	0.0489809266497604	0.0372826445577684	0.0391621904429717	34.50017	0.0366452648193788
35.896755099026	0.0485578294819523	0.0369962100002398	0.0389194279734915	34.60017	0.0364531638438907
35.996755099026	0.0481846706474916	0.036778488854086	0.0386982908964074	34.70017	0.0362556333657308
36.096755099026	0.0479251751361712	0.0365997138861646	0.0384657132891524	34.80017	0.0360472438822269
36.196765099026	0.0477802620584208	0.0364278016809273	0.0381980467387513	34.90018	0.0358797049426357
36.296765099026	0.0477778110972749	0.0362468820996671	0.0378931984652947	35.00018	0.0358254099159163
36.396765099026	0.0478412297169247	0.0360590997557228	0.0375697942099756	35.10018	0.0359024571443086
36.496765099026	0.0478884107189829	0.0358712316272449	0.0372538542029997	35.20018	0.0360379361633607
36.596765099026	0.0478746240625373	0.0356790742720895	0.0369636553889083	35.30018	0.0361059342206331
36.696765099026	0.0477235835819223	0.0354634119547409	0.0367023369375654	35.40018	0.0360247502283003
36.796765099026	0.0474208898804057	0.03520228383461	0.0364613882106732	35.50018	0.0358362689212602
36.896765099026	0.0470844954631332	0.034891829607687	0.0362311824206488	35.60018	0.0354807657701215
36.996765099026	0.0467787380601843	0.034557269926836	0.0360087896756191	35.70018	0.0350164140177978
37.096765099026	0.0465633598494898	0.0342432985340373	0.0357960237181723	35.80018	0.0345280173250697
37.196765099026	0.0463899543484185	0.0339873174859195	0.0355921171956749	35.90018	0.0340724561961196
37.296765099026	0.0462998815263073	0.0337951601307641	0.0353861178932682	36.00018	0.0336711900938889
37.396765099026	0.0462015367103288	0.0336358582519588	0.0351599581444018	36.10018	0.0333260288526015
37.496765099026	0.0461215741029443	0.0334615440797821	0.0348973142657831	36.20018	0.0330274062056449
37.596765099026	0.0460471261581381	0.0332343866349376	0.0345946285315661	36.30018	0.0327574823585258
37.696765099026	0.0459478622317299	0.0329490672763452	0.0342657132891524	36.40018	0.032497900421258
37.796765099026	0.0458072383359848	0.0326309782259361	0.0339351935821416	36.50018	0.0322481432983489
37.896765099026	0.0456561978553698	0.0323183793856743	0.0336249040809208	36.60018	0.0320319973824565
37.996765099026	0.0454760522111473	0.032037435038293	0.0333425880711545	36.70018	0.0318766101869406
38.096765099026	0.0453204161783837	0.0317900324435303	0.0330820369724451	36.80018	0.0317801718775772
38.196765099026	0.0452245223235511	0.0315610735234813	0.0328363446110917	36.90018	0.031697695146513
38.296765099026	0.0451871451660763	0.0313390631506499	0.0326109522148587	37.00018	0.0315673870823865
38.396765099026	0.0451509934891746	0.0311300920269183	0.032423369375654	37.10018	0.0313561535736736
38.496765099026	0.0450204798081563	0.0309517459816647	0.0322873386815487	37.20018	0.0310851955355693
38.596765099026	0.0447478103806768	0.0308112309157072	0.0321936519009418	37.30018	0.0308101007335245
38.696765099026	0.0443722005850702	0.0306883874636614	0.0321064527380537	37.40018	0.0305750808321535
38.796775099026	0.0440590902986836	0.0305425537566238	0.0319804673875131	37.50019	0.0303778089017398
38.896775099026	0.0439288829878085	0.030342246870781	0.0317882106731775	37.60019	0.0301779514938633
38.996775099026	0.0440315169857924	0.0300931285853473	0.0315384025113359	37.70019	0.0299351751601038
39.096775099026	0.0442386232026195	0.0298400642113702	0.0312728985001744	37.80019	0.0296458602320135
39.196775099026	0.0444132541842637	0.0296377842812557	0.0310439483780956	37.90019	0.0293487888715347
39.296775099026	0.0444702390309055	0.0295116810169349	0.0308867806069062	38.00019	0.0290977390098941
39.396775099026	0.0443060246341313	0.0294396220087516	0.0308032089291943	38.10019	0.0289260633063624
39.496775099026	0.0439895442761691	0.0293689355531052	0.0307654691314963	38.20019	0.0288265224240436
39.596775099026	0.0436139344805625	0.02925552839975	0.0307358911754447	38.30019	0.0287587829145175
39.696775099026	0.0432711062902821	0.0290925377860021	0.0306878967561911	38.40019	0.0286739792537368
39.796775099026	0.042991083979365	0.0289088730996682	0.0306150680153471	38.50019	0.0285392758779235
39.896775099026	0.0427922497564052	0.0287406496293737	0.0305247994419254	38.60019	0.0283466578069429
39.996775099026	0.0426926794598537	0.0286037375138254	0.0304238576909662	38.70019	0.0281085353326165
40.096775099026	0.042617618774761	0.0284880141780644	0.0303091733519358	38.80019	0.0278442995359156
40.196775099026	0.0425416389792386	0.0283734060412395	0.0301700034879665	38.90019	0.0275774782617519
40.296775099026	0.0424791394700186	0.0282494473902575	0.0299984652947332	39.00019	0.0273362532144701
40.396775099026	0.0424491151959815	0.0281217142197993	0.0297997907220091	39.10019	0.0271570796262962
40.496775099026	0.0424408432021142	0.028004704116035	0.0295930938262993	39.20019	0.0270712417745303
40.596775099026	0.0424399240916845	0.0279104269136618	0.0294027903732124	39.30019	0.0270844277095907
40.696775099026	0.0424175590712283	0.0278417135022871	0.0292474363446111	39.40019	0.0271619920334756
40.796775099026	0.0423667016274512	0.0277920442573607	0.0291338681548657	39.50019	0.0272392978096141
40.896775099026	0.0423480130487138	0.0277490662060514	0.0290586675967911	39.60019	0.0272506739104505
40.996775099026	0.0423927430896262	0.027700169021927	0.0290122776421346	39.70019	0.0271601821992516
41.096775099026	0.0425529746745383	0.0276377178815015	0.0289808161841646	39.80019	0.0269737692741817
41.196775099026	0.0427579363003628	0.0275599970941038	0.0289478897802581	39.90019	0.0267353882521091
41.296775099026	0.0428912073126702	0.0274682076432036	0.0288976630624346	40.00019	0.0265047636624249
41.396775099026	0.0428400434987499	0.0273609769762642	0.0288214161144053	40.10019	0.0263317952201618
41.496785099026	0.042575952435281	0.0272318712532692	0.0287205441227764	40.2002	0.026226824835171
41.596785099026	0.0422230140302738	0.027072740943531	0.0286020927799093	40.3002	0.0261539143707193
41.696785099026	0.0419344133553461	0.0268816130027782	0.0284696198116498	40.4002	0.0260551491316393
41.796785099026	0.0417463020873995	0.0266680952987684	0.0283200558074643	40.5002	0.0258961422676754
41.896785099026	0.0417334345413836	0.026451832489685	0.0281489361702128	40.6002	0.025698017129699
41.996785099026	0.0418195245516328	0.0262548712006506	0.0279599581444018	40.7002	0.0255214807285372
42.096785099026	0.0419141929258925	0.026092395294104	0.0277678409487269	40.8002	0.0254132784967179
42.196785099026	0.0420061039688631	0.0259677503668536	0.0275903034530868	40.9002	0.0253630943791644
42.296785099026	0.0420989341222635	0.0258741594407489	0.0274374607603767	41.0002	0.0253114882490064
42.396785099026	0.0421914579055206	0.0257988406202906	0.0273079176839902	41.1002	0.0252033377267363
42.496785099026	0.0422564083758865	0.0257264384739731	0.0271941402162539	41.2002	0.0250388237957766
42.596785099026	0.0422015681202473	0.0256427985537604	0.0270904778514126	41.3002	0.024876533375435
42.696785099026	0.0420667652572237	0.025541487019636	0.0269976979420998	41.4002	0.0247876188054884
42.796785099026	0.0418860068727149	0.0254315970321565	0.0269205441227764	41.5002	0.0248022008983787
42.896785099026	0.0416681777008745	0.0253386923823202	0.0268613882106732	41.6002	0.0248915291447194
42.996785099026	0.0413933636823923	0.0252917682424675	0.0268138123474015	41.7002	0.0249945862763877
43.096785099026	0.0410514546025416	0.0252997462040878	0.0267607254970352	41.8002	0.0250605935160136
43.196785099026	0.040687486872378	0.0253354325700452	0.0266799441925358	41.9002	0.0250723832932441
43.296785099026	0.0403161662587766	0.0253422953327293	0.0265559121032438	42.0002	0.0250380481525378
43.396785099026	0.03991972329343	0.0252650034679994	0.0263921869550052	42.1002	0.0249667665388876
43.496785099026	0.0395778142135793	0.0250821966270011	0.0262149982560167	42.2002	0.0248536001903397
43.596785099026	0.0391994470866836	0.0248193528161991	0.0260598535054064	42.3002	0.0246840704331021
43.696785099026	0.0388642781499841	0.024531116783466	0.0259490756888734	42.4002	0.0244508345111805
43.796785099026	0.038609071820669	0.024267329342795	0.0258733868154866	42.5002	0.0241667163927905
43.896785099026	0.0384025783441283	0.0240466915225004	0.0257949773282177	42.6002	0.0238643965130621
43.996785099026	0.0382353002459218	0.0238575366260193	0.0256718521102197	42.7002	0.0235826570339378
44.096795099026	0.0380934508696038	0.0236788474426314	0.0254879665155215	42.80021	0.023346163410413
44.196795099026	0.0380389169841079	0.0235054769003237	0.0252670387164283	42.90021	0.0231507271689979
44.296795099026	0.0380600565239911	0.0233524372924678	0.0250575514475061	43.00021	0.0229656586922088
44.396795099026	0.0381084630066223	0.0232392017081797	0.0248992675270317	43.10021	0.0227560023247481
44.496795099026	0.0380811960638744	0.0231679147607984	0.0247957446808511	43.20021	0.0225110024803707
44.596795099026	0.0379690645914502	0.0231163582561339	0.0247137774677363	43.30021	0.0222556607261419
44.696795099026	0.0378051565648193	0.0230521914250374	0.0246116498081618	43.40021	0.0220341370171268
44.796795099026	0.0376660645197904	0.0229571421618623	0.024473038018835	43.50021	0.0218769658421616
44.896795099026	0.0375906974645545	0.0228386737210276	0.0243199860481339	43.60021	0.0217812773212624
44.996795099026	0.0375698642948145	0.0227196047884581	0.0241937216602721	43.70021	0.0217191741526053
45.096795099026	0.0376026459001407	0.0226146903039245	0.0241176839902337	43.80021	0.021664103482647
45.196795099026	0.0376256236608833	0.0225135503388673	0.0240728287408441	43.90021	0.0216087225553933
45.296795099026	0.0375986630882786	0.022385817168409	0.0240048831531217	44.00021	0.0215590555333324
45.396795099026	0.0374917399082894	0.0222030961119442	0.0238597139867457	44.10021	0.0215130081797194
45.496795099026	0.0373498905319715	0.0219625562798657	0.0236212068364144	44.20021	0.0214483453883741
45.596795099026	0.037086412208789	0.0216937933362487	0.0233246599232647	44.30021	0.0213335501890246
45.696795099026	0.0367699318508268	0.0214435598518789	0.0230376700383676	44.40021	0.0211543766008507
45.796795099026	0.0364099469325252	0.0212483142535156	0.0228214858737356	44.50021	0.0209321806676953
45.896795099026	0.0360037001225951	0.0211142330275745	0.0226980816184165	44.60021	0.0207147937226208
45.996795099026	0.0356084826378214	0.0210174680737284	0.0226414370422044	44.70021	0.0205454449488057
46.096795099026	0.0352794411039866	0.0209263648990966	0.0225967910708057	44.80021	0.0204340884344817
46.196795099026	0.0351106311550639	0.0208271121937775	0.0225138472270666	44.90021	0.0203539386331341
46.296795099026	0.0350799941407403	0.020732320284203	0.0223739797697942	45.00021	0.0202622834570769
46.396795099026	0.0350974572389048	0.0206650652098986	0.0221946285315661	45.10021	0.02012504631335
46.496795099026	0.0350879597644645	0.0206310087500787	0.0220113010115103	45.20021	0.0199281104950065
46.596795099026	0.0350125927092286	0.0206027856385402	0.0218502267178235	45.30021	0.0196768537951689
46.696805099026	0.0349047504188097	0.0205308124148905	0.0217118242064876	45.40022	0.0193959158140581
46.796805099026	0.0348394935783005	0.0203755424091622	0.0215753749564004	45.50022	0.0191318092912304
46.896805099026	0.0348584885271811	0.0201358604224192	0.0214195326124869	45.60022	0.0189454222209352
46.996805099026	0.0348823853983535	0.0198538008761017	0.0212397628182769	45.70022	0.0188843273884886
47.096805099026	0.03495591423273	0.0195906139271656	0.021048761771887	45.80022	0.0189472320551591
