# energy, eels_NLFC_w, eels_LFC_w
0.000000, -0.000000, -0.000000
0.020017, 0.000133, 0.000050
0.040066, 0.000267, 0.000100
0.060149, 0.000400, 0.000150
0.080266, 0.000535, 0.000201
0.100416, 0.000670, 0.000251
0.120599, 0.000806, 0.000302
0.140817, 0.000943, 0.000353
0.161067, 0.001081, 0.000405
0.181352, 0.001220, 0.000457
0.201671, 0.001360, 0.000509
0.222023, 0.001502, 0.000562
0.242410, 0.001645, 0.000615
0.262831, 0.001790, 0.000669
0.283286, 0.001937, 0.000724
0.303775, 0.002086, 0.000779
0.324299, 0.002237, 0.000835
0.344857, 0.002390, 0.000891
0.365449, 0.002547, 0.000949
0.386077, 0.002705, 0.001007
0.406739, 0.002867, 0.001067
0.427436, 0.003032, 0.001127
0.448168, 0.003201, 0.001188
0.468935, 0.003373, 0.001251
0.489737, 0.003550, 0.001315
0.510574, 0.003730, 0.001380
0.531447, 0.003915, 0.001447
0.552355, 0.004106, 0.001516
0.573298, 0.004301, 0.001586
0.594277, 0.004502, 0.001658
0.615292, 0.004710, 0.001732
0.636342, 0.004924, 0.001808
0.657428, 0.005145, 0.001886
0.678550, 0.005374, 0.001967
0.699708, 0.005611, 0.002051
0.720903, 0.005858, 0.002137
0.742133, 0.006114, 0.002227
0.763400, 0.006381, 0.002320
0.784703, 0.006660, 0.002417
0.806042, 0.006951, 0.002518
0.827418, 0.007256, 0.002623
0.848831, 0.007576, 0.002734
0.870280, 0.007913, 0.002849
0.891767, 0.008268, 0.002971
0.913290, 0.008644, 0.003099
0.934850, 0.009041, 0.003234
0.956448, 0.009463, 0.003378
0.978083, 0.009911, 0.003529
0.999755, 0.010389, 0.003691
1.021464, 0.010898, 0.003863
1.043211, 0.011443, 0.004047
1.064996, 0.012025, 0.004243
1.086818, 0.012648, 0.004454
1.108678, 0.013315, 0.004679
1.130576, 0.014028, 0.004922
1.152512, 0.014791, 0.005183
1.174487, 0.015608, 0.005465
1.196499, 0.016483, 0.005770
1.218550, 0.017421, 0.006099
1.240639, 0.018426, 0.006456
1.262767, 0.019504, 0.006844
1.284933, 0.020661, 0.007265
1.307138, 0.021903, 0.007723
1.329382, 0.023236, 0.008221
1.351664, 0.024668, 0.008760
1.373986, 0.026204, 0.009344
1.396347, 0.027854, 0.009972
1.418747, 0.029623, 0.010648
1.441186, 0.031521, 0.011369
1.463665, 0.033553, 0.012135
1.486184, 0.035725, 0.012945
1.508742, 0.038041, 0.013796
1.531339, 0.040503, 0.014685
1.553977, 0.043107, 0.015607
1.576655, 0.045850, 0.016558
1.599372, 0.048724, 0.017530
1.622130, 0.051718, 0.018515
1.644928, 0.054820, 0.019505
1.667767, 0.058018, 0.020491
1.690646, 0.061300, 0.021466
1.713565, 0.064652, 0.022421
1.736525, 0.068064, 0.023350
1.759526, 0.071523, 0.024251
1.782568, 0.075019, 0.025121
1.805651, 0.078536, 0.025961
1.828776, 0.082059, 0.026773
1.851941, 0.085567, 0.027561
1.875148, 0.089039, 0.028326
1.898396, 0.092450, 0.029067
1.921686, 0.095776, 0.029782
1.945017, 0.098993, 0.030461
1.968391, 0.102081, 0.031089
1.991806, 0.105026, 0.031651
2.015263, 0.107825, 0.032128
2.038763, 0.110489, 0.032508
2.062305, 0.113043, 0.032785
2.085889, 0.115524, 0.032964
2.109515, 0.117974, 0.033055
2.133184, 0.120430, 0.033073
2.156896, 0.122915, 0.033034
2.180651, 0.125430, 0.032946
2.204449, 0.127956, 0.032816
2.228289, 0.130464, 0.032645
2.252173, 0.132924, 0.032436
2.276101, 0.135313, 0.032194
2.300071, 0.137626, 0.031929
2.324086, 0.139870, 0.031653
2.348143, 0.142064, 0.031382
2.372245, 0.144235, 0.031133
2.396391, 0.146413, 0.030921
2.420580, 0.148634, 0.030758
2.444814, 0.150930, 0.030657
2.469092, 0.153330, 0.030623
2.493414, 0.155851, 0.030661
2.517781, 0.158498, 0.030771
2.542192, 0.161255, 0.030954
2.566649, 0.164084, 0.031206
2.591150, 0.166917, 0.031526
2.615696, 0.169661, 0.031913
2.640287, 0.172195, 0.032369
2.664923, 0.174374, 0.032899
2.689605, 0.176037, 0.033515
2.714332, 0.177016, 0.034228
2.739105, 0.177140, 0.035059
2.763924, 0.176249, 0.036026
2.788789, 0.174204, 0.037152
2.813699, 0.170904, 0.038460
2.838656, 0.166311, 0.039969
2.863659, 0.160459, 0.041692
2.888708, 0.153462, 0.043630
2.913804, 0.145509, 0.045757
2.938946, 0.136846, 0.048015
2.964135, 0.127749, 0.050294
2.989371, 0.118497, 0.052424
3.014654, 0.109352, 0.054175
3.039985, 0.100538, 0.055281
3.065362, 0.092234, 0.055492
3.090787, 0.084568, 0.054653
3.116260, 0.077616, 0.052769
3.141780, 0.071410, 0.050014
3.167348, 0.065942, 0.046682
3.192965, 0.061177, 0.043097
3.218629, 0.057064, 0.039539
3.244341, 0.053544, 0.036202
3.270102, 0.050557, 0.033199
3.295911, 0.048045, 0.030574
3.321769, 0.045961, 0.028331
3.347676, 0.044261, 0.026448
3.373632, 0.042911, 0.024894
3.399636, 0.041883, 0.023636
3.425690, 0.041156, 0.022643
3.451793, 0.040710, 0.021886
3.477946, 0.040530, 0.021341
3.504149, 0.040600, 0.020985
3.530401, 0.040903, 0.020800
3.556703, 0.041423, 0.020770
3.583055, 0.042144, 0.020879
3.609457, 0.043052, 0.021117
3.635910, 0.044135, 0.021473
3.662413, 0.045386, 0.021939
3.688966, 0.046796, 0.022508
3.715571, 0.048357, 0.023172
3.742226, 0.050056, 0.023924
3.768933, 0.051877, 0.024753
3.795690, 0.053797, 0.025647
3.822499, 0.055785, 0.026591
3.849360, 0.057809, 0.027566
3.876272, 0.059836, 0.028557
3.903236, 0.061836, 0.029547
3.930252, 0.063788, 0.030522
3.957320, 0.065678, 0.031474
3.984440, 0.067502, 0.032395
4.011613, 0.069263, 0.033282
4.038838, 0.070968, 0.034137
4.066116, 0.072631, 0.034964
4.093446, 0.074268, 0.035768
4.120830, 0.075895, 0.036558
4.148267, 0.077523, 0.037342
4.175757, 0.079160, 0.038127
4.203301, 0.080804, 0.038914
4.230898, 0.082452, 0.039705
4.258550, 0.084100, 0.040499
4.286255, 0.085750, 0.041296
4.314014, 0.087404, 0.042099
4.341827, 0.089069, 0.042908
4.369695, 0.090748, 0.043728
4.397618, 0.092442, 0.044561
4.425595, 0.094149, 0.045412
4.453627, 0.095863, 0.046281
4.481714, 0.097577, 0.047170
4.509857, 0.099285, 0.048077
4.538054, 0.100987, 0.049006
4.566308, 0.102690, 0.049959
4.594617, 0.104402, 0.050942
4.622982, 0.106124, 0.051956
4.651403, 0.107851, 0.052999
4.679880, 0.109567, 0.054064
4.708414, 0.111252, 0.055141
4.737004, 0.112891, 0.056222
4.765651, 0.114476, 0.057301
4.794355, 0.116016, 0.058381
4.823116, 0.117532, 0.059467
4.851934, 0.119048, 0.060570
4.880809, 0.120585, 0.061704
4.909742, 0.122151, 0.062879
4.938733, 0.123735, 0.064105
4.967782, 0.125315, 0.065389
4.996889, 0.126858, 0.066731
5.026054, 0.128325, 0.068127
5.055277, 0.129665, 0.069561
5.084559, 0.130823, 0.071006
5.113900, 0.131738, 0.072424
5.143300, 0.132360, 0.073770
5.172759, 0.132655, 0.074998
5.202277, 0.132619, 0.076061
5.231855, 0.132283, 0.076929
5.261493, 0.131716, 0.077587
5.291190, 0.131011, 0.078047
5.320948, 0.130272, 0.078337
5.350766, 0.129602, 0.078500
5.380644, 0.129090, 0.078585
5.410582, 0.128814, 0.078640
5.440582, 0.128837, 0.078720
5.470642, 0.129203, 0.078876
5.500764, 0.129925, 0.079154
5.530947, 0.130981, 0.079583
5.561191, 0.132310, 0.080169
5.591498, 0.133817, 0.080886
5.621866, 0.135388, 0.081681
5.652296, 0.136913, 0.082487
5.682789, 0.138307, 0.083233
5.713343, 0.139540, 0.083869
5.743961, 0.140639, 0.084370
5.774642, 0.141687, 0.084749
5.805385, 0.142792, 0.085042
5.836192, 0.144062, 0.085303
5.867062, 0.145571, 0.085581
5.897996, 0.147356, 0.085908
5.928994, 0.149412, 0.086298
5.960056, 0.151702, 0.086743
5.991182, 0.154162, 0.087216
6.022372, 0.156709, 0.087682
6.053627, 0.159251, 0.088098
6.084947, 0.161709, 0.088430
6.116332, 0.164035, 0.088665
6.147782, 0.166235, 0.088817
6.179298, 0.168372, 0.088931
6.210879, 0.170556, 0.089072
6.242527, 0.172919, 0.089310
6.274240, 0.175601, 0.089714
6.306019, 0.178732, 0.090339
6.337865, 0.182437, 0.091224
6.369778, 0.186830, 0.092395
6.401758, 0.192014, 0.093864
6.433804, 0.198075, 0.095633
6.465918, 0.205074, 0.097694
6.498100, 0.213052, 0.100035
6.530349, 0.222029, 0.102630
6.562666, 0.232018, 0.105448
6.595052, 0.243043, 0.108439
6.627505, 0.255140, 0.111532
6.660028, 0.268345, 0.114629
6.692619, 0.282670, 0.117602
6.725279, 0.298062, 0.120301
6.758009, 0.314374, 0.122570
6.790808, 0.331346, 0.124274
6.823676, 0.348590, 0.125323
6.856615, 0.365567, 0.125691
6.889624, 0.381585, 0.125412
6.922703, 0.395856, 0.124578
6.955853, 0.407623, 0.123315
6.989073, 0.416327, 0.121767
7.022365, 0.421724, 0.120068
7.055728, 0.423930, 0.118343
7.089162, 0.423373, 0.116694
7.122668, 0.420706, 0.115209
7.156246, 0.416674, 0.113952
7.189897, 0.411979, 0.112970
7.223619, 0.407173, 0.112292
7.257415, 0.402629, 0.111936
7.291283, 0.398582, 0.111922
7.325225, 0.395185, 0.112263
7.359239, 0.392548, 0.112974
7.393328, 0.390761, 0.114063
7.427490, 0.389906, 0.115527
7.461727, 0.390049, 0.117351
7.496037, 0.391220, 0.119503
7.530423, 0.393414, 0.121944
7.564883, 0.396598, 0.124641
7.599418, 0.400737, 0.127569
7.634029, 0.405796, 0.130713
7.668715, 0.411743, 0.134060
7.703477, 0.418544, 0.137591
7.738314, 0.426162, 0.141273
7.773229, 0.434548, 0.145060
7.808220, 0.443646, 0.148895
7.843287, 0.453392, 0.152727
7.878432, 0.463751, 0.156520
7.913654, 0.474757, 0.160260
7.948953, 0.486563, 0.163966
7.984331, 0.499445, 0.167691
8.019786, 0.513759, 0.171536
8.055320, 0.529856, 0.175653
8.090933, 0.547976, 0.180242
8.126624, 0.568146, 0.185520
8.162394, 0.590081, 0.191684
8.198244, 0.613163, 0.198852
8.234174, 0.636595, 0.207039
8.270183, 0.659704, 0.216168
8.306273, 0.682265, 0.226136
8.342443, 0.704631, 0.236904
8.378694, 0.727634, 0.248566
8.415025, 0.752324, 0.261367
8.451438, 0.779665, 0.275693
8.487933, 0.810253, 0.292045
8.524509, 0.844086, 0.311027
8.561168, 0.880283, 0.333354
8.597909, 0.916632, 0.359812
8.634732, 0.948995, 0.391143
8.671639, 0.971091, 0.427749
8.708629, 0.975619, 0.469243
8.745702, 0.957035, 0.513873
8.782859, 0.914507, 0.558001
8.820100, 0.852607, 0.595974
8.857425, 0.779192, 0.620972
8.894835, 0.702301, 0.627188
8.932330, 0.628038, 0.612522
8.969910, 0.559994, 0.579817
9.007575, 0.499650, 0.535439
9.045327, 0.447113, 0.486428
9.083164, 0.401780, 0.438320
9.121088, 0.362769, 0.394487
9.159098, 0.329167, 0.356485
9.197196, 0.300115, 0.324668
9.235380, 0.274846, 0.298720
9.273653, 0.252705, 0.278043
9.312013, 0.233158, 0.262003
9.350461, 0.215797, 0.250046
9.388998, 0.200311, 0.241747
9.427624, 0.186474, 0.236812
9.466338, 0.174117, 0.235074
9.505142, 0.163111, 0.236490
9.544036, 0.153345, 0.241119
9.583020, 0.144705, 0.249080
9.622094, 0.137057, 0.260488
9.661259, 0.130266, 0.275345
9.700515, 0.124215, 0.293359
9.739862, 0.118810, 0.313692
9.779300, 0.113974, 0.334694
9.818831, 0.109634, 0.353793
9.858454, 0.105717, 0.367736
9.898169, 0.102174, 0.373355
