# energy, eels_NLFC_w, eels_LFC_w
0.000000, -0.000000, 0.000000
0.020017, 0.000135, 0.000059
0.040066, 0.000270, 0.000119
0.060149, 0.000405, 0.000178
0.080266, 0.000541, 0.000238
0.100416, 0.000678, 0.000298
0.120599, 0.000815, 0.000359
0.140817, 0.000954, 0.000419
0.161067, 0.001093, 0.000481
0.181352, 0.001234, 0.000542
0.201671, 0.001376, 0.000604
0.222023, 0.001519, 0.000667
0.242410, 0.001664, 0.000730
0.262831, 0.001810, 0.000794
0.283286, 0.001959, 0.000859
0.303775, 0.002110, 0.000924
0.324299, 0.002262, 0.000990
0.344857, 0.002418, 0.001057
0.365449, 0.002575, 0.001126
0.386077, 0.002736, 0.001195
0.406739, 0.002900, 0.001265
0.427436, 0.003067, 0.001337
0.448168, 0.003237, 0.001409
0.468935, 0.003411, 0.001484
0.489737, 0.003589, 0.001559
0.510574, 0.003772, 0.001637
0.531447, 0.003959, 0.001716
0.552355, 0.004151, 0.001797
0.573298, 0.004349, 0.001880
0.594277, 0.004552, 0.001965
0.615292, 0.004762, 0.002053
0.636342, 0.004979, 0.002143
0.657428, 0.005202, 0.002236
0.678550, 0.005434, 0.002331
0.699708, 0.005675, 0.002430
0.720903, 0.005924, 0.002533
0.742133, 0.006184, 0.002639
0.763400, 0.006455, 0.002749
0.784703, 0.006737, 0.002864
0.806042, 0.007033, 0.002983
0.827418, 0.007343, 0.003108
0.848831, 0.007669, 0.003239
0.870280, 0.008012, 0.003376
0.891767, 0.008374, 0.003519
0.913290, 0.008757, 0.003671
0.934850, 0.009163, 0.003831
0.956448, 0.009593, 0.004000
0.978083, 0.010051, 0.004180
0.999755, 0.010538, 0.004370
1.021464, 0.011057, 0.004572
1.043211, 0.011610, 0.004787
1.064996, 0.012199, 0.005016
1.086818, 0.012826, 0.005259
1.108678, 0.013493, 0.005519
1.130576, 0.014203, 0.005796
1.152512, 0.014959, 0.006092
1.174487, 0.015765, 0.006408
1.196499, 0.016624, 0.006748
1.218550, 0.017541, 0.007112
1.240639, 0.018522, 0.007505
1.262767, 0.019571, 0.007929
1.284933, 0.020696, 0.008387
1.307138, 0.021902, 0.008884
1.329382, 0.023196, 0.009423
1.351664, 0.024586, 0.010007
1.373986, 0.026078, 0.010641
1.396347, 0.027680, 0.011327
1.418747, 0.029401, 0.012069
1.441186, 0.031248, 0.012870
1.463665, 0.033230, 0.013730
1.486184, 0.035352, 0.014650
1.508742, 0.037621, 0.015631
1.531339, 0.040038, 0.016669
1.553977, 0.042601, 0.017761
1.576655, 0.045307, 0.018900
1.599372, 0.048146, 0.020076
1.622130, 0.051107, 0.021280
1.644928, 0.054177, 0.022500
1.667767, 0.057340, 0.023725
1.690646, 0.060584, 0.024943
1.713565, 0.063898, 0.026147
1.736525, 0.067271, 0.027331
1.759526, 0.070696, 0.028493
1.782568, 0.074166, 0.029632
1.805651, 0.077671, 0.030748
1.828776, 0.081201, 0.031841
1.851941, 0.084739, 0.032911
1.875148, 0.088263, 0.033954
1.898396, 0.091748, 0.034964
1.921686, 0.095165, 0.035932
1.945017, 0.098486, 0.036846
1.968391, 0.101685, 0.037690
1.991806, 0.104747, 0.038448
2.015263, 0.107666, 0.039108
2.038763, 0.110451, 0.039658
2.062305, 0.113115, 0.040096
2.085889, 0.115680, 0.040423
2.109515, 0.118164, 0.040646
2.133184, 0.120575, 0.040775
2.156896, 0.122915, 0.040818
2.180651, 0.125176, 0.040786
2.204449, 0.127350, 0.040687
2.228289, 0.129429, 0.040529
2.252173, 0.131415, 0.040321
2.276101, 0.133319, 0.040071
2.300071, 0.135165, 0.039788
2.324086, 0.136985, 0.039481
2.348143, 0.138824, 0.039162
2.372245, 0.140729, 0.038843
2.396391, 0.142753, 0.038538
2.420580, 0.144947, 0.038262
2.444814, 0.147353, 0.038029
2.469092, 0.150001, 0.037857
2.493414, 0.152903, 0.037760
2.517781, 0.156044, 0.037752
2.542192, 0.159389, 0.037845
2.566649, 0.162876, 0.038049
2.591150, 0.166420, 0.038371
2.615696, 0.169918, 0.038821
2.640287, 0.173245, 0.039406
2.664923, 0.176257, 0.040135
2.689605, 0.178796, 0.041021
2.714332, 0.180686, 0.042075
2.739105, 0.181742, 0.043312
2.763924, 0.181781, 0.044750
2.788789, 0.180631, 0.046404
2.813699, 0.178160, 0.048292
2.838656, 0.174291, 0.050425
2.863659, 0.169027, 0.052808
2.888708, 0.162456, 0.055425
2.913804, 0.154755, 0.058230
2.938946, 0.146169, 0.061132
2.964135, 0.136986, 0.063983
2.989371, 0.127509, 0.066565
3.014654, 0.118027, 0.068601
3.039985, 0.108796, 0.069788
3.065362, 0.100019, 0.069863
3.090787, 0.091847, 0.068678
3.116260, 0.084377, 0.066262
3.141780, 0.077655, 0.062827
3.167348, 0.071692, 0.058710
3.192965, 0.066466, 0.054283
3.218629, 0.061936, 0.049875
3.244341, 0.058051, 0.045726
3.270102, 0.054754, 0.041977
3.295911, 0.051989, 0.038695
3.321769, 0.049707, 0.035891
3.347676, 0.047863, 0.033544
3.373632, 0.046421, 0.031619
3.399636, 0.045353, 0.030079
3.425690, 0.044635, 0.028885
3.451793, 0.044251, 0.028005
3.477946, 0.044188, 0.027408
3.504149, 0.044430, 0.027069
3.530401, 0.044962, 0.026964
3.556703, 0.045762, 0.027069
3.583055, 0.046801, 0.027358
3.609457, 0.048045, 0.027806
3.635910, 0.049459, 0.028387
3.662413, 0.051005, 0.029076
3.688966, 0.052649, 0.029851
3.715571, 0.054364, 0.030691
3.742226, 0.056130, 0.031584
3.768933, 0.057930, 0.032518
3.795690, 0.059753, 0.033483
3.822499, 0.061586, 0.034473
3.849360, 0.063418, 0.035480
3.876272, 0.065239, 0.036496
3.903236, 0.067041, 0.037516
3.930252, 0.068818, 0.038534
3.957320, 0.070568, 0.039545
3.984440, 0.072286, 0.040542
4.011613, 0.073966, 0.041521
4.038838, 0.075604, 0.042472
4.066116, 0.077199, 0.043394
4.093446, 0.078756, 0.044287
4.120830, 0.080292, 0.045160
4.148267, 0.081829, 0.046025
4.175757, 0.083384, 0.046895
4.203301, 0.084970, 0.047781
4.230898, 0.086585, 0.048685
4.258550, 0.088218, 0.049605
4.286255, 0.089849, 0.050534
4.314014, 0.091465, 0.051464
4.341827, 0.093058, 0.052392
4.369695, 0.094633, 0.053320
4.397618, 0.096203, 0.054256
4.425595, 0.097783, 0.055210
4.453627, 0.099383, 0.056189
4.481714, 0.101005, 0.057197
4.509857, 0.102643, 0.058235
4.538054, 0.104285, 0.059296
4.566308, 0.105922, 0.060376
4.594617, 0.107545, 0.061469
4.622982, 0.109149, 0.062571
4.651403, 0.110732, 0.063681
4.679880, 0.112293, 0.064795
4.708414, 0.113835, 0.065911
4.737004, 0.115368, 0.067032
4.765651, 0.116915, 0.068167
4.794355, 0.118507, 0.069330
4.823116, 0.120180, 0.070544
4.851934, 0.121962, 0.071834
4.880809, 0.123872, 0.073220
4.909742, 0.125907, 0.074716
4.938733, 0.128048, 0.076327
4.967782, 0.130255, 0.078045
4.996889, 0.132482, 0.079852
5.026054, 0.134683, 0.081725
5.055277, 0.136817, 0.083640
5.084559, 0.138857, 0.085578
5.113900, 0.140780, 0.087522
5.143300, 0.142566, 0.089456
5.172759, 0.144196, 0.091365
5.202277, 0.145657, 0.093230
5.231855, 0.146953, 0.095036
5.261493, 0.148107, 0.096776
5.291190, 0.149154, 0.098451
5.320948, 0.150130, 0.100070
5.350766, 0.151065, 0.101642
5.380644, 0.151966, 0.103170
5.410582, 0.152815, 0.104650
5.440582, 0.153573, 0.106067
5.470642, 0.154195, 0.107407
5.500764, 0.154649, 0.108657
5.530947, 0.154927, 0.109815
5.561191, 0.155037, 0.110887
5.591498, 0.154995, 0.111878
5.621866, 0.154810, 0.112787
5.652296, 0.154493, 0.113594
5.682789, 0.154059, 0.114265
5.713343, 0.153537, 0.114761
5.743961, 0.152982, 0.115050
5.774642, 0.152471, 0.115128
5.805385, 0.152097, 0.115017
5.836192, 0.151946, 0.114768
5.867062, 0.152076, 0.114440
5.897996, 0.152513, 0.114092
5.928994, 0.153246, 0.113771
5.960056, 0.154245, 0.113511
5.991182, 0.155463, 0.113327
6.022372, 0.156849, 0.113217
6.053627, 0.158356, 0.113162
6.084947, 0.159943, 0.113139
6.116332, 0.161588, 0.113128
6.147782, 0.163291, 0.113127
6.179298, 0.165075, 0.113148
6.210879, 0.166984, 0.113218
6.242527, 0.169079, 0.113378
6.274240, 0.171425, 0.113675
6.306019, 0.174097, 0.114157
6.337865, 0.177177, 0.114873
6.369778, 0.180765, 0.115873
6.401758, 0.184977, 0.117209
6.433804, 0.189940, 0.118926
6.465918, 0.195779, 0.121059
6.498100, 0.202601, 0.123632
6.530349, 0.210478, 0.126651
6.562666, 0.219445, 0.130103
6.595052, 0.229486, 0.133945
6.627505, 0.240551, 0.138095
6.660028, 0.252557, 0.142429
6.692619, 0.265404, 0.146780
6.725279, 0.278982, 0.150952
6.758009, 0.293181, 0.154737
6.790808, 0.307882, 0.157932
6.823676, 0.322921, 0.160346
6.856615, 0.338026, 0.161830
6.889624, 0.352751, 0.162299
6.922703, 0.366488, 0.161769
6.955853, 0.378568, 0.160365
6.989073, 0.388438, 0.158309
7.022365, 0.395808, 0.155860
7.055728, 0.400695, 0.153271
7.089162, 0.403368, 0.150750
7.122668, 0.404231, 0.148446
7.156246, 0.403712, 0.146450
7.189897, 0.402193, 0.144820
7.223619, 0.400005, 0.143600
7.257415, 0.397436, 0.142830
7.291283, 0.394744, 0.142543
7.325225, 0.392151, 0.142767
7.359239, 0.389855, 0.143518
7.393328, 0.388035, 0.144795
7.427490, 0.386854, 0.146568
7.461727, 0.386441, 0.148777
7.496037, 0.386891, 0.151342
7.530423, 0.388273, 0.154183
7.564883, 0.390663, 0.157246
7.599418, 0.394155, 0.160514
7.634029, 0.398848, 0.163997
7.668715, 0.404795, 0.167704
7.703477, 0.411956, 0.171621
7.738314, 0.420188, 0.175698
7.773229, 0.429284, 0.179866
7.808220, 0.439039, 0.184074
7.843287, 0.449308, 0.188312
7.878432, 0.460060, 0.192629
7.913654, 0.471410, 0.197122
7.948953, 0.483617, 0.201916
7.984331, 0.497053, 0.207138
8.019786, 0.512151, 0.212916
8.055320, 0.529322, 0.219389
8.090933, 0.548910, 0.226730
8.126624, 0.571126, 0.235156
8.162394, 0.595985, 0.244902
8.198244, 0.623264, 0.256168
8.234174, 0.652564, 0.269079
8.270183, 0.683486, 0.283678
8.306273, 0.715818, 0.299977
8.342443, 0.749666, 0.318027
8.378694, 0.785452, 0.338012
8.415025, 0.823790, 0.360309
8.451438, 0.865186, 0.385511
8.487933, 0.909573, 0.414388
8.524509, 0.955715, 0.447792
8.561168, 1.000554, 0.486473
8.597909, 1.038683, 0.530744
8.634732, 1.062619, 0.579935
8.671639, 1.064737, 0.631746
8.708629, 1.040583, 0.681791
8.745702, 0.991373, 0.723822
8.782859, 0.923521, 0.750971
8.820100, 0.845654, 0.757881
8.857425, 0.765534, 0.742733
8.894835, 0.688563, 0.707937
8.932330, 0.617777, 0.659043
8.969910, 0.554460, 0.602666
9.007575, 0.498777, 0.544656
9.045327, 0.450243, 0.489197
9.083164, 0.408068, 0.438746
9.121088, 0.371393, 0.394410
9.159098, 0.339419, 0.356401
9.197196, 0.311443, 0.324406
9.235380, 0.286862, 0.297847
9.273653, 0.265166, 0.276045
9.312013, 0.245925, 0.258338
9.350461, 0.228770, 0.244150
9.388998, 0.213400, 0.233030
9.427624, 0.199585, 0.224656
9.466338, 0.187163, 0.218823
9.505142, 0.176017, 0.215415
9.544036, 0.166034, 0.214388
9.583020, 0.157097, 0.215748
9.622094, 0.149091, 0.219534
9.661259, 0.141925, 0.225797
9.700515, 0.135540, 0.234541
9.739862, 0.129883, 0.245643
9.779300, 0.124896, 0.258702
9.818831, 0.120516, 0.272830
9.858454, 0.116684, 0.286522
9.898169, 0.113364, 0.297743
9.937977, 0.110524, 0.304358
9.977879, 0.108124, 0.304826
10.017874, 0.106101, 0.298816
10.057963, 0.104384, 0.287296
10.098146, 0.102911, 0.272053
10.138423, 0.101641, 0.255010
10.178796, 0.100553, 0.237733
10.219264, 0.099631, 0.221265
10.259827, 0.098860, 0.206172
10.300486, 0.098222, 0.192672
10.341241, 0.097709, 0.180769
10.382093, 0.097322, 0.170358
10.423042, 0.097067, 0.161302
10.464088, 0.096957, 0.153468
10.505232, 0.097008, 0.146741
10.546473, 0.097244, 0.141018
10.587813, 0.097694, 0.136216
10.629252, 0.098391, 0.132272
10.670789, 0.099371, 0.129144
10.712426, 0.100678, 0.126791
10.754163, 0.102365, 0.125177
10.796000, 0.104474, 0.124274
10.837937, 0.107019, 0.124055
10.879975, 0.109968, 0.124477
10.922114, 0.113253, 0.125454
10.964355, 0.116781, 0.126861
11.006697, 0.120451, 0.128552
11.049142, 0.124185, 0.130399
11.091689, 0.127950, 0.132339
11.134340, 0.131762, 0.134385
11.177094, 0.135650, 0.136589
11.219951, 0.139636, 0.138995
11.262913, 0.143700, 0.141600
11.305979, 0.147763, 0.144337
11.349150, 0.151690, 0.147095
11.392427, 0.155339, 0.149771
11.435809, 0.158603, 0.152301
11.479297, 0.161430, 0.154653
11.522892, 0.163823, 0.156807
11.566593, 0.165845, 0.158767
11.610402, 0.167596, 0.160565
11.654318, 0.169190, 0.162258
11.698342, 0.170736, 0.163913
11.742475, 0.172327, 0.165592
11.786717, 0.174025, 0.167331
11.831067, 0.175843, 0.169119
11.875528, 0.177762, 0.170919
11.920098, 0.179782, 0.172716
11.964779, 0.181952, 0.174550
12.009571, 0.184305, 0.176465
12.054474, 0.186798, 0.178433
12.099488, 0.189342, 0.180374
12.144615, 0.191911, 0.182248
12.189854, 0.194575, 0.184103
12.235207, 0.197443, 0.186011
12.280672, 0.200584, 0.188022
12.326252, 0.203996, 0.190137
12.371945, 0.207598, 0.192318
12.417754, 0.211277, 0.194513
12.463677, 0.214957, 0.196714
12.509716, 0.218621, 0.198970
12.555871, 0.222277, 0.201354
12.602142, 0.225909, 0.203904
12.648530, 0.229443, 0.206584
12.695035, 0.232769, 0.209289
12.741658, 0.235791, 0.211903
12.788399, 0.238467, 0.214345
12.835259, 0.240817, 0.216602
12.882238, 0.242921, 0.218728
12.929336, 0.244875, 0.220813
12.976555, 0.246765, 0.222928
13.023894, 0.248673, 0.225112
13.071353, 0.250669, 0.227388
