# energy, eels_NLFC_w, eels_LFC_w
11.219951, 0.242481, 0.258778
11.262913, 0.243154, 0.259506
11.305979, 0.243890, 0.260331
11.349150, 0.244769, 0.261335
11.392427, 0.245772, 0.262518
11.435809, 0.246800, 0.263803
11.479297, 0.247758, 0.265099
11.522892, 0.248623, 0.266383
11.566593, 0.249446, 0.267696
11.610402, 0.250290, 0.269087
11.654318, 0.251178, 0.270554
11.698342, 0.252074, 0.272029
11.742475, 0.252881, 0.273391
11.786717, 0.253431, 0.274456
11.831067, 0.253516, 0.275005
11.875528, 0.253022, 0.274907
11.920098, 0.252038, 0.274239
11.964779, 0.250843, 0.273284
12.009571, 0.249774, 0.272412
12.054474, 0.249084, 0.271916
12.099488, 0.248877, 0.271925
12.144615, 0.249151, 0.272435
12.189854, 0.249846, 0.273380
12.235207, 0.250850, 0.274658
12.280672, 0.252017, 0.276140
12.326252, 0.253216, 0.277695
12.371945, 0.254356, 0.279212
12.417754, 0.255383, 0.280603
12.463677, 0.256278, 0.281828
12.509716, 0.257072, 0.282914
12.555871, 0.257846, 0.283945
12.602142, 0.258681, 0.285012
12.648530, 0.259573, 0.286106
12.695035, 0.260387, 0.287062
12.741658, 0.260959, 0.287654
12.788399, 0.261246, 0.287796
12.835259, 0.261396, 0.287632
12.882238, 0.261647, 0.287444
12.929336, 0.262165, 0.287450
12.976555, 0.262978, 0.287706
13.023894, 0.264057, 0.288201
13.071353, 0.265390, 0.288939
13.118935, 0.266938, 0.289914
13.166637, 0.268602, 0.291070
13.214463, 0.270276, 0.292355
13.262411, 0.271910, 0.293780
13.310482, 0.273501, 0.295389
13.358677, 0.275099, 0.297249
13.406996, 0.276783, 0.299432
13.455440, 0.278558, 0.301917
13.504009, 0.280283, 0.304496
13.552703, 0.281718, 0.306841
13.601524, 0.282636, 0.308646
13.650471, 0.282908, 0.309716
13.699546, 0.282523, 0.309991
13.748748, 0.281575, 0.309529
13.798078, 0.280252, 0.308503
13.847537, 0.278776, 0.307172
13.897125, 0.277351, 0.305794
13.946843, 0.276106, 0.304531
13.996690, 0.275081, 0.303411
14.046669, 0.274248, 0.302379
14.096778, 0.273550, 0.301375
14.147020, 0.272932, 0.300370
14.197393, 0.272301, 0.299304
14.247899, 0.271460, 0.298001
14.298538, 0.270140, 0.296185
14.349311, 0.268169, 0.293670
14.400219, 0.265607, 0.290520
14.451261, 0.262677, 0.286976
14.502439, 0.259607, 0.283271
14.553752, 0.256531, 0.279526
14.605202, 0.253525, 0.275803
14.656789, 0.250707, 0.272242
14.708514, 0.248281, 0.269119
14.760376, 0.246466, 0.266746
14.812378, 0.245330, 0.265254
14.864518, 0.244708, 0.264488
14.916799, 0.244268, 0.264076
14.969219, 0.243680, 0.263635
15.021781, 0.242804, 0.262987
15.074484, 0.241748, 0.262217
15.127329, 0.240752, 0.261546
15.180316, 0.240000, 0.261149
15.233447, 0.239522, 0.261037
15.286721, 0.239204, 0.261084
15.340140, 0.238914, 0.261146
15.393704, 0.238624, 0.261195
15.447414, 0.238438, 0.261319
15.501269, 0.238485, 0.261619
15.555271, 0.238841, 0.262164
15.609421, 0.239541, 0.263012
15.663718, 0.240628, 0.264252
15.718164, 0.242154, 0.265966
15.772760, 0.244175, 0.268198
15.827504, 0.246793, 0.270999
15.882400, 0.250188, 0.274523
15.937446, 0.254486, 0.278905
15.992644, 0.259510, 0.283983
16.047994, 0.264707, 0.289177
16.103497, 0.269384, 0.293715
16.159154, 0.273044, 0.297013
16.214964, 0.275500, 0.298865
16.270930, 0.276934, 0.299514
16.327051, 0.277867, 0.299571
16.383328, 0.278944, 0.299730
16.439762, 0.280638, 0.300480
16.496353, 0.283056, 0.301965
16.553102, 0.285963, 0.304023
16.610010, 0.288976, 0.306331
16.667077, 0.291780, 0.308540
16.724305, 0.294328, 0.310522
16.781693, 0.296854, 0.312457
16.839242, 0.299554, 0.314576
16.896954, 0.302428, 0.316949
16.954828, 0.305392, 0.319526
17.012866, 0.308436, 0.322242
17.071068, 0.311672, 0.325111
17.129435, 0.315240, 0.328173
17.187967, 0.319197, 0.331414
17.246666, 0.323551, 0.334825
17.305531, 0.328327, 0.338460
17.364565, 0.333559, 0.342352
17.423766, 0.339218, 0.346407
17.483137, 0.345227, 0.350503
17.542678, 0.351611, 0.354711
17.602389, 0.358518, 0.359358
17.662271, 0.366017, 0.364859
17.722326, 0.374016, 0.371524
17.782553, 0.382396, 0.379465
17.842954, 0.390973, 0.388509
17.903530, 0.399244, 0.398074
17.964280, 0.406401, 0.407251
18.025206, 0.411774, 0.415205
18.086308, 0.415075, 0.421419
18.147588, 0.416421, 0.425704
18.209047, 0.416441, 0.428339
18.270683, 0.416209, 0.430130
18.332500, 0.416720, 0.432016
18.394497, 0.418428, 0.434564
18.456676, 0.421318, 0.437936
18.519036, 0.425259, 0.442177
18.581579, 0.430218, 0.447389
18.644306, 0.436117, 0.453559
18.707217, 0.442597, 0.460322
18.770314, 0.449164, 0.467124
18.833597, 0.455535, 0.473705
18.897067, 0.461796, 0.480338
18.960724, 0.468097, 0.487382
19.024570, 0.474412, 0.494855
19.088605, 0.480752, 0.502634
19.152831, 0.487331, 0.510768
19.217248, 0.494495, 0.519543
19.281857, 0.502392, 0.529110
19.346658, 0.510519, 0.538898
19.411653, 0.517994, 0.547893
19.476843, 0.524088, 0.555337
19.542229, 0.528444, 0.560864
19.607810, 0.531359, 0.564520
19.673589, 0.533838, 0.566876
19.739566, 0.536785, 0.568576
19.805742, 0.540439, 0.569939
19.872118, 0.544644, 0.571018
19.938694, 0.549229, 0.571763
20.005473, 0.553987, 0.572065
20.072454, 0.558757, 0.572068
20.139638, 0.563852, 0.572628
20.207027, 0.570141, 0.574937
20.274622, 0.578304, 0.579482
20.342422, 0.587943, 0.585422
20.410431, 0.597794, 0.590990
20.478647, 0.606940, 0.594681
20.547072, 0.615724, 0.596533
20.615708, 0.625644, 0.598327
20.684555, 0.637957, 0.601930
20.753614, 0.652485, 0.607968
20.822886, 0.667791, 0.615864
20.892373, 0.682115, 0.624281
20.962074, 0.694530, 0.631818
21.031991, 0.705649, 0.637870
21.102126, 0.716770, 0.642620
21.172478, 0.728843, 0.646557
21.243050, 0.742198, 0.650138
21.313842, 0.756864, 0.653887
21.384855, 0.772978, 0.658342
21.456091, 0.790800, 0.663767
21.527549, 0.810512, 0.670075
21.599232, 0.832024, 0.676849
21.671141, 0.855089, 0.683799
21.743275, 0.879829, 0.691515
21.815638, 0.906855, 0.701554
21.888228, 0.936543, 0.715409
21.961049, 0.968178, 0.733293
22.034100, 1.000080, 0.754106
22.107383, 1.030624, 0.776410
22.180900, 1.059321, 0.799466
22.254650, 1.086277, 0.822920
22.328635, 1.110776, 0.845685
22.402857, 1.132178, 0.866465
22.477316, 1.151555, 0.885105
22.552014, 1.171118, 0.902445
22.626952, 1.193240, 0.920070
22.702131, 1.218285, 0.939288
22.777551, 1.243177, 0.959870
22.853215, 1.263466, 0.980303
22.929123, 1.276338, 0.999253
23.005277, 1.281754, 1.016610
23.081678, 1.281989, 1.033363
23.158327, 1.280727, 1.051643
23.235225, 1.280012, 1.072933
23.312373, 1.279184, 1.095754
23.389773, 1.277786, 1.117965
23.467426, 1.275393, 1.137832
23.545333, 1.270036, 1.152505
23.623496, 1.260182, 1.159684
23.701915, 1.247406, 1.159894
23.780592, 1.234886, 1.155513
23.859528, 1.225914, 1.149955
23.938725, 1.222046, 1.145831
24.018183, 1.218503, 1.140180
24.097905, 1.208197, 1.127455
24.177891, 1.190051, 1.107335
24.258142, 1.168551, 1.083876
24.338661, 1.147732, 1.060367
24.419448, 1.128036, 1.037887
24.500505, 1.110784, 1.018913
24.581832, 1.098558, 1.007220
24.663432, 1.090642, 1.003305
24.745306, 1.083901, 1.003736
24.827455, 1.076794, 1.004826
24.909881, 1.069447, 1.004971
24.992584, 1.062170, 1.003627
25.075567, 1.054939, 1.000209
25.158831, 1.047631, 0.994891
25.242377, 1.040939, 0.989162
25.326206, 1.036297, 0.984900
25.410321, 1.034322, 0.983078
25.494722, 1.033477, 0.982281
25.579411, 1.031638, 0.980250
25.664390, 1.028794, 0.976815
25.749659, 1.027171, 0.974123
25.835221, 1.028354, 0.973619
25.921077, 1.032794, 0.975323
26.007229, 1.041481, 0.981273
26.093677, 1.053018, 0.992662
26.180424, 1.062443, 1.006156
26.267471, 1.066619, 1.018150
26.354820, 1.066613, 1.028078
26.442472, 1.063810, 1.035550
26.530429, 1.059083, 1.039832
26.618692, 1.054668, 1.042262
26.707264, 1.051458, 1.044647
26.796145, 1.047139, 1.046405
26.885337, 1.040589, 1.046489
26.974842, 1.033363, 1.045445
27.064662, 1.027351, 1.044577
27.154798, 1.022795, 1.044953
27.245251, 1.016316, 1.044726
27.336025, 1.004506, 1.041449
27.427119, 0.987612, 1.034813
27.518537, 0.969094, 1.027076
27.610279, 0.950525, 1.019898
27.702348, 0.931875, 1.013206
27.794744, 0.913101, 1.007591
27.887471, 0.891895, 1.001302
27.980530, 0.866740, 0.992011
28.073922, 0.838954, 0.979048
28.167649, 0.811077, 0.963401
28.261713, 0.784828, 0.947224
28.356116, 0.760625, 0.932352
28.450860, 0.738345, 0.920057
28.545947, 0.717307, 0.910228
28.641378, 0.695956, 0.900465
28.737155, 0.673392, 0.888937
28.833280, 0.649657, 0.875662
28.929756, 0.625090, 0.860512
29.026584, 0.601000, 0.843958
29.123765, 0.578925, 0.828125
29.221303, 0.558512, 0.814627
29.319198, 0.538201, 0.802310
29.417453, 0.517720, 0.790373
29.516071, 0.497324, 0.780065
29.615051, 0.476013, 0.771450
29.714398, 0.452695, 0.763219
29.814113, 0.427992, 0.754427
29.914197, 0.403461, 0.745008
30.014654, 0.379950, 0.735209
30.115484, 0.358141, 0.725306
30.216691, 0.339996, 0.715673
30.318276, 0.328704, 0.705918
30.420242, 0.328073, 0.695356
30.522589, 0.341174, 0.686517
30.625322, 0.368263, 0.682140
30.728442, 0.405151, 0.681009
30.831950, 0.450195, 0.681341
30.935850, 0.509701, 0.683477
31.040143, 0.584887, 0.689296
31.144832, 0.649015, 0.699188
31.249919, 0.683967, 0.708902
31.355406, 0.716817, 0.715287
31.461296, 0.771013, 0.720080
31.567591, 0.856965, 0.724852
31.674292, 0.979246, 0.727938
31.781404, 1.127636, 0.728381
31.888927, 1.269611, 0.728239
31.996864, 1.373110, 0.730159
32.105219, 1.435849, 0.736905
32.213992, 1.478664, 0.749834
32.323186, 1.519260, 0.768053
32.432805, 1.563140, 0.792845
32.542850, 1.607710, 0.827570
32.653324, 1.644399, 0.875875
32.764230, 1.665900, 0.937566
32.875569, 1.674312, 1.006304
32.987345, 1.676574, 1.073228
33.099560, 1.682655, 1.133859
33.212217, 1.702356, 1.191530
33.325318, 1.728774, 1.243834
33.438866, 1.746968, 1.281908
33.552864, 1.753983, 1.303337
33.667314, 1.752871, 1.311271
33.782219, 1.749103, 1.312218
33.897582, 1.744212, 1.309830
34.013405, 1.731106, 1.304201
34.129691, 1.699138, 1.291732
34.246443, 1.641646, 1.263806
34.363664, 1.567640, 1.216558
34.481357, 1.505869, 1.160813
34.599524, 1.480594, 1.114879
34.718168, 1.465274, 1.084048
34.837293, 1.411145, 1.047240
34.956901, 1.327027, 0.989904
35.076995, 1.259757, 0.927116
35.197578, 1.252442, 0.876986
35.318653, 1.326432, 0.845846
35.440223, 1.476870, 0.832501
35.562291, 1.664405, 0.836073
35.684861, 1.810772, 0.855888
35.807935, 1.870689, 0.885817
35.931516, 1.872542, 0.912911
36.055607, 1.862391, 0.931980
36.180213, 1.844827, 0.948351
36.305335, 1.809494, 0.955582
36.430978, 1.772605, 0.941358
36.557144, 1.776587, 0.912388
36.683836, 1.854443, 0.887833
36.811059, 1.980284, 0.877115
36.938815, 2.093072, 0.882966
37.067107, 2.166457, 0.902627
37.195940, 2.203105, 0.927775
37.325316, 2.205377, 0.952272
37.455239, 2.186111, 0.974121
37.585712, 2.157914, 0.995397
37.716740, 2.111856, 1.024396
37.848324, 2.042695, 1.065765
37.980470, 1.989573, 1.113056
38.113180, 1.969850, 1.164150
38.246459, 1.924067, 1.228596
38.380309, 1.813469, 1.313474
38.514735, 1.670299, 1.419722
38.649741, 1.525322, 1.546949
38.785329, 1.385688, 1.703462
38.921504, 1.252660, 1.903426
39.058270, 1.129808, 2.145088
39.195630, 1.007875, 2.416554
39.333589, 0.883929, 2.690374
39.472150, 0.763991, 2.976255
39.611317, 0.651117, 3.297879
39.751095, 0.548427, 3.561590
39.891486, 0.456874, 3.571352
40.032496, 0.378342, 3.202888
40.174129, 0.314384, 2.577136
40.316388, 0.262279, 1.930889
40.459278, 0.220735, 1.416640
40.602802, 0.187510, 1.048392
40.746966, 0.161281, 0.789827
40.891773, 0.141233, 0.609350
41.037228, 0.125572, 0.482501
