# energy, eels_NLFC_w, eels_LFC_w
1.553977, 0.043520, 0.014143
1.576655, 0.046206, 0.014924
1.599372, 0.048985, 0.015702
1.622130, 0.051840, 0.016471
1.644928, 0.054758, 0.017225
1.667767, 0.057726, 0.017959
1.690646, 0.060737, 0.018668
1.713565, 0.063787, 0.019352
1.736525, 0.066875, 0.020010
1.759526, 0.070000, 0.020641
1.782568, 0.073157, 0.021247
1.805651, 0.076336, 0.021828
1.828776, 0.079518, 0.022383
1.851941, 0.082679, 0.022912
1.875148, 0.085786, 0.023415
1.898396, 0.088808, 0.023889
1.921686, 0.091717, 0.024335
1.945017, 0.094495, 0.024748
1.968391, 0.097135, 0.025124
1.991806, 0.099648, 0.025458
2.015263, 0.102058, 0.025742
2.038763, 0.104407, 0.025971
2.062305, 0.106743, 0.026143
2.085889, 0.109122, 0.026260
2.109515, 0.111601, 0.026327
2.133184, 0.114232, 0.026354
2.156896, 0.117050, 0.026351
2.180651, 0.120074, 0.026329
2.204449, 0.123293, 0.026297
2.228289, 0.126670, 0.026260
2.252173, 0.130138, 0.026220
2.276101, 0.133609, 0.026176
2.300071, 0.136988, 0.026127
2.324086, 0.140188, 0.026075
2.348143, 0.143147, 0.026023
2.372245, 0.145837, 0.025978
2.396391, 0.148262, 0.025948
2.420580, 0.150453, 0.025939
2.444814, 0.152453, 0.025957
2.469092, 0.154312, 0.026004
2.493414, 0.156076, 0.026082
2.517781, 0.157790, 0.026189
2.542192, 0.159492, 0.026322
2.566649, 0.161209, 0.026481
2.591150, 0.162951, 0.026663
2.615696, 0.164700, 0.026871
2.640287, 0.166404, 0.027108
2.664923, 0.167967, 0.027382
2.689605, 0.169243, 0.027702
2.714332, 0.170046, 0.028085
2.739105, 0.170154, 0.028548
2.763924, 0.169340, 0.029112
2.788789, 0.167395, 0.029800
2.813699, 0.164159, 0.030637
2.838656, 0.159554, 0.031643
2.863659, 0.153600, 0.032836
2.888708, 0.146421, 0.034220
2.913804, 0.138232, 0.035783
2.938946, 0.129317, 0.037480
2.964135, 0.119998, 0.039228
2.989371, 0.110598, 0.040883
3.014654, 0.101416, 0.042245
3.039985, 0.092699, 0.043078
3.065362, 0.084627, 0.043163
3.090787, 0.077310, 0.042377
3.116260, 0.070789, 0.040748
3.141780, 0.065055, 0.038452
3.167348, 0.060064, 0.035751
3.192965, 0.055752, 0.032909
3.218629, 0.052047, 0.030138
3.244341, 0.048881, 0.027573
3.270102, 0.046190, 0.025285
3.295911, 0.043918, 0.023295
3.321769, 0.042018, 0.021598
3.347676, 0.040451, 0.020173
3.373632, 0.039186, 0.018993
3.399636, 0.038197, 0.018032
3.425690, 0.037464, 0.017263
3.451793, 0.036970, 0.016667
3.477946, 0.036700, 0.016224
3.504149, 0.036641, 0.015918
3.530401, 0.036780, 0.015736
3.556703, 0.037102, 0.015666
3.583055, 0.037594, 0.015697
3.609457, 0.038244, 0.015822
3.635910, 0.039041, 0.016031
3.662413, 0.039974, 0.016319
3.688966, 0.041034, 0.016679
3.715571, 0.042216, 0.017108
3.742226, 0.043514, 0.017602
3.768933, 0.044927, 0.018160
3.795690, 0.046450, 0.018779
3.822499, 0.048077, 0.019456
3.849360, 0.049797, 0.020186
3.876272, 0.051590, 0.020960
3.903236, 0.053430, 0.021765
3.930252, 0.055289, 0.022586
3.957320, 0.057140, 0.023409
3.984440, 0.058962, 0.024218
4.011613, 0.060742, 0.025006
4.038838, 0.062478, 0.025767
4.066116, 0.064171, 0.026499
4.093446, 0.065829, 0.027206
4.120830, 0.067461, 0.027893
4.148267, 0.069079, 0.028566
4.175757, 0.070690, 0.029230
4.203301, 0.072301, 0.029891
4.230898, 0.073913, 0.030552
4.258550, 0.075530, 0.031216
4.286255, 0.077154, 0.031884
4.314014, 0.078789, 0.032561
4.341827, 0.080442, 0.033248
4.369695, 0.082115, 0.033948
4.397618, 0.083809, 0.034662
4.425595, 0.085518, 0.035388
4.453627, 0.087236, 0.036125
4.481714, 0.088947, 0.036872
4.509857, 0.090638, 0.037625
4.538054, 0.092296, 0.038385
4.566308, 0.093913, 0.039151
4.594617, 0.095487, 0.039923
4.622982, 0.097022, 0.040702
4.651403, 0.098525, 0.041489
4.679880, 0.100007, 0.042287
4.708414, 0.101475, 0.043095
4.737004, 0.102929, 0.043915
4.765651, 0.104362, 0.044741
4.794355, 0.105766, 0.045568
4.823116, 0.107131, 0.046391
4.851934, 0.108451, 0.047205
4.880809, 0.109727, 0.048012
4.909742, 0.110958, 0.048816
4.938733, 0.112142, 0.049621
4.967782, 0.113273, 0.050437
4.996889, 0.114338, 0.051270
5.026054, 0.115320, 0.052124
5.055277, 0.116194, 0.052994
5.084559, 0.116930, 0.053865
5.113900, 0.117494, 0.054712
5.143300, 0.117856, 0.055503
5.172759, 0.117995, 0.056200
5.202277, 0.117912, 0.056772
5.231855, 0.117633, 0.057196
5.261493, 0.117211, 0.057468
5.291190, 0.116723, 0.057602
5.320948, 0.116255, 0.057627
5.350766, 0.115896, 0.057583
5.380644, 0.115728, 0.057514
5.410582, 0.115818, 0.057464
5.440582, 0.116214, 0.057472
5.470642, 0.116939, 0.057568
5.500764, 0.117989, 0.057773
5.530947, 0.119329, 0.058089
5.561191, 0.120890, 0.058499
5.591498, 0.122589, 0.058972
5.621866, 0.124352, 0.059472
5.652296, 0.126128, 0.059966
5.682789, 0.127898, 0.060434
5.713343, 0.129678, 0.060868
5.743961, 0.131512, 0.061272
5.774642, 0.133471, 0.061661
5.805385, 0.135639, 0.062060
5.836192, 0.138097, 0.062499
5.867062, 0.140892, 0.063005
5.897996, 0.144033, 0.063594
5.928994, 0.147477, 0.064267
5.960056, 0.151144, 0.065006
5.991182, 0.154924, 0.065777
6.022372, 0.158693, 0.066538
6.053627, 0.162332, 0.067245
6.084947, 0.165750, 0.067869
6.116332, 0.168913, 0.068407
6.147782, 0.171859, 0.068885
6.179298, 0.174700, 0.069355
6.210879, 0.177591, 0.069881
6.242527, 0.180702, 0.070521
6.274240, 0.184197, 0.071319
6.306019, 0.188224, 0.072301
6.337865, 0.192913, 0.073478
6.369778, 0.198381, 0.074855
6.401758, 0.204726, 0.076433
6.433804, 0.212027, 0.078208
6.465918, 0.220348, 0.080173
6.498100, 0.229727, 0.082304
6.530349, 0.240181, 0.084557
6.562666, 0.251717, 0.086867
6.595052, 0.264353, 0.089165
6.627505, 0.278130, 0.091380
6.660028, 0.293103, 0.093450
6.692619, 0.309301, 0.095316
6.725279, 0.326669, 0.096917
6.758009, 0.344991, 0.098189
6.790808, 0.363831, 0.099074
6.823676, 0.382508, 0.099534
6.856615, 0.400145, 0.099569
6.889624, 0.415790, 0.099225
6.922703, 0.428593, 0.098578
6.955853, 0.437956, 0.097717
6.989073, 0.443605, 0.096726
7.022365, 0.445596, 0.095675
7.055728, 0.444290, 0.094625
7.089162, 0.440307, 0.093632
7.122668, 0.434429, 0.092745
7.156246, 0.427481, 0.092006
7.189897, 0.420219, 0.091442
7.223619, 0.413260, 0.091072
7.257415, 0.407037, 0.090912
7.291283, 0.401826, 0.090979
7.325225, 0.397790, 0.091299
7.359239, 0.395023, 0.091901
7.393328, 0.393565, 0.092807
7.427490, 0.393405, 0.094030
7.461727, 0.394491, 0.095570
7.496037, 0.396741, 0.097413
7.530423, 0.400044, 0.099536
7.564883, 0.404259, 0.101906
7.599418, 0.409229, 0.104480
7.634029, 0.414794, 0.107220
7.668715, 0.420801, 0.110090
7.703477, 0.427131, 0.113062
7.738314, 0.433715, 0.116111
7.773229, 0.440557, 0.119212
7.808220, 0.447739, 0.122331
7.843287, 0.455408, 0.125430
7.878432, 0.463770, 0.128472
7.913654, 0.473082, 0.131431
7.948953, 0.483640, 0.134304
7.984331, 0.495750, 0.137121
8.019786, 0.509686, 0.139944
8.055320, 0.525638, 0.142882
8.090933, 0.543634, 0.146085
8.126624, 0.563426, 0.149729
8.162394, 0.584408, 0.153968
8.198244, 0.605655, 0.158887
8.234174, 0.626145, 0.164477
8.270183, 0.645074, 0.170653
8.306273, 0.662080, 0.177304
8.342443, 0.677270, 0.184339
8.378694, 0.691090, 0.191726
8.415025, 0.704151, 0.199494
8.451438, 0.717037, 0.207740
8.487933, 0.730193, 0.216615
8.524509, 0.743913, 0.226332
8.561168, 0.758399, 0.237188
8.597909, 0.773754, 0.249606
8.634732, 0.789745, 0.264164
8.671639, 0.805322, 0.281601
8.708629, 0.817969, 0.302742
8.745702, 0.823330, 0.328327
8.782859, 0.815794, 0.358662
8.820100, 0.790621, 0.393025
8.857425, 0.746788, 0.428897
8.894835, 0.688198, 0.461396
8.932330, 0.621945, 0.483826
8.969910, 0.555171, 0.490123
9.007575, 0.492908, 0.478222
9.045327, 0.437643, 0.451419
9.083164, 0.389937, 0.416253
9.121088, 0.349264, 0.379139
9.159098, 0.314653, 0.344427
9.197196, 0.285068, 0.314273
9.235380, 0.259583, 0.289339
9.273653, 0.237446, 0.269512
9.312013, 0.218061, 0.254381
9.350461, 0.200973, 0.243492
9.388998, 0.185843, 0.236464
9.427624, 0.172415, 0.233043
9.466338, 0.160485, 0.233102
9.505142, 0.149870, 0.236629
9.544036, 0.140409, 0.243710
9.583020, 0.131972, 0.254501
9.622094, 0.124456, 0.269150
9.661259, 0.117770, 0.287636
9.700515, 0.111830, 0.309529
9.739862, 0.106556, 0.333682
9.779300, 0.101879, 0.357945
9.818831, 0.097739, 0.379092
9.858454, 0.094078, 0.393303
9.898169, 0.090835, 0.397322
9.937977, 0.087958, 0.389801
9.977879, 0.085424, 0.371911
10.017874, 0.083226, 0.346760
10.057963, 0.081366, 0.318063
10.098146, 0.079835, 0.288960
10.138423, 0.078614, 0.261511
10.178796, 0.077680, 0.236772
10.219264, 0.077005, 0.215110
10.259827, 0.076564, 0.196486
10.300486, 0.076324, 0.180632
10.341241, 0.076261, 0.167187
10.382093, 0.076362, 0.155794
10.423042, 0.076621, 0.146140
10.464088, 0.077025, 0.137963
10.505232, 0.077561, 0.131050
10.546473, 0.078214, 0.125220
10.587813, 0.078984, 0.120326
10.629252, 0.079880, 0.116265
10.670789, 0.080917, 0.112970
10.712426, 0.082095, 0.110370
10.754163, 0.083388, 0.108360
10.796000, 0.084747, 0.106801
10.837937, 0.086124, 0.105563
10.879975, 0.087497, 0.104566
10.922114, 0.088869, 0.103773
10.964355, 0.090260, 0.103169
11.006697, 0.091702, 0.102756
11.049142, 0.093232, 0.102556
11.091689, 0.094880, 0.102593
11.134340, 0.096652, 0.102878
11.177094, 0.098532, 0.103390
11.219951, 0.100502, 0.104094
11.262913, 0.102565, 0.104962
11.305979, 0.104758, 0.105988
11.349150, 0.107143, 0.107193
11.392427, 0.109766, 0.108598
11.435809, 0.112616, 0.110190
11.479297, 0.115616, 0.111915
11.522892, 0.118664, 0.113699
11.566593, 0.121673, 0.115488
11.610402, 0.124578, 0.117246
11.654318, 0.127330, 0.118942
11.698342, 0.129908, 0.120557
11.742475, 0.132321, 0.122081
11.786717, 0.134589, 0.123509
11.831067, 0.136743, 0.124851
11.875528, 0.138853, 0.126151
11.920098, 0.141028, 0.127489
11.964779, 0.143375, 0.128939
12.009571, 0.145956, 0.130557
12.054474, 0.148790, 0.132380
12.099488, 0.151878, 0.134452
12.144615, 0.155221, 0.136813
12.189854, 0.158793, 0.139464
12.235207, 0.162530, 0.142348
12.280672, 0.166335, 0.145373
12.326252, 0.170102, 0.148447
12.371945, 0.173727, 0.151499
12.417754, 0.177108, 0.154455
12.463677, 0.180147, 0.157224
12.509716, 0.182785, 0.159715
12.555871, 0.185063, 0.161905
12.602142, 0.187151, 0.163883
12.648530, 0.189292, 0.165818
12.695035, 0.191659, 0.167851
12.741658, 0.194284, 0.170010
12.788399, 0.197084, 0.172238
12.835259, 0.199993, 0.174481
12.882238, 0.203024, 0.176763
12.929336, 0.206250, 0.179182
12.976555, 0.209715, 0.181832
13.023894, 0.213400, 0.184742
13.071353, 0.217230, 0.187876
13.118935, 0.221123, 0.191171
13.166637, 0.225038, 0.194586
13.214463, 0.228981, 0.198114
13.262411, 0.232941, 0.201732
13.310482, 0.236872, 0.205377
13.358677, 0.240755, 0.209012
13.406996, 0.244616, 0.212637
13.455440, 0.248458, 0.216233
13.504009, 0.252199, 0.219728
13.552703, 0.255659, 0.223009
13.601524, 0.258651, 0.225968
13.650471, 0.261100, 0.228564
13.699546, 0.263064, 0.230834
13.748748, 0.264640, 0.232818
13.798078, 0.265863, 0.234486
13.847537, 0.266737, 0.235762
13.897125, 0.267348, 0.236620
13.946843, 0.267886, 0.237146
13.996690, 0.268549, 0.237495
14.046669, 0.269445, 0.237805
14.096778, 0.270545, 0.238131
14.147020, 0.271707, 0.238445
14.197393, 0.272797, 0.238743
14.247899, 0.273800, 0.239142
14.298538, 0.274768, 0.239814
14.349311, 0.275654, 0.240842
14.400219, 0.276244, 0.242154
14.451261, 0.276273, 0.243616
14.502439, 0.275577, 0.245139
14.553752, 0.274145, 0.246699
14.605202, 0.272124, 0.248312
14.656789, 0.269739, 0.250004
14.708514, 0.267168, 0.251721
14.760376, 0.264540, 0.253337
14.812378, 0.262030, 0.254785
14.864518, 0.259862, 0.256120
14.916799, 0.258217, 0.257440
14.969219, 0.257164, 0.258740
15.021781, 0.256710, 0.259909
15.074484, 0.256819, 0.260814
15.127329, 0.257396, 0.261352
15.180316, 0.258313, 0.261473
15.233447, 0.259434, 0.261189
15.286721, 0.260634, 0.260576
15.340140, 0.261841, 0.259771
15.393704, 0.263016, 0.258929
15.447414, 0.264082, 0.258149
15.501269, 0.264910, 0.257437
15.555271, 0.265428, 0.256767
15.609421, 0.265728, 0.256170
15.663718, 0.265979, 0.255722
15.718164, 0.266206, 0.255448
15.772760, 0.266257, 0.255317
15.827504, 0.265978, 0.255310
15.882400, 0.265292, 0.255392
15.937446, 0.264073, 0.255397
15.992644, 0.262117, 0.255023
16.047994, 0.259304, 0.253925
16.103497, 0.255702, 0.251808
16.159154, 0.251605, 0.248576
16.214964, 0.247479, 0.244439
16.270930, 0.243781, 0.239829
16.327051, 0.240889, 0.235278
16.383328, 0.239159, 0.231348
16.439762, 0.238900, 0.228529
16.496353, 0.240270, 0.227102
16.553102, 0.243218, 0.227080
16.610010, 0.247555, 0.228317
16.667077, 0.253065, 0.230690
16.724305, 0.259460, 0.234114
16.781693, 0.266289, 0.238439
16.839242, 0.273071, 0.243433
16.896954, 0.279511, 0.248852
16.954828, 0.285538, 0.254506
17.012866, 0.291172, 0.260243
17.071068, 0.296468, 0.265936
17.129435, 0.301481, 0.271519
17.187967, 0.306184, 0.276954
17.246666, 0.310564, 0.282227
17.305531, 0.314755, 0.287349
17.364565, 0.318911, 0.292262
17.423766, 0.323022, 0.296816
17.483137, 0.326951, 0.300842
17.542678, 0.330582, 0.304142
17.602389, 0.333805, 0.306430
17.662271, 0.336454, 0.307435
17.722326, 0.338463, 0.307155
17.782553, 0.340037, 0.306067
17.842954, 0.341525, 0.304997
17.903530, 0.343179, 0.304745
17.964280, 0.345021, 0.305689
18.025206, 0.346930, 0.307628
18.086308, 0.348989, 0.310095
18.147588, 0.351561, 0.312736
18.209047, 0.354905, 0.315338
18.270683, 0.358802, 0.317651
18.332500, 0.362579, 0.319286
18.394497, 0.365582, 0.319868
18.456676, 0.367710, 0.319391
18.519036, 0.369504, 0.318343
18.581579, 0.371874, 0.317472
18.644306, 0.375723, 0.317521
18.707217, 0.381473, 0.318942
18.770314, 0.388818, 0.321676
18.833597, 0.397042, 0.325279
18.897067, 0.405614, 0.329302
18.960724, 0.414381, 0.333550
19.024570, 0.423040, 0.338022
19.088605, 0.430594, 0.342658
19.152831, 0.435694, 0.347239
19.217248, 0.437375, 0.351416
19.281857, 0.435511, 0.354817
19.346658, 0.430875, 0.357229
19.411653, 0.424733, 0.358658
19.476843, 0.418187, 0.359163
19.542229, 0.411981, 0.358659
19.607810, 0.406931, 0.357085
19.673589, 0.404082, 0.354736
19.739566, 0.404422, 0.352307
19.805742, 0.408525, 0.350617
19.872118, 0.416348, 0.350148
19.938694, 0.427500, 0.350864
20.005473, 0.441721, 0.352500
20.072454, 0.459107, 0.355056
20.139638, 0.479795, 0.358972
20.207027, 0.503237, 0.364886
20.274622, 0.527666, 0.373263
20.342422, 0.550704, 0.384080
20.410431, 0.570906, 0.396858
20.478647, 0.588366, 0.410956
20.547072, 0.604206, 0.425874
20.615708, 0.619863, 0.441341
20.684555, 0.636255, 0.457239
20.753614, 0.653189, 0.473614
20.822886, 0.669602, 0.490612
20.892373, 0.684013, 0.507814
20.962074, 0.695280, 0.524198
21.031991, 0.703447, 0.539235
21.102126, 0.709341, 0.553048
21.172478, 0.713800, 0.565670
21.243050, 0.717541, 0.577254
21.313842, 0.721192, 0.588489
21.384855, 0.725325, 0.600045
21.456091, 0.731345, 0.612535
21.527549, 0.741643, 0.626962
21.599232, 0.758252, 0.644587
21.671141, 0.781955, 0.666113
21.743275, 0.812245, 0.690947
21.815638, 0.846373, 0.717254
21.888228, 0.878941, 0.742620
21.961049, 0.904107, 0.764346
22.034100, 0.918711, 0.779791
22.107383, 0.922590, 0.787274
22.180900, 0.917517, 0.786700
22.254650, 0.906934, 0.779693
22.328635, 0.894676, 0.768702
22.402857, 0.884036, 0.756441
22.477316, 0.878192, 0.746626
22.552014, 0.879626, 0.743195
22.626952, 0.887891, 0.747649
22.702131, 0.898800, 0.757963
22.777551, 0.907547, 0.770475
22.853215, 0.911899, 0.782291
22.929123, 0.911848, 0.791775
23.005277, 0.908241, 0.798305
23.081678, 0.902919, 0.802919
23.158327, 0.898292, 0.808100
23.235225, 0.895881, 0.815691
23.312373, 0.895425, 0.825790
23.389773, 0.894262, 0.835992
23.467426, 0.889184, 0.842274
23.545333, 0.879443, 0.841708
23.623496, 0.867032, 0.833684
23.701915, 0.854803, 0.820066
23.780592, 0.844705, 0.803914
23.859528, 0.836715, 0.787538
23.938725, 0.829401, 0.771750
24.018183, 0.821156, 0.756297
24.097905, 0.811085, 0.741258
24.177891, 0.798643, 0.726860
24.258142, 0.783824, 0.713249
24.338661, 0.767261, 0.700433
24.419448, 0.750085, 0.688168
24.500505, 0.733969, 0.676436
24.581832, 0.719279, 0.664569
24.663432, 0.704554, 0.651210
24.745306, 0.689082, 0.636235
24.827455, 0.673824, 0.620946
24.909881, 0.659306, 0.605861
24.992584, 0.645878, 0.590921
25.075567, 0.634597, 0.576952
25.158831, 0.626255, 0.564891
25.242377, 0.619972, 0.554356
25.326206, 0.614451, 0.544587
25.410321, 0.609677, 0.536106
25.494722, 0.606632, 0.529888
25.579411, 0.606010, 0.526149
25.664390, 0.607561, 0.524170
25.749659, 0.611169, 0.523476
25.835221, 0.616973, 0.524179
25.921077, 0.623811, 0.526165
26.007229, 0.629563, 0.528782
26.093677, 0.633489, 0.531322
26.180424, 0.636277, 0.533747
26.267471, 0.637301, 0.535549
26.354820, 0.635475, 0.535795
26.442472, 0.631905, 0.534953
26.530429, 0.628213, 0.534091
26.618692, 0.625147, 0.533853
26.707264, 0.622453, 0.534289
26.796145, 0.618862, 0.534673
26.885337, 0.613636, 0.534250
26.974842, 0.607454, 0.533566
27.064662, 0.600746, 0.533777
27.154798, 0.593395, 0.535102
27.245251, 0.585004, 0.537068
27.336025, 0.574976, 0.539591
27.427119, 0.564223, 0.542980
27.518537, 0.554235, 0.547475
27.610279, 0.544430, 0.553379
27.702348, 0.532679, 0.559972
27.794744, 0.519269, 0.566745
27.887471, 0.505883, 0.574223
27.980530, 0.492799, 0.582002
28.073922, 0.479607, 0.588507
28.167649, 0.466105, 0.591701
28.261713, 0.452990, 0.592009
28.356116, 0.441365, 0.591461
28.450860, 0.431733, 0.590779
28.545947, 0.424258, 0.590186
28.641378, 0.418649, 0.590334
28.737155, 0.413594, 0.590580
28.833280, 0.408060, 0.589639
28.929756, 0.402688, 0.588346
29.026584, 0.397857, 0.588281
29.123765, 0.393204, 0.589962
29.221303, 0.388248, 0.592747
29.319198, 0.381941, 0.595216
29.417453, 0.373826, 0.596993
29.516071, 0.363893, 0.597968
29.615051, 0.352265, 0.596847
29.714398, 0.339575, 0.593025
29.814113, 0.326655, 0.586641
29.914197, 0.314001, 0.577908
30.014654, 0.302319, 0.568497
30.115484, 0.292571, 0.561314
30.216691, 0.285386, 0.557576
30.318276, 0.283019, 0.556853
30.420242, 0.290066, 0.559998
30.522589, 0.310593, 0.567312
30.625322, 0.345243, 0.577464
30.728442, 0.389313, 0.589335
30.831950, 0.441548, 0.601804
30.935850, 0.508917, 0.615215
31.040143, 0.587429, 0.630481
31.144832, 0.646809, 0.646381
31.249919, 0.680316, 0.659744
31.355406, 0.720491, 0.669805
31.461296, 0.787540, 0.677588
31.567591, 0.885897, 0.683957
31.674292, 1.007133, 0.688926
31.781404, 1.123792, 0.693169
31.888927, 1.202034, 0.699319
31.996864, 1.234358, 0.708830
32.105219, 1.236633, 0.721576
32.213992, 1.224598, 0.737306
32.323186, 1.205641, 0.756496
32.432805, 1.183088, 0.779850
32.542850, 1.157986, 0.806039
32.653324, 1.130422, 0.830906
32.764230, 1.102705, 0.850898
32.875569, 1.080583, 0.866550
32.987345, 1.066154, 0.878833
33.099560, 1.055701, 0.885624
33.212217, 1.046038, 0.885334
33.325318, 1.034195, 0.878064
33.438866, 1.018812, 0.864699
33.552864, 1.004767, 0.850250
33.667314, 0.996191, 0.839979
33.782219, 0.992730, 0.834733
33.897582, 0.993363, 0.833541
34.013405, 0.994480, 0.834640
34.129691, 0.988731, 0.833643
34.246443, 0.973353, 0.827388
34.363664, 0.953157, 0.815886
34.481357, 0.939690, 0.803416
34.599524, 0.942149, 0.797594
34.718168, 0.949563, 0.799495
34.837293, 0.945392, 0.801917
34.956901, 0.930919, 0.799338
35.076995, 0.917525, 0.788977
35.197578, 0.924119, 0.772740
35.318653, 0.969531, 0.759468
35.440223, 1.054290, 0.756680
35.562291, 1.152701, 0.765298
35.684861, 1.226285, 0.784230
35.807935, 1.261996, 0.807904
35.931516, 1.279470, 0.829878
36.055607, 1.301222, 0.851996
36.180213, 1.326918, 0.877491
36.305335, 1.343576, 0.898797
36.430978, 1.351207, 0.904609
36.557144, 1.372054, 0.895650
36.683836, 1.430386, 0.883801
36.811059, 1.523985, 0.880384
36.938815, 1.632607, 0.890838
37.067107, 1.750456, 0.916150
37.195940, 1.873488, 0.954654
37.325316, 1.978845, 1.000376
37.455239, 2.047988, 1.047378
37.585712, 2.069146, 1.091585
37.716740, 2.048227, 1.133906
37.848324, 2.002363, 1.181389
37.980470, 1.935698, 1.236489
38.113180, 1.842050, 1.288491
38.246459, 1.723205, 1.327596
38.380309, 1.607016, 1.353916
38.514735, 1.513219, 1.371854
38.649741, 1.431743, 1.388181
38.785329, 1.339567, 1.412348
38.921504, 1.228087, 1.440483
39.058270, 1.104586, 1.473262
39.195630, 0.973080, 1.521760
39.333589, 0.841079, 1.598258
39.472150, 0.717977, 1.717103
39.611317, 0.609156, 1.888084
39.751095, 0.514348, 2.114099
39.891486, 0.432067, 2.346571
40.032496, 0.364287, 2.427824
40.174129, 0.311731, 2.221559
40.316388, 0.272500, 1.812853
40.459278, 0.243126, 1.410194
40.602802, 0.219126, 1.089885
40.746966, 0.199433, 0.851093
40.891773, 0.183652, 0.682193
41.037228, 0.168995, 0.556461
41.183335, 0.156358, 0.460611
41.330099, 0.145167, 0.385129
41.477524, 0.135758, 0.326941
41.625614, 0.128823, 0.284485
41.774373, 0.122650, 0.252073
41.923808, 0.116019, 0.224088
42.073921, 0.110232, 0.201155
42.224718, 0.105584, 0.183332
42.376204, 0.101619, 0.168809
42.528383, 0.098536, 0.157456
42.681259, 0.096122, 0.148817
42.834838, 0.093550, 0.141347
42.989125, 0.091663, 0.135642
43.144125, 0.091129, 0.132241
43.299841, 0.090478, 0.128971
43.456281, 0.089072, 0.124832
43.613447, 0.086895, 0.119985
43.771346, 0.084222, 0.114505
43.929983, 0.081263, 0.108614
44.089363, 0.078970, 0.103632
44.249490, 0.077203, 0.099390
44.410371, 0.075768, 0.095822
44.572011, 0.075027, 0.093604
44.734415, 0.074387, 0.091781
44.897588, 0.073828, 0.090293
45.061537, 0.073352, 0.089072
45.226265, 0.071729, 0.086669
45.391780, 0.069164, 0.083237
45.558087, 0.065471, 0.078609
45.725191, 0.060853, 0.072962
45.893098, 0.056515, 0.067412
46.061814, 0.052884, 0.062577
46.231345, 0.049835, 0.058518
46.401697, 0.047140, 0.054984
46.572876, 0.045182, 0.052328
46.744887, 0.043638, 0.050200
46.917737, 0.041974, 0.048050
47.091432, 0.040083, 0.045584
47.265979, 0.038426, 0.043325
47.441382, 0.037492, 0.041901
47.617650, 0.037117, 0.041084
47.794788, 0.036874, 0.040568
47.972803, 0.037458, 0.041086
48.151701, 0.039431, 0.043298
48.331488, 0.043888, 0.048634
48.512172, 0.053453, 0.060898
48.693760, 0.067655, 0.080791
48.876257, 0.075036, 0.092852
49.059671, 0.072362, 0.086723
49.244009, 0.068705, 0.076899
49.429277, 0.068153, 0.072671
49.615484, 0.069452, 0.072242
49.802635, 0.070760, 0.072979
49.990739, 0.071456, 0.073621
50.179802, 0.071918, 0.074091
50.369832, 0.072187, 0.074430
50.560836, 0.071030, 0.073693
50.752821, 0.068268, 0.071752
50.945796, 0.065661, 0.069953
